;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF10;Natural sciences;0.37544751167297363;RDF30;Medical, health and life sciences;0.268320232629776;RDF20-21;Engineering and technology;0.1250244528055191;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9987791776657104;RDF103;Physical sciences;0.9972208142280579;RDF302;Clinical medicine;0.9965029954910278;RDF508;Media and communications;0.9955575466156006;RDF102;Computer and information sciences;0.9955402612686157
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.25317057967185974;RDF10;Natural sciences;0.2182466834783554;RDF30;Medical, health and life sciences;0.2182466834783554;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9992160797119141;RDF508;Media and communications;0.9991168975830078;RDF208;Environmental engineering and related engineering;0.9972691535949707;RDF102;Computer and information sciences;0.9970877766609192;RDF105;Earth and related environmental sciences;0.9968580007553101
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.6410743594169617;RDF60;Humanities and the arts;0.09603454172611237;RDF30;Medical, health and life sciences;0.08508188277482986;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9985896348953247;RDF102;Computer and information sciences;0.995479166507721;RDF105;Earth and related environmental sciences;0.9909797310829163;RDF204;Mechanical engineering;0.9888203740119934;RDF203;Electrical engineering, computer engineering, and information engineering;0.9813106656074524
105;Factor models for forecasting and macroeconomic applications (Economics);RDF40;Agricultural and veterinary sciences;0.48413604497909546;RDF30;Medical, health and life sciences;0.15413589775562286;RDF20-21;Engineering and technology;0.14852085709571838;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9987356066703796;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9964342713356018;RDF203;Electrical engineering, computer engineering, and information engineering;0.995132565498352;RDF508;Media and communications;0.9940312504768372;RDF202;Industrial, systems and processes engineering;0.9928992390632629
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF10;Natural sciences;0.3540855944156647;RDF20-21;Engineering and technology;0.21434471011161804;RDF50;Social sciences;0.15378481149673462;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9984053373336792;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9949592351913452;RDF102;Computer and information sciences;0.9908389449119568;RDF105;Earth and related environmental sciences;0.9904590249061584;RDF508;Media and communications;0.9900827407836914
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF40;Agricultural and veterinary sciences;0.318405419588089;RDF20-21;Engineering and technology;0.1969316452741623;RDF30;Medical, health and life sciences;0.17447176575660706;RDF508;Media and communications;0.9994395971298218;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9992519021034241;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9991065859794617;RDF204;Mechanical engineering;0.9982624053955078;RDF202;Industrial, systems and processes engineering;0.997908890247345
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF20-21;Engineering and technology;0.3167513608932495;RDF30;Medical, health and life sciences;0.21600565314292908;RDF10;Natural sciences;0.20976915955543518;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9986749887466431;RDF102;Computer and information sciences;0.9977872967720032;RDF105;Earth and related environmental sciences;0.9968458414077759;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9963994026184082;RDF508;Media and communications;0.9958980679512024
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF20-21;Engineering and technology;0.3666499853134155;RDF30;Medical, health and life sciences;0.24663838744163513;RDF10;Natural sciences;0.1567729115486145;RDF102;Computer and information sciences;0.9990415573120117;RDF508;Media and communications;0.9990110993385315;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9983770251274109;RDF203;Electrical engineering, computer engineering, and information engineering;0.9982959032058716;RDF105;Earth and related environmental sciences;0.9966756105422974
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF10;Natural sciences;0.2505302429199219;RDF20-21;Engineering and technology;0.24329695105552673;RDF50;Social sciences;0.14989089965820312;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9989916086196899;RDF105;Earth and related environmental sciences;0.996570348739624;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9964272975921631;RDF203;Electrical engineering, computer engineering, and information engineering;0.9963783025741577;RDF508;Media and communications;0.9951230883598328
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF20-21;Engineering and technology;0.29264718294143677;RDF40;Agricultural and veterinary sciences;0.22880586981773376;RDF50;Social sciences;0.18170875310897827;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9987156987190247;RDF508;Media and communications;0.9981287717819214;RDF203;Electrical engineering, computer engineering, and information engineering;0.9961903691291809;RDF102;Computer and information sciences;0.996134340763092;RDF105;Earth and related environmental sciences;0.9957270622253418
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF20-21;Engineering and technology;0.4212561249732971;RDF30;Medical, health and life sciences;0.16569280624389648;RDF60;Humanities and the arts;0.1600470095872879;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9955054521560669;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9862444400787354;RDF508;Media and communications;0.9773924350738525;RDF105;Earth and related environmental sciences;0.9408441185951233;RDF202;Industrial, systems and processes engineering;0.940626323223114
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF10;Natural sciences;0.2886529266834259;RDF50;Social sciences;0.18276363611221313;RDF20-21;Engineering and technology;0.1635085940361023;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9996273517608643;RDF302;Clinical medicine;0.9993953108787537;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9993650317192078;RDF508;Media and communications;0.9993294477462769;RDF303;Health sciences;0.9990358948707581
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF20-21;Engineering and technology;0.2554934322834015;RDF10;Natural sciences;0.23907814919948578;RDF30;Medical, health and life sciences;0.22371752560138702;RDF302;Clinical medicine;0.9992958307266235;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9987281560897827;RDF102;Computer and information sciences;0.9986724257469177;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9985813498497009;RDF508;Media and communications;0.9985786080360413
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF20-21;Engineering and technology;0.7099590301513672;RDF60;Humanities and the arts;0.08554104715585709;RDF30;Medical, health and life sciences;0.0829092264175415;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9979211091995239;RDF508;Media and communications;0.9864417314529419;RDF202;Industrial, systems and processes engineering;0.9610797762870789;RDF102;Computer and information sciences;0.9263703227043152;RDF303;Health sciences;0.9262703657150269
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF40;Agricultural and veterinary sciences;0.3252851963043213;RDF20-21;Engineering and technology;0.27338314056396484;RDF10;Natural sciences;0.1464744210243225;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.998248815536499;RDF203;Electrical engineering, computer engineering, and information engineering;0.9962345957756042;RDF102;Computer and information sciences;0.9945783019065857;RDF105;Earth and related environmental sciences;0.9883914589881897;RDF508;Media and communications;0.9881766438484192
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.4128943085670471;RDF10;Natural sciences;0.21843159198760986;RDF40;Agricultural and veterinary sciences;0.1272856444120407;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9974982738494873;RDF205;Chemical engineering;0.9942026138305664;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9916195869445801;RDF104;Chemical sciences;0.9896917939186096;RDF103;Physical sciences;0.9892855882644653
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF20-21;Engineering and technology;0.41133543848991394;RDF30;Medical, health and life sciences;0.20804791152477264;RDF10;Natural sciences;0.17622344195842743;RDF508;Media and communications;0.9990925192832947;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9989350438117981;RDF102;Computer and information sciences;0.9979966878890991;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9951041340827942;RDF202;Industrial, systems and processes engineering;0.9949983358383179
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF20-21;Engineering and technology;0.37528640031814575;RDF40;Agricultural and veterinary sciences;0.21635231375694275;RDF10;Natural sciences;0.15192584693431854;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.999191164970398;RDF102;Computer and information sciences;0.9988373517990112;RDF203;Electrical engineering, computer engineering, and information engineering;0.9987231492996216;RDF508;Media and communications;0.9970420598983765;RDF103;Physical sciences;0.9968702793121338
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.6681926250457764;RDF40;Agricultural and veterinary sciences;0.08420778810977936;RDF10;Natural sciences;0.07614972442388535;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9980314373970032;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9897909164428711;RDF105;Earth and related environmental sciences;0.9800912141799927;RDF202;Industrial, systems and processes engineering;0.9711564779281616;RDF302;Clinical medicine;0.9671009182929993
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF40;Agricultural and veterinary sciences;0.38792136311531067;RDF20-21;Engineering and technology;0.2052202671766281;RDF10;Natural sciences;0.1738283336162567;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9986196160316467;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.998136043548584;RDF203;Electrical engineering, computer engineering, and information engineering;0.9970535635948181;RDF103;Physical sciences;0.9966299533843994;RDF202;Industrial, systems and processes engineering;0.995685338973999
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.5303958058357239;RDF30;Medical, health and life sciences;0.11259743571281433;RDF50;Social sciences;0.11183034628629684;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9981324672698975;RDF105;Earth and related environmental sciences;0.9786310791969299;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9642204642295837;RDF102;Computer and information sciences;0.9612801671028137;RDF204;Mechanical engineering;0.9507949948310852
123;Responsible Conduct in Research: From Norms to Practice;RDF40;Agricultural and veterinary sciences;0.4360027611255646;RDF30;Medical, health and life sciences;0.16875194013118744;RDF10;Natural sciences;0.14405953884124756;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9987768530845642;RDF508;Media and communications;0.9979332089424133;RDF203;Electrical engineering, computer engineering, and information engineering;0.9975513815879822;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9968396425247192;RDF208;Environmental engineering and related engineering;0.996563732624054
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.2956036925315857;RDF10;Natural sciences;0.26291537284851074;RDF40;Agricultural and veterinary sciences;0.15275929868221283;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9985618591308594;RDF102;Computer and information sciences;0.9975985884666443;RDF302;Clinical medicine;0.9970421195030212;RDF203;Electrical engineering, computer engineering, and information engineering;0.9964756965637207;RDF103;Physical sciences;0.9964481592178345
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF20-21;Engineering and technology;0.2980162501335144;RDF10;Natural sciences;0.24754714965820312;RDF50;Social sciences;0.23391561210155487;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.998661994934082;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.996720552444458;RDF102;Computer and information sciences;0.9964756965637207;RDF105;Earth and related environmental sciences;0.995866060256958;RDF202;Industrial, systems and processes engineering;0.9945836067199707
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF20-21;Engineering and technology;0.30787336826324463;RDF10;Natural sciences;0.24932347238063812;RDF50;Social sciences;0.16447120904922485;RDF508;Media and communications;0.9984021782875061;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9978761076927185;RDF102;Computer and information sciences;0.996720552444458;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9936240911483765;RDF103;Physical sciences;0.9934738874435425
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF20-21;Engineering and technology;0.4977957308292389;RDF10;Natural sciences;0.15679141879081726;RDF30;Medical, health and life sciences;0.15572324395179749;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.996936559677124;RDF508;Media and communications;0.9939261078834534;RDF102;Computer and information sciences;0.9909272193908691;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9903103113174438;RDF105;Earth and related environmental sciences;0.9831337332725525
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF20-21;Engineering and technology;0.2293664813041687;RDF40;Agricultural and veterinary sciences;0.19888822734355927;RDF10;Natural sciences;0.18466146290302277;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9989718198776245;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9983833432197571;RDF203;Electrical engineering, computer engineering, and information engineering;0.9969005584716797;RDF102;Computer and information sciences;0.9963357448577881;RDF508;Media and communications;0.9960160255432129
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.48165163397789;RDF10;Natural sciences;0.17563921213150024;RDF30;Medical, health and life sciences;0.10789162665605545;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9979170560836792;RDF302;Clinical medicine;0.9919847846031189;RDF102;Computer and information sciences;0.9886024594306946;RDF103;Physical sciences;0.9877232313156128;RDF208;Environmental engineering and related engineering;0.9862444996833801
130;Valorisation des données de production manufacturière pour une prise de décision personnalisée et décentralisée;RDF40;Agricultural and veterinary sciences;0.2847561538219452;RDF10;Natural sciences;0.21244104206562042;RDF20-21;Engineering and technology;0.1904309242963791;RDF203;Electrical engineering, computer engineering, and information engineering;0.9985533952713013;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.998542070388794;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.998451292514801;RDF102;Computer and information sciences;0.998248815536499;RDF508;Media and communications;0.9980430006980896
131;Uncovering causal complexities and trade-offs in the acceptance of mobile apps used to protect communities: the case of emergency response and contact tracing technologies;RDF20-21;Engineering and technology;0.3841980993747711;RDF10;Natural sciences;0.22019590437412262;RDF30;Medical, health and life sciences;0.11948484182357788;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9983674883842468;RDF102;Computer and information sciences;0.996570348739624;RDF103;Physical sciences;0.996314287185669;RDF508;Media and communications;0.9960927367210388;RDF203;Electrical engineering, computer engineering, and information engineering;0.9945730566978455
132;Acquisition of an ultracentrifuge to support research in the field of veterinary infectious diseases (Biological Systems and Functions);RDF40;Agricultural and veterinary sciences;0.3025866150856018;RDF30;Medical, health and life sciences;0.2836991846561432;RDF10;Natural sciences;0.14703752100467682;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9979251027107239;RDF508;Media and communications;0.9969484806060791;RDF403;Veterinary sciences;0.9963923692703247;RDF102;Computer and information sciences;0.9907050728797913;RDF601;History, archaeology and related studies;0.983769416809082
133;Penser et agir pour la paix au Québec (Multidisciplinary or interdisciplinary humanities);RDF50;Social sciences;0.27962377667427063;RDF10;Natural sciences;0.2212006151676178;RDF20-21;Engineering and technology;0.15457378327846527;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9985162615776062;RDF508;Media and communications;0.997468888759613;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9970764517784119;RDF203;Electrical engineering, computer engineering, and information engineering;0.9936487674713135;RDF102;Computer and information sciences;0.9929882287979126
134;Towards a visualization-assisted international history of videogame culture (Fine Arts, Research-Creation);RDF20-21;Engineering and technology;0.2901237905025482;RDF40;Agricultural and veterinary sciences;0.2233162522315979;RDF10;Natural sciences;0.16402111947536469;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.998905599117279;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.998248815536499;RDF102;Computer and information sciences;0.9965029358863831;RDF508;Media and communications;0.996271014213562;RDF203;Electrical engineering, computer engineering, and information engineering;0.9960082769393921
135;Modélisation et optimisation biomécanique d'orthèses et d'instrumentation de modulation de croissance pour le traitement de la scoliose pédiatrique;RDF20-21;Engineering and technology;0.3701954185962677;RDF30;Medical, health and life sciences;0.2214859426021576;RDF10;Natural sciences;0.16395269334316254;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9987131953239441;RDF302;Clinical medicine;0.9971991181373596;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9968762993812561;RDF508;Media and communications;0.9955576062202454;RDF102;Computer and information sciences;0.9948403835296631
136;Randomized controlled trial to evaluate the effect of a postural re-education intervention compared to standard care on scoliosis progression in adolescent (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF20-21;Engineering and technology;0.4970911741256714;RDF30;Medical, health and life sciences;0.20681411027908325;RDF10;Natural sciences;0.1678106039762497;RDF105;Earth and related environmental sciences;0.9972423911094666;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9956516027450562;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9945306777954102;RDF302;Clinical medicine;0.9938070178031921;RDF102;Computer and information sciences;0.9927250146865845
137;Sommeil après une commotion cérébrale : impact sur le bien-être et le fonctionnement familial (Multidisciplinary or interdisciplinary social sciences);RDF20-21;Engineering and technology;0.3105573356151581;RDF50;Social sciences;0.2348792850971222;RDF10;Natural sciences;0.22500057518482208;RDF102;Computer and information sciences;0.9989916086196899;RDF203;Electrical engineering, computer engineering, and information engineering;0.9984602928161621;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9982281923294067;RDF508;Media and communications;0.9980238080024719;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9978342056274414
138;Few-Mode Optical Coherence Tomography (FM-OCT);RDF20-21;Engineering and technology;0.46285906434059143;RDF40;Agricultural and veterinary sciences;0.1400654911994934;RDF10;Natural sciences;0.1320943385362625;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9966233968734741;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9923192858695984;RDF103;Physical sciences;0.9917803406715393;RDF102;Computer and information sciences;0.9913474321365356;RDF202;Industrial, systems and processes engineering;0.9889171719551086
139;(IN)VISIBILISATION : Le design au prisme de l'itinérance;RDF40;Agricultural and veterinary sciences;0.2587074339389801;RDF20-21;Engineering and technology;0.22476890683174133;RDF10;Natural sciences;0.19187989830970764;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9983450770378113;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9977216720581055;RDF102;Computer and information sciences;0.997236967086792;RDF508;Media and communications;0.9955142140388489;RDF105;Earth and related environmental sciences;0.9946202635765076
140;Targeting SMOC2-induced epithelial-to-mesenchymal transition inhibits senescence in mouse models of kidney fibrosis (Hematology, Digestive Disease & Kidney);RDF20-21;Engineering and technology;0.634255588054657;RDF30;Medical, health and life sciences;0.17681573331356049;RDF10;Natural sciences;0.07762317359447479;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9988166689872742;RDF508;Media and communications;0.9973938465118408;RDF102;Computer and information sciences;0.9951796531677246;RDF302;Clinical medicine;0.9950370788574219;RDF202;Industrial, systems and processes engineering;0.9944342374801636
141;Modèle explicatif des liens drogues-crimes des jeunes femmes adultes: une nouvelle perspective (Law and criminology);RDF20-21;Engineering and technology;0.5605226159095764;RDF10;Natural sciences;0.15413887798786163;RDF30;Medical, health and life sciences;0.11015808582305908;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9979007244110107;RDF102;Computer and information sciences;0.9861112833023071;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9856076836585999;RDF105;Earth and related environmental sciences;0.9808576703071594;RDF103;Physical sciences;0.9784053564071655
142;Mégadonnées et techniques avancées démystifiées;RDF40;Agricultural and veterinary sciences;0.3521234691143036;RDF30;Medical, health and life sciences;0.1873769909143448;RDF10;Natural sciences;0.16829201579093933;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9991638660430908;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9989876747131348;RDF203;Electrical engineering, computer engineering, and information engineering;0.9989677667617798;RDF508;Media and communications;0.9987767934799194;RDF204;Mechanical engineering;0.9987256526947021
143;Developing neurocomputational tools for the prediction and modulation of consciousness (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.2613738477230072;RDF30;Medical, health and life sciences;0.21416203677654266;RDF10;Natural sciences;0.18389946222305298;RDF203;Electrical engineering, computer engineering, and information engineering;0.9994558095932007;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9988418817520142;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9987256526947021;RDF508;Media and communications;0.9986801147460938;RDF601;History, archaeology and related studies;0.9976993799209595
144;Description et analyse des interactions orales entre adulte (enseignante/parent) et enfant en lien avec les habiletés narratives lors de la lecture d'albums plurilingues dans une perspective de collaboration école-famille en milieu pluriethnique (Education and social work);RDF20-21;Engineering and technology;0.36780083179473877;RDF10;Natural sciences;0.24144534766674042;RDF60;Humanities and the arts;0.10957442224025726;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9937829375267029;RDF508;Media and communications;0.9921385645866394;RDF105;Earth and related environmental sciences;0.9915133714675903;RDF102;Computer and information sciences;0.9893165826797485;RDF503;Education;0.9855660200119019
145;Contribuer au développement d'écoles plus justes et inclusives du personnel scolaire de groupes racisés : quels cadres de référence éthique pour les directions d'établissement d'enseignement? (Education and social work);RDF20-21;Engineering and technology;0.4868810772895813;RDF10;Natural sciences;0.20335905253887177;RDF40;Agricultural and veterinary sciences;0.10417037457227707;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9982522130012512;RDF102;Computer and information sciences;0.9976677894592285;RDF105;Earth and related environmental sciences;0.9953454732894897;RDF103;Physical sciences;0.9915051460266113;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9876282215118408
146;Manipulating methionine metabolism to shape immune responses and modify disease progression in both sexes in MS (Systems & Circuits Neurosciences);RDF20-21;Engineering and technology;0.31729939579963684;RDF30;Medical, health and life sciences;0.22412177920341492;RDF10;Natural sciences;0.15646222233772278;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9979730844497681;RDF508;Media and communications;0.9962927103042603;RDF102;Computer and information sciences;0.993636429309845;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.992408037185669;RDF601;History, archaeology and related studies;0.9918831586837769
147;Lymphatic vessel function in atherosclerosis (Clinical Investigation – Cardiovascular Systems);RDF10;Natural sciences;0.2394135594367981;RDF30;Medical, health and life sciences;0.19050467014312744;RDF50;Social sciences;0.18213623762130737;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.998888373374939;RDF508;Media and communications;0.998603343963623;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9983091950416565;RDF302;Clinical medicine;0.9981287717819214;RDF102;Computer and information sciences;0.997730553150177
148;Théorie de l'improvisation comme pratique de vulnérabilité en recherche-création (Literature);RDF10;Natural sciences;0.25319215655326843;RDF20-21;Engineering and technology;0.2230052947998047;RDF50;Social sciences;0.21196354925632477;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9981897473335266;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9969780445098877;RDF103;Physical sciences;0.9952815771102905;RDF102;Computer and information sciences;0.9941913485527039;RDF508;Media and communications;0.9939143061637878
149;Potentialiser le leadership normatif de l'Organisation mondiale de la santé: une étude internationale (Law and criminology);RDF10;Natural sciences;0.3300376236438751;RDF20-21;Engineering and technology;0.27846288681030273;RDF30;Medical, health and life sciences;0.20896680653095245;RDF102;Computer and information sciences;0.9987106919288635;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9978129863739014;RDF103;Physical sciences;0.9967523217201233;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9965503215789795;RDF105;Earth and related environmental sciences;0.996314287185669
150;PARCS en Santé: Contrôler les agents pathogènes transmis par les tiques tout en protégeant la biodiversité des parcs nature péri-urbains;RDF30;Medical, health and life sciences;0.38278982043266296;RDF20-21;Engineering and technology;0.2900758385658264;RDF10;Natural sciences;0.1200978010892868;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9982993006706238;RDF105;Earth and related environmental sciences;0.988558292388916;RDF102;Computer and information sciences;0.9799189567565918;RDF208;Environmental engineering and related engineering;0.9731898307800293;RDF508;Media and communications;0.9669452905654907
151;Appréhender la colère sociale : une enquête comparative auprès des jeunes NEET au Québec et en Ontario (Sociology, demography and related fields);RDF50;Social sciences;0.43131008744239807;RDF20-21;Engineering and technology;0.42131879925727844;RDF30;Medical, health and life sciences;0.052792198956012726;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9886901378631592;RDF504;Sociology and related studies;0.9537080526351929;RDF105;Earth and related environmental sciences;0.9232815504074097;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8962967395782471;RDF102;Computer and information sciences;0.8687154650688171
152;La professionnalisation des enseignants d'éducation physique et à la santé à l'école primaire et secondaire : l'enjeu stratégique du savoir professionnel au Québec et en Ontario (Education and social work);RDF30;Medical, health and life sciences;0.2794850766658783;RDF10;Natural sciences;0.2735445499420166;RDF20-21;Engineering and technology;0.2534819543361664;RDF302;Clinical medicine;0.9981756210327148;RDF102;Computer and information sciences;0.9977349042892456;RDF103;Physical sciences;0.9976540803909302;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9968334436416626;RDF105;Earth and related environmental sciences;0.9956133961677551
153;Two-phase flow numerical model development based on experimental characterization (Mechanical Engineering);RDF20-21;Engineering and technology;0.3182893395423889;RDF10;Natural sciences;0.2268057018518448;RDF50;Social sciences;0.1465798318386078;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.996523380279541;RDF204;Mechanical engineering;0.9932287931442261;RDF103;Physical sciences;0.9917163252830505;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9887663125991821;RDF105;Earth and related environmental sciences;0.9819100499153137
