;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
236;Addition of high dose Stimulant and engagement-focused Contingency management, alone and in combination, to treatment as usual for the management of MEthamphetamine use disorder (ASCME): a pan-Canadian multisite randomized controlled trial;RDF30;Medical, health and life sciences;0.43978720903396606;RDF50;Social sciences;0.16072571277618408;RDF10;Natural sciences;0.1495935320854187;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6387225985527039;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6067314743995667;RDF303;Health sciences;0.46593421697616577;RDF304;Medical biotechnology;0.397967666387558;RDF202;Industrial, systems and processes engineering;0.3095191717147827
237;Écrire / Traduire / Visualiser les humanités numériques;RDF60;Humanities and the arts;0.2817672789096832;RDF20-21;Engineering and technology;0.2598297894001007;RDF30;Medical, health and life sciences;0.21709592640399933;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9947442412376404;RDF508;Media and communications;0.9453994035720825;RDF102;Computer and information sciences;0.8217962384223938;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7833262085914612;RDF105;Earth and related environmental sciences;0.7611836194992065
238;Smart Electrolytes for a New Perspective on Electrochemical Energy Storage (Chemistry);RDF20-21;Engineering and technology;0.7099260091781616;RDF10;Natural sciences;0.11276624351739883;RDF30;Medical, health and life sciences;0.10128062963485718;RDF104;Chemical sciences;0.998432993888855;RDF205;Chemical engineering;0.9969066381454468;RDF211;Nano-technology;0.7328428626060486;RDF202;Industrial, systems and processes engineering;0.7177481651306152;RDF212;Other engineering and technologies;0.44975513219833374
239;Femmes et pouvoirs dans le bailliage de Montréal (1644-1693) (History);RDF50;Social sciences;0.32507142424583435;RDF30;Medical, health and life sciences;0.2697569727897644;RDF20-21;Engineering and technology;0.15058287978172302;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9097868800163269;RDF601;History, archaeology and related studies;0.8775817155838013;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2869366705417633;RDF509;Other social sciences;0.10347652435302734;RDF107;Other natural sciences;0.08086409419775009
240;Entre pressions socioculturelles et insatisfaction à l'égard de l'image corporelle : le rôle médiateur de caractéristiques personnelles chez les adolescents et jeunes hommes. (Psychology);RDF50;Social sciences;0.6771207451820374;RDF30;Medical, health and life sciences;0.08246556669473648;RDF60;Humanities and the arts;0.07838241755962372;RDF501;Psychology and cognitive sciences;0.896975576877594;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5969619154930115;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.39538219571113586;RDF508;Media and communications;0.2104010432958603;RDF509;Other social sciences;0.03374836966395378
241;Multi-Precision Optimization and Methods with Inaccurate Functions and Derivatives (Computer Science);RDF20-21;Engineering and technology;0.40165409445762634;RDF30;Medical, health and life sciences;0.29071667790412903;RDF10;Natural sciences;0.09920156747102737;RDF102;Computer and information sciences;0.9879810810089111;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8498932719230652;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7996770739555359;RDF203;Electrical engineering, computer engineering, and information engineering;0.6773672699928284;RDF202;Industrial, systems and processes engineering;0.14915919303894043
242;Adaptive FEM for Analysis, Design, and Control of Complex Flows (Mechanical Engineering);RDF20-21;Engineering and technology;0.9497829675674438;RDF30;Medical, health and life sciences;0.02065812051296234;RDF10;Natural sciences;0.010469025932252407;RDF204;Mechanical engineering;0.999417245388031;RDF103;Physical sciences;0.9668201208114624;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.707808792591095;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7051762938499451;RDF202;Industrial, systems and processes engineering;0.5987814664840698
243;Diagnosis of Aggressive Prostate Cancer Using Key Features of Raman Spectroscopy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.7878075838088989;RDF10;Natural sciences;0.17112569510936737;RDF50;Social sciences;0.015210533514618874;RDF304;Medical biotechnology;0.9881309270858765;RDF303;Health sciences;0.9860173463821411;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.842215359210968;RDF207;Medical and biomedical engineering;0.527438223361969;RDF103;Physical sciences;0.4926762878894806
244;Maintaining balance in an unstable environment: A central role for the vestibular system (Biological Systems and Functions);RDF10;Natural sciences;0.8917185664176941;RDF30;Medical, health and life sciences;0.0674155130982399;RDF20-21;Engineering and technology;0.013566501438617706;RDF106;Biological sciences;0.9955315589904785;RDF208;Environmental engineering and related engineering;0.9907320141792297;RDF209;Environmental biotechnology;0.9871044754981995;RDF105;Earth and related environmental sciences;0.9610432386398315;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9410070180892944
245;Multifarious roles of the smallest Arabidopsis thaliana MAPKKKs clade (MAPKKK19, 20 and 21) as an integrative hub for plant pathogen interactions, growth, development and reproduction (Biological Systems and Functions);RDF10;Natural sciences;0.7078012824058533;RDF30;Medical, health and life sciences;0.18700000643730164;RDF40;Agricultural and veterinary sciences;0.051700327545404434;RDF106;Biological sciences;0.9808759689331055;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8871801495552063;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8433153629302979;RDF301;Basic medicine and life sciences;0.6808653473854065;RDF401;Agriculture, forestry, and fisheries;0.5912513136863708
246;Occurrence et contrôle des bactéries opportunistes et bioaérosols issus des systèmes de traitement des eaux usées (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9494684934616089;RDF10;Natural sciences;0.020853940397500992;RDF30;Medical, health and life sciences;0.01130492240190506;RDF210;Industrial biotechnology;0.9433475732803345;RDF209;Environmental biotechnology;0.918699324131012;RDF106;Biological sciences;0.864367663860321;RDF208;Environmental engineering and related engineering;0.7596713900566101;RDF202;Industrial, systems and processes engineering;0.4308955669403076
247;Le confinement : étude comparée du choix d'un instrument de politique publique extrême (Political science and public administration);RDF30;Medical, health and life sciences;0.2516179382801056;RDF60;Humanities and the arts;0.20436428487300873;RDF50;Social sciences;0.1919824630022049;RDF506;Political science and policy administration;0.9181872606277466;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8465936183929443;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6145097017288208;RDF211;Nano-technology;0.19930802285671234;RDF505;Law and legal practice;0.1315632462501526
248;Valorisation des noirs de carbone recyclés de pneus usagés;RDF20-21;Engineering and technology;0.32631680369377136;RDF50;Social sciences;0.22815370559692383;RDF10;Natural sciences;0.21501189470291138;RDF208;Environmental engineering and related engineering;0.992061972618103;RDF105;Earth and related environmental sciences;0.9795114398002625;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9718592166900635;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7927451729774475;RDF212;Other engineering and technologies;0.780975878238678
249;"""Managing AI in Health Ecosystems"" Masterclass";RDF20-21;Engineering and technology;0.39357295632362366;RDF30;Medical, health and life sciences;0.2597391903400421;RDF10;Natural sciences;0.14463724195957184;RDF303;Health sciences;0.9922894239425659;RDF102;Computer and information sciences;0.9822195768356323;RDF503;Education;0.9527941942214966;RDF211;Nano-technology;0.6490643620491028;RDF207;Medical and biomedical engineering;0.6382154822349548
250;Novel regulatory mechanisms of the mammalian nuclear proteasome through liquid-liquid phase separation (Cell Biology – Molecular/Fundamental);RDF10;Natural sciences;0.4741208851337433;RDF20-21;Engineering and technology;0.22070211172103882;RDF30;Medical, health and life sciences;0.16068261861801147;RDF106;Biological sciences;0.9963214993476868;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6460136771202087;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5156199336051941;RDF202;Industrial, systems and processes engineering;0.23418764770030975;RDF107;Other natural sciences;0.07017629593610764
251;Integrating early neuromonitoring biomarkers to better define eligibility for therapeutic hypothermia after perinatal hypoxia-ischemia;RDF30;Medical, health and life sciences;0.5409839749336243;RDF10;Natural sciences;0.17219270765781403;RDF60;Humanities and the arts;0.10807159543037415;RDF304;Medical biotechnology;0.8920934200286865;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8559715747833252;RDF303;Health sciences;0.6553911566734314;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6056824326515198;RDF202;Industrial, systems and processes engineering;0.5027465224266052
252;Metasurface and Metamaterial-Inspired Devices for 5G, IoT, Sensing and Space Applications;RDF20-21;Engineering and technology;0.953586220741272;RDF30;Medical, health and life sciences;0.01903286576271057;RDF10;Natural sciences;0.012445543892681599;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8963648676872253;RDF203;Electrical engineering, computer engineering, and information engineering;0.8911970853805542;RDF212;Other engineering and technologies;0.836421012878418;RDF211;Nano-technology;0.783491849899292;RDF102;Computer and information sciences;0.6559974551200867
253;Cross-frequency coupling and machine learning for electrophysiological signal analysis;RDF20-21;Engineering and technology;0.31727275252342224;RDF30;Medical, health and life sciences;0.2407798171043396;RDF10;Natural sciences;0.1695752739906311;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9852003455162048;RDF102;Computer and information sciences;0.9571177959442139;RDF203;Electrical engineering, computer engineering, and information engineering;0.9196966290473938;RDF105;Earth and related environmental sciences;0.879948616027832;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8472740054130554
254;Uncovering a New Cytotoxic Mechanism of Natural Killer Cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.9373433589935303;RDF30;Medical, health and life sciences;0.03505067154765129;RDF40;Agricultural and veterinary sciences;0.009630398824810982;RDF106;Biological sciences;0.9984840750694275;RDF304;Medical biotechnology;0.9289585947990417;RDF207;Medical and biomedical engineering;0.8909838795661926;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8775079846382141;RDF301;Basic medicine and life sciences;0.7945095896720886
255;Actualisation de la formation sur les pratiques d'affiliation dans les Auberges du coeur du Québec;RDF50;Social sciences;0.3224790096282959;RDF20-21;Engineering and technology;0.17878684401512146;RDF30;Medical, health and life sciences;0.16104793548583984;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9416809678077698;RDF503;Education;0.8972910046577454;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5614553093910217;RDF105;Earth and related environmental sciences;0.4170340299606323;RDF505;Law and legal practice;0.37972334027290344
256;Evidence for Impact: The Quebec Experience of Designing Evidence-Based Public Policy Solutions to Reform Home Care;RDF50;Social sciences;0.4451634883880615;RDF30;Medical, health and life sciences;0.3007718026638031;RDF60;Humanities and the arts;0.10114023834466934;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8362705707550049;RDF105;Earth and related environmental sciences;0.42238548398017883;RDF505;Law and legal practice;0.38729920983314514;RDF301;Basic medicine and life sciences;0.3183262050151825;RDF303;Health sciences;0.3117934465408325
257;Replicative stress as a primary determinant of chemotherapeutic outcome in ovarian cancer;RDF30;Medical, health and life sciences;0.5029901266098022;RDF10;Natural sciences;0.19334088265895844;RDF20-21;Engineering and technology;0.08731593191623688;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9174137115478516;RDF304;Medical biotechnology;0.9109422564506531;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7969846129417419;RDF303;Health sciences;0.7004339694976807;RDF106;Biological sciences;0.5120139718055725
258;Improved representation, impact assessment, and adaptive management of water resource systems under changing natural and anthropogenic conditions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.7471097707748413;RDF10;Natural sciences;0.23099221289157867;RDF30;Medical, health and life sciences;0.01039991993457079;RDF105;Earth and related environmental sciences;0.989751398563385;RDF208;Environmental engineering and related engineering;0.984605073928833;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.944753110408783;RDF202;Industrial, systems and processes engineering;0.8632115721702576;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.49755859375
259;Le travail ensemble comme stratégie de réponse aux besoins complexes des jeunes en difficulté : comprendre les processus d'émergence de la collaboration (Education and social work);RDF50;Social sciences;0.5894414186477661;RDF60;Humanities and the arts;0.14888864755630493;RDF30;Medical, health and life sciences;0.11426842212677002;RDF503;Education;0.869714617729187;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7763369679450989;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.745352029800415;RDF501;Psychology and cognitive sciences;0.6547567844390869;RDF504;Sociology and related studies;0.5306317806243896
260;Interneuronopathies and neurodevelopmental disorders (Genetics);RDF30;Medical, health and life sciences;0.7781210541725159;RDF10;Natural sciences;0.1267150342464447;RDF20-21;Engineering and technology;0.02888796664774418;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9724670648574829;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5815407633781433;RDF305;Other medical sciences;0.27860015630722046;RDF202;Industrial, systems and processes engineering;0.19574777781963348;RDF107;Other natural sciences;0.1367812603712082
261;Prevention / treatment of the choroidal neovascularization by kinin receptors antagonists (Pharmacology & Toxicology);RDF30;Medical, health and life sciences;0.9543529152870178;RDF10;Natural sciences;0.018734551966190338;RDF20-21;Engineering and technology;0.0111106988042593;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9291677474975586;RDF202;Industrial, systems and processes engineering;0.8910549879074097;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8517062664031982;RDF304;Medical biotechnology;0.8223319053649902;RDF207;Medical and biomedical engineering;0.7923035621643066
262;Entre vie et mort: images de médiation (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.6914265155792236;RDF30;Medical, health and life sciences;0.12401134520769119;RDF50;Social sciences;0.09144023805856705;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9907588362693787;RDF508;Media and communications;0.9597243070602417;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5881796479225159;RDF211;Nano-technology;0.24510759115219116;RDF105;Earth and related environmental sciences;0.05948283150792122
263;Identification of microbial factors to modulate immune dysregulation and treat post-COVID-19 syndrome;RDF30;Medical, health and life sciences;0.37325844168663025;RDF10;Natural sciences;0.3233833312988281;RDF60;Humanities and the arts;0.09416737407445908;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9616599678993225;RDF202;Industrial, systems and processes engineering;0.9131891131401062;RDF210;Industrial biotechnology;0.8106663227081299;RDF304;Medical biotechnology;0.7806625366210938;RDF303;Health sciences;0.7356119751930237
264;Les effets de la pandémie de COVID-19 sur les conditions de travail et les trajectoires d'emploi des femmes au Québec: recul, maintien ou avancée? (Business, management and related fields);RDF50;Social sciences;0.5982950925827026;RDF30;Medical, health and life sciences;0.1375337392091751;RDF60;Humanities and the arts;0.11051146686077118;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7279754281044006;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5902479290962219;RDF507;Social and economic geography;0.43641185760498047;RDF206;Materials engineering and resources engineering;0.13212214410305023;RDF502;Economics and business administration;0.11095189303159714
265;Data-driven Optimization of Transport Systems (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9584077000617981;RDF10;Natural sciences;0.011467213742434978;RDF50;Social sciences;0.010835755616426468;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7601836323738098;RDF102;Computer and information sciences;0.7499523162841797;RDF203;Electrical engineering, computer engineering, and information engineering;0.5229331254959106;RDF101;Mathematics and statistics;0.16653980314731598;RDF605;Other humanities;0.16211454570293427
266;Le tournant éclectique en architecture à travers les procès-verbaux du Conseil des Bâtiments civils (projet pilote) (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.39396485686302185;RDF20-21;Engineering and technology;0.17619197070598602;RDF50;Social sciences;0.1501174420118332;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9935743808746338;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.27749744057655334;RDF211;Nano-technology;0.023330768570303917;RDF605;Other humanities;0.01323557086288929;RDF212;Other engineering and technologies;0.003888256847858429
267;Évolution de l'organisation du travail des directions d'établissements d'enseignement du Québec dans le contexte de la transformation des commissions scolaires en centres de services;RDF60;Humanities and the arts;0.31478139758110046;RDF50;Social sciences;0.2676738202571869;RDF30;Medical, health and life sciences;0.1491284817457199;RDF503;Education;0.9997278451919556;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8888070583343506;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7921428680419922;RDF105;Earth and related environmental sciences;0.7010995149612427;RDF501;Psychology and cognitive sciences;0.588534414768219
268;Integrating interdisciplinary perspectives on circular economy;RDF30;Medical, health and life sciences;0.4334118962287903;RDF20-21;Engineering and technology;0.2684553563594818;RDF60;Humanities and the arts;0.130994513630867;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9939261078834534;RDF208;Environmental engineering and related engineering;0.9361100196838379;RDF505;Law and legal practice;0.910902738571167;RDF202;Industrial, systems and processes engineering;0.8959330916404724;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8705422282218933
269;Homeostasis of the respiratory epithelial tissue: regulatory mechanisms by ion channels (Genes, Cells and Molecules);RDF10;Natural sciences;0.9166710376739502;RDF30;Medical, health and life sciences;0.05906042829155922;RDF20-21;Engineering and technology;0.009716968052089214;RDF106;Biological sciences;0.9936487078666687;RDF301;Basic medicine and life sciences;0.9579909443855286;RDF303;Health sciences;0.7852674126625061;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6254380941390991;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4895034730434418
270;Vascular events in patients undergoing same-day noncardiac surgery (VALIANCE) - a prospective cohort and nested biobank study (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.8850440979003906;RDF10;Natural sciences;0.04216928407549858;RDF50;Social sciences;0.025979742407798767;RDF303;Health sciences;0.8151543140411377;RDF207;Medical and biomedical engineering;0.7786493301391602;RDF304;Medical biotechnology;0.6250662803649902;RDF301;Basic medicine and life sciences;0.5810059309005737;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.08736898005008698
271;Mental health Recovery from Youth Right-based Perspectives (Education and social work);RDF50;Social sciences;0.7965752482414246;RDF30;Medical, health and life sciences;0.07205931097269058;RDF10;Natural sciences;0.05375952273607254;RDF503;Education;0.9541800618171692;RDF501;Psychology and cognitive sciences;0.8460060954093933;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6234055757522583;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5974023938179016;RDF504;Sociology and related studies;0.30678659677505493
272;Ecosystem functioning in the landscape: a meta-ecosystem perspective (Evolution and Ecology);RDF10;Natural sciences;0.3277031481266022;RDF30;Medical, health and life sciences;0.18239426612854004;RDF20-21;Engineering and technology;0.15692690014839172;RDF105;Earth and related environmental sciences;0.998217761516571;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9434909224510193;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8013535141944885;RDF208;Environmental engineering and related engineering;0.50274658203125;RDF107;Other natural sciences;0.41099265217781067
273;Multi-Fidelity Zonal Approaches to Multi-Disciplinary Aerodynamic Analysis of Transonic Aircraft;RDF20-21;Engineering and technology;0.3366777300834656;RDF30;Medical, health and life sciences;0.2962478697299957;RDF60;Humanities and the arts;0.12134265154600143;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8392404913902283;RDF103;Physical sciences;0.7230651378631592;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3757064640522003;RDF202;Industrial, systems and processes engineering;0.317902535200119;RDF102;Computer and information sciences;0.26151949167251587
274;Defining the functions and mechanisms of centrosomal RNA localization;RDF10;Natural sciences;0.24395841360092163;RDF30;Medical, health and life sciences;0.21751150488853455;RDF20-21;Engineering and technology;0.20284202694892883;RDF106;Biological sciences;0.9808759689331055;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9715774059295654;RDF102;Computer and information sciences;0.7285552024841309;RDF304;Medical biotechnology;0.7254541516304016;RDF207;Medical and biomedical engineering;0.6842640042304993
275;Collaborative improvement of moral deliberation methods: An exercise in living ethics (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9947410821914673;RDF30;Medical, health and life sciences;0.0027080599684268236;RDF60;Humanities and the arts;0.0008422012906521559;RDF504;Sociology and related studies;0.8751481771469116;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8114870190620422;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5502448678016663;RDF505;Law and legal practice;0.2622745931148529;RDF202;Industrial, systems and processes engineering;0.20577460527420044
276;The role of GABA signaling in nervous system formation and homeostasis (Genes, Cells and Molecules);RDF10;Natural sciences;0.8898448944091797;RDF30;Medical, health and life sciences;0.08784882724285126;RDF50;Social sciences;0.006955165881663561;RDF106;Biological sciences;0.9975513815879822;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9853984117507935;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9575261473655701;RDF301;Basic medicine and life sciences;0.8293538093566895;RDF501;Psychology and cognitive sciences;0.8191530704498291
277;Elimination of senescent endothelial cells to prevent vascular dementia in aging atherosclerotic mice (Biological and Clinical Aspects of Aging);RDF30;Medical, health and life sciences;0.7402719259262085;RDF10;Natural sciences;0.12031616270542145;RDF20-21;Engineering and technology;0.07160766422748566;RDF304;Medical biotechnology;0.9870545864105225;RDF106;Biological sciences;0.9702399373054504;RDF207;Medical and biomedical engineering;0.9359346032142639;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7591277956962585;RDF301;Basic medicine and life sciences;0.7589128613471985
278;Understanding and treating osteoarthritic pain in pet animals: An approach based on neurogenomics and neuropeptidomics manipulation (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.46866682171821594;RDF10;Natural sciences;0.4602757394313812;RDF60;Humanities and the arts;0.020095139741897583;RDF106;Biological sciences;0.9929609298706055;RDF403;Veterinary sciences;0.7291824221611023;RDF107;Other natural sciences;0.4728051722049713;RDF305;Other medical sciences;0.4093056619167328;RDF301;Basic medicine and life sciences;0.0843040943145752
279;Optimizing risk averse decisions in data-driven problems;RDF20-21;Engineering and technology;0.31788477301597595;RDF50;Social sciences;0.19093312323093414;RDF30;Medical, health and life sciences;0.175552636384964;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8885292410850525;RDF105;Earth and related environmental sciences;0.7650672197341919;RDF102;Computer and information sciences;0.739234209060669;RDF505;Law and legal practice;0.6768335103988647;RDF210;Industrial biotechnology;0.6630147099494934
280;Understanding the genesis of the spliced immunopeptidome (Genes, Cells and Molecules);RDF10;Natural sciences;0.4781487286090851;RDF30;Medical, health and life sciences;0.3215236961841583;RDF40;Agricultural and veterinary sciences;0.06922947615385056;RDF106;Biological sciences;0.9786617159843445;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9619425535202026;RDF301;Basic medicine and life sciences;0.7850614786148071;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7536479830741882;RDF303;Health sciences;0.7476159930229187
281;Fundamental drivers of plant spectral diversity (Evolution and Ecology);RDF10;Natural sciences;0.9497734904289246;RDF50;Social sciences;0.014492138288915157;RDF20-21;Engineering and technology;0.012914774008095264;RDF208;Environmental engineering and related engineering;0.705607533454895;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6454551815986633;RDF107;Other natural sciences;0.41917234659194946;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.22456519305706024;RDF106;Biological sciences;0.12180321663618088
282;Systematics, biogeography and evolution of northern floras (Evolution and Ecology);RDF10;Natural sciences;0.8121776580810547;RDF30;Medical, health and life sciences;0.07587701082229614;RDF20-21;Engineering and technology;0.03433430194854736;RDF106;Biological sciences;0.8839391469955444;RDF105;Earth and related environmental sciences;0.8700461983680725;RDF107;Other natural sciences;0.8339002132415771;RDF208;Environmental engineering and related engineering;0.13139596581459045;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.07661468535661697
283;Development of Additive Manufacturing Superalloys with high ?' volume fraction (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9580963253974915;RDF30;Medical, health and life sciences;0.017141643911600113;RDF10;Natural sciences;0.00848572887480259;RDF104;Chemical sciences;0.983020007610321;RDF205;Chemical engineering;0.9547740817070007;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.47317031025886536;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.07963873445987701;RDF605;Other humanities;0.07346327602863312
284;Judiciarisation des personnes souffrant de troubles mentaux : une recherche en théorisation ancrée sur la perception des patients judiciarisés et le personnel soignant (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF50;Social sciences;0.46218055486679077;RDF30;Medical, health and life sciences;0.42723846435546875;RDF60;Humanities and the arts;0.04566162824630737;RDF501;Psychology and cognitive sciences;0.8155999183654785;RDF303;Health sciences;0.8079157471656799;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6110339164733887;RDF504;Sociology and related studies;0.4351212680339813;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.41111084818840027
285;Methods of initiation and mitigation of thermal runaway in lithium-ion batteries;RDF20-21;Engineering and technology;0.7195913791656494;RDF30;Medical, health and life sciences;0.07705756276845932;RDF40;Agricultural and veterinary sciences;0.06257092207670212;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8937970995903015;RDF202;Industrial, systems and processes engineering;0.7724877595901489;RDF102;Computer and information sciences;0.749178946018219;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7360212802886963;RDF212;Other engineering and technologies;0.6234914660453796
286;Automated AI-supported methane plume detection from satellite and aircraft images;RDF20-21;Engineering and technology;0.3255375325679779;RDF10;Natural sciences;0.22926804423332214;RDF30;Medical, health and life sciences;0.21183130145072937;RDF208;Environmental engineering and related engineering;0.9848255515098572;RDF105;Earth and related environmental sciences;0.9065083861351013;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8658491969108582;RDF104;Chemical sciences;0.8508408069610596;RDF102;Computer and information sciences;0.7995988726615906
287;From domain-specific languages to domain-specific environments (Computer Science);RDF30;Medical, health and life sciences;0.2771366238594055;RDF20-21;Engineering and technology;0.23751094937324524;RDF60;Humanities and the arts;0.14462149143218994;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9500646591186523;RDF102;Computer and information sciences;0.9349021911621094;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7569868564605713;RDF203;Electrical engineering, computer engineering, and information engineering;0.5559174418449402;RDF202;Industrial, systems and processes engineering;0.29261642694473267
288;Magnetic Field Characterization and Mapping for Artifact Mitigation in MRI;RDF30;Medical, health and life sciences;0.41278913617134094;RDF10;Natural sciences;0.17753839492797852;RDF20-21;Engineering and technology;0.1768462359905243;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9761291742324829;RDF103;Physical sciences;0.8747742176055908;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.808142900466919;RDF202;Industrial, systems and processes engineering;0.7250649929046631;RDF105;Earth and related environmental sciences;0.7074805498123169
