;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
181;An OCT-controlled system for precise and reproducible subretinal drug injection in mice;RDF30;Medical, health and life sciences;0.8559747338294983;RDF20-21;Engineering and technology;0.07129950076341629;RDF10;Natural sciences;0.023535050451755524;RDF207;Medical and biomedical engineering;0.9951702952384949;RDF304;Medical biotechnology;0.9771973490715027;RDF106;Biological sciences;0.9307106137275696;RDF104;Chemical sciences;0.864539384841919;RDF301;Basic medicine and life sciences;0.8169911503791809
182;Bioenergetic role of astrocytes in neuronal plasticity and behaviour (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.8708274960517883;RDF10;Natural sciences;0.05291372537612915;RDF50;Social sciences;0.03247210755944252;RDF106;Biological sciences;0.9890976548194885;RDF207;Medical and biomedical engineering;0.9563089609146118;RDF301;Basic medicine and life sciences;0.7889086008071899;RDF304;Medical biotechnology;0.6706622242927551;RDF104;Chemical sciences;0.12678517401218414
183;In Democracy we trust, do we? (Sociology, demography and related fields);RDF50;Social sciences;0.8760355114936829;RDF60;Humanities and the arts;0.036943551152944565;RDF20-21;Engineering and technology;0.029684975743293762;RDF504;Sociology and related studies;0.5892437100410461;RDF506;Political science and policy administration;0.04958902299404144;RDF509;Other social sciences;0.02517884224653244;RDF507;Social and economic geography;0.007937994785606861;RDF508;Media and communications;0.005384937860071659
184;Minimally-invasive monitoring of renal health in reptiles (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.884888768196106;RDF10;Natural sciences;0.06823529303073883;RDF40;Agricultural and veterinary sciences;0.018948256969451904;RDF106;Biological sciences;0.9851575493812561;RDF304;Medical biotechnology;0.8807970881462097;RDF207;Medical and biomedical engineering;0.7708100080490112;RDF302;Clinical medicine;0.627494752407074;RDF303;Health sciences;0.36263057589530945
185;Le réenchantement à contretemps ? Irrationalité et postmodernité littéraire;RDF60;Humanities and the arts;0.408887654542923;RDF20-21;Engineering and technology;0.1786297857761383;RDF30;Medical, health and life sciences;0.17313392460346222;RDF508;Media and communications;0.9799765944480896;RDF505;Law and legal practice;0.9549844861030579;RDF602;Languages and literature;0.949669361114502;RDF404;Agricultural biotechnology and food sciences;0.9449946880340576;RDF104;Chemical sciences;0.9410069584846497
186;Structure-functional property-device performance relationships in electronic and energy materials and devices;RDF20-21;Engineering and technology;0.8958999514579773;RDF10;Natural sciences;0.04061261564493179;RDF50;Social sciences;0.030896447598934174;RDF102;Computer and information sciences;0.9481545686721802;RDF203;Electrical engineering, computer engineering, and information engineering;0.8774768114089966;RDF104;Chemical sciences;0.8688267469406128;RDF202;Industrial, systems and processes engineering;0.4163219630718231;RDF101;Mathematics and statistics;0.13568954169750214
187;AI augmented pilot;RDF30;Medical, health and life sciences;0.5413775444030762;RDF50;Social sciences;0.1945480853319168;RDF40;Agricultural and veterinary sciences;0.08237684518098831;RDF102;Computer and information sciences;0.9734434485435486;RDF202;Industrial, systems and processes engineering;0.9149009585380554;RDF501;Psychology and cognitive sciences;0.4088667333126068;RDF303;Health sciences;0.38398775458335876;RDF508;Media and communications;0.16830943524837494
188;Transfert, appropriation et rétention des pratiques associées à l'approvisionnement valorisant l'innovation dans le réseau québécois de la santé : le cas de l'approche fonctionnelle;RDF40;Agricultural and veterinary sciences;0.3263162076473236;RDF20-21;Engineering and technology;0.29250797629356384;RDF10;Natural sciences;0.14311493933200836;RDF404;Agricultural biotechnology and food sciences;0.9566342234611511;RDF401;Agriculture, forestry, and fisheries;0.937210738658905;RDF104;Chemical sciences;0.9227612018585205;RDF507;Social and economic geography;0.9173026084899902;RDF205;Chemical engineering;0.8976953029632568
189;Le patrimoine des groupes ethnoculturels de Montréal: le cas de Montréal-Nord;RDF60;Humanities and the arts;0.3491903841495514;RDF50;Social sciences;0.2730141282081604;RDF40;Agricultural and veterinary sciences;0.216817244887352;RDF507;Social and economic geography;0.968856155872345;RDF404;Agricultural biotechnology and food sciences;0.9591543078422546;RDF504;Sociology and related studies;0.9575961232185364;RDF508;Media and communications;0.9473810791969299;RDF605;Other humanities;0.8311430811882019
190;Documenting forager adaptations to dramatic climate change at the Pleistocene-Holocene transition in Liguria (Italy) (Anthropology and archaeology);RDF10;Natural sciences;0.7138792276382446;RDF50;Social sciences;0.0836116224527359;RDF60;Humanities and the arts;0.0823153480887413;RDF105;Earth and related environmental sciences;0.6513549089431763;RDF601;History, archaeology and related studies;0.09807932376861572;RDF106;Biological sciences;0.02048855647444725;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.018124721944332123;RDF605;Other humanities;0.01016965787857771
191;Abordabilité intégrée: état des connaissances sur les interactions entre coûts d'habitation et de transport;RDF10;Natural sciences;0.42923295497894287;RDF50;Social sciences;0.22885611653327942;RDF20-21;Engineering and technology;0.20275528728961945;RDF104;Chemical sciences;0.9124361872673035;RDF105;Earth and related environmental sciences;0.9114953875541687;RDF507;Social and economic geography;0.888372004032135;RDF106;Biological sciences;0.8362873196601868;RDF209;Environmental biotechnology;0.7892336845397949
192;High definition digital microscope for accelerating Québec entomological research (Environmental Sciences);RDF20-21;Engineering and technology;0.5030375123023987;RDF10;Natural sciences;0.3925319015979767;RDF30;Medical, health and life sciences;0.033767301589250565;RDF208;Environmental engineering and related engineering;0.4198858141899109;RDF105;Earth and related environmental sciences;0.19837458431720734;RDF211;Nano-technology;0.03283695504069328;RDF203;Electrical engineering, computer engineering, and information engineering;0.01186912041157484;RDF212;Other engineering and technologies;0.008187909610569477
193;Envisioning and Enacting UX Evaluation of Augmented Reality: A Multimethod Approach (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9666184186935425;RDF50;Social sciences;0.010087568312883377;RDF10;Natural sciences;0.00773440720513463;RDF102;Computer and information sciences;0.4902355968952179;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.10194652527570724;RDF202;Industrial, systems and processes engineering;0.07263670861721039;RDF212;Other engineering and technologies;0.03258974477648735;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.012624949216842651
194;Kinematic-specific proprioceptive stimulations to better understand sensory control of gait movements (Mechanical Engineering);RDF20-21;Engineering and technology;0.8962655663490295;RDF50;Social sciences;0.02881040796637535;RDF10;Natural sciences;0.02483612671494484;RDF204;Mechanical engineering;0.9934101700782776;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.025371313095092773;RDF301;Basic medicine and life sciences;0.013532147742807865;RDF106;Biological sciences;0.006589772179722786;RDF605;Other humanities;0.005554925184696913
195;Attentional processes in the human insula (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.7062361836433411;RDF10;Natural sciences;0.09557867795228958;RDF50;Social sciences;0.06830699741840363;RDF106;Biological sciences;0.9726235270500183;RDF207;Medical and biomedical engineering;0.9076402187347412;RDF304;Medical biotechnology;0.2716379165649414;RDF501;Psychology and cognitive sciences;0.11357958614826202;RDF303;Health sciences;0.053799644112586975
196;Towards More Autonomous and Safer Unmanned Aerial Vehicle Systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9384943246841431;RDF50;Social sciences;0.02025373838841915;RDF10;Natural sciences;0.019477827474474907;RDF204;Mechanical engineering;0.9880388975143433;RDF202;Industrial, systems and processes engineering;0.018546566367149353;RDF105;Earth and related environmental sciences;0.011869121342897415;RDF212;Other engineering and technologies;0.010091315023601055;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.007011795416474342
197;Subsea and terrestrial permafrost of the central and eastern Canadian Arctic Archipelago (Geosciences);RDF10;Natural sciences;0.5690293312072754;RDF20-21;Engineering and technology;0.1427535116672516;RDF60;Humanities and the arts;0.12210354208946228;RDF105;Earth and related environmental sciences;0.8568123579025269;RDF208;Environmental engineering and related engineering;0.00898542907088995;RDF206;Materials engineering and resources engineering;0.0036499870475381613;RDF605;Other humanities;0.003429603995755315;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.001548761036247015
198;Global Centers Track 2: Heat Adaptation;RDF10;Natural sciences;0.2713184952735901;RDF50;Social sciences;0.18941083550453186;RDF40;Agricultural and veterinary sciences;0.15580511093139648;RDF105;Earth and related environmental sciences;0.8292155861854553;RDF202;Industrial, systems and processes engineering;0.4644157588481903;RDF106;Biological sciences;0.3324187397956848;RDF507;Social and economic geography;0.317214697599411;RDF104;Chemical sciences;0.26473838090896606
199;Immunovirological determinants of breakthrough COVID-19 disease in vaccinated or previously infected individuals (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.9664053916931152;RDF10;Natural sciences;0.012165247462689877;RDF50;Social sciences;0.008231419138610363;RDF207;Medical and biomedical engineering;0.8281063437461853;RDF303;Health sciences;0.7008436322212219;RDF301;Basic medicine and life sciences;0.6534863710403442;RDF106;Biological sciences;0.2091464400291443;RDF302;Clinical medicine;0.03676946461200714
200;Hormonal control of stamen filament growth;RDF10;Natural sciences;0.3832817077636719;RDF30;Medical, health and life sciences;0.29850009083747864;RDF40;Agricultural and veterinary sciences;0.2270868867635727;RDF304;Medical biotechnology;0.9897513389587402;RDF106;Biological sciences;0.986151397228241;RDF404;Agricultural biotechnology and food sciences;0.9856076836585999;RDF210;Industrial biotechnology;0.9302051067352295;RDF303;Health sciences;0.9230391979217529
201;Investigate features and dynamics of intron RNP biology and its role in modulating RNA metabolism (Biochemistry & Molecular Biology);RDF10;Natural sciences;0.4558025002479553;RDF30;Medical, health and life sciences;0.2136303335428238;RDF20-21;Engineering and technology;0.10742007195949554;RDF106;Biological sciences;0.987375020980835;RDF301;Basic medicine and life sciences;0.003376612439751625;RDF211;Nano-technology;0.0030753696337342262;RDF104;Chemical sciences;0.002889581024646759;RDF404;Agricultural biotechnology and food sciences;0.0026316740550100803
202;CircRNAome in childhood TCF3-PBX1 ALL: Biomaker potential and mechanisms of circRNA dysregulation and function;RDF30;Medical, health and life sciences;0.8374857902526855;RDF50;Social sciences;0.042022984474897385;RDF10;Natural sciences;0.04009861499071121;RDF106;Biological sciences;0.9066531658172607;RDF207;Medical and biomedical engineering;0.8333245515823364;RDF303;Health sciences;0.4421546757221222;RDF302;Clinical medicine;0.26189684867858887;RDF501;Psychology and cognitive sciences;0.2223622351884842
203;Additive manufacturing technologies for high-performance and high-productivity of multifunctional composite structures and their sustainability for aerospace applications;RDF20-21;Engineering and technology;0.9049500823020935;RDF10;Natural sciences;0.03914429619908333;RDF50;Social sciences;0.026486355811357498;RDF204;Mechanical engineering;0.9326989054679871;RDF212;Other engineering and technologies;0.48267295956611633;RDF206;Materials engineering and resources engineering;0.20850107073783875;RDF104;Chemical sciences;0.1901218146085739;RDF205;Chemical engineering;0.1127953976392746
204;Computational methods and frameworks for unsupervised machine learning;RDF50;Social sciences;0.32617515325546265;RDF20-21;Engineering and technology;0.2386348396539688;RDF40;Agricultural and veterinary sciences;0.13757281005382538;RDF102;Computer and information sciences;0.9768465757369995;RDF104;Chemical sciences;0.5660185813903809;RDF202;Industrial, systems and processes engineering;0.4163219928741455;RDF105;Earth and related environmental sciences;0.15002882480621338;RDF203;Electrical engineering, computer engineering, and information engineering;0.09138210117816925
205;Au coeur du cosmos TRYSPACES: Colloque, exposition et bibliothèque numérique;RDF60;Humanities and the arts;0.6875969767570496;RDF50;Social sciences;0.1121375635266304;RDF20-21;Engineering and technology;0.09415305405855179;RDF508;Media and communications;0.9549844861030579;RDF102;Computer and information sciences;0.9142907857894897;RDF106;Biological sciences;0.9139841198921204;RDF104;Chemical sciences;0.6552188396453857;RDF404;Agricultural biotechnology and food sciences;0.35220178961753845
206;Understanding Attitudes toward Artists with a Physical Disability;RDF60;Humanities and the arts;0.7771896123886108;RDF30;Medical, health and life sciences;0.06135163456201553;RDF50;Social sciences;0.058086562901735306;RDF508;Media and communications;0.980280876159668;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9693242311477661;RDF605;Other humanities;0.8140528202056885;RDF503;Education;0.653790295124054;RDF303;Health sciences;0.27125170826911926
207;Non-target analysis of radicals in sonochemical and advanced oxidation processes (AOPs) (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8357481956481934;RDF10;Natural sciences;0.09159620106220245;RDF50;Social sciences;0.027502167969942093;RDF104;Chemical sciences;0.9755769371986389;RDF205;Chemical engineering;0.5817784070968628;RDF103;Physical sciences;0.013532149605453014;RDF202;Industrial, systems and processes engineering;0.008445627056062222;RDF101;Mathematics and statistics;0.008251599036157131
208;La cyberviolence dans les relations amoureuses des jeunes : identifier les facteurs de risque et de protection ainsi que leurs impacts différenciés selon le genre;RDF50;Social sciences;0.40030157566070557;RDF60;Humanities and the arts;0.1946156919002533;RDF20-21;Engineering and technology;0.16842584311962128;RDF504;Sociology and related studies;0.9219217896461487;RDF508;Media and communications;0.7174080014228821;RDF507;Social and economic geography;0.603216290473938;RDF203;Electrical engineering, computer engineering, and information engineering;0.2018132209777832;RDF102;Computer and information sciences;0.1980641782283783
209;"""Sentometrics"": Econometrics of textual sentiment with applications in economics and finance";RDF50;Social sciences;0.8726306557655334;RDF60;Humanities and the arts;0.030807627364993095;RDF10;Natural sciences;0.025942625477910042;RDF101;Mathematics and statistics;0.7328787446022034;RDF502;Economics and business administration;0.43254271149635315;RDF508;Media and communications;0.10087862610816956;RDF202;Industrial, systems and processes engineering;0.03258974105119705;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.030675804242491722
210;Clean Energy transition, Market Design and Industry Dynamics;RDF50;Social sciences;0.32358717918395996;RDF20-21;Engineering and technology;0.22945767641067505;RDF10;Natural sciences;0.2138780802488327;RDF202;Industrial, systems and processes engineering;0.5331543684005737;RDF605;Other humanities;0.10557884722948074;RDF507;Social and economic geography;0.06465348601341248;RDF502;Economics and business administration;0.05108273774385452;RDF104;Chemical sciences;0.03185885399580002
211;Conférence de l'International Society for the Study of Drug Policy;RDF30;Medical, health and life sciences;0.5346066951751709;RDF50;Social sciences;0.2741190493106842;RDF20-21;Engineering and technology;0.05951442942023277;RDF104;Chemical sciences;0.9073122143745422;RDF303;Health sciences;0.6406358480453491;RDF504;Sociology and related studies;0.2587003707885742;RDF202;Industrial, systems and processes engineering;0.20689404010772705;RDF507;Social and economic geography;0.14706452190876007
212;Methods development for the measurement of single-cell molecular state (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.6659888625144958;RDF20-21;Engineering and technology;0.1813613921403885;RDF10;Natural sciences;0.09952352195978165;RDF106;Biological sciences;0.9808759689331055;RDF211;Nano-technology;0.9785492420196533;RDF104;Chemical sciences;0.958537757396698;RDF304;Medical biotechnology;0.8891444206237793;RDF207;Medical and biomedical engineering;0.8193157911300659
213;Multifunctional Engineering Structures via Embodied Intelligence;RDF20-21;Engineering and technology;0.9014005661010742;RDF50;Social sciences;0.029895253479480743;RDF10;Natural sciences;0.02054668590426445;RDF212;Other engineering and technologies;0.7978719472885132;RDF104;Chemical sciences;0.6823620796203613;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6379334926605225;RDF202;Industrial, systems and processes engineering;0.6022955179214478;RDF105;Earth and related environmental sciences;0.15713684260845184
214;Spin waves in ferromagnetic metallic wires (Physics);RDF10;Natural sciences;0.7957536578178406;RDF20-21;Engineering and technology;0.0685880109667778;RDF40;Agricultural and veterinary sciences;0.04428374767303467;RDF103;Physical sciences;0.9859363436698914;RDF203;Electrical engineering, computer engineering, and information engineering;0.08787643909454346;RDF104;Chemical sciences;0.015306354500353336;RDF404;Agricultural biotechnology and food sciences;0.008061991073191166;RDF105;Earth and related environmental sciences;0.0075772409327328205
215;Molecular Chronobiology and regulation of gene expression in dinoflagellates (Genes, Cells and Molecules);RDF10;Natural sciences;0.65268874168396;RDF30;Medical, health and life sciences;0.16167573630809784;RDF50;Social sciences;0.06953585892915726;RDF106;Biological sciences;0.9871788024902344;RDF104;Chemical sciences;0.28776782751083374;RDF107;Other natural sciences;0.10447731614112854;RDF305;Other medical sciences;0.07316473126411438;RDF304;Medical biotechnology;0.03594832122325897
216;Combiner l’hypnose, la réalité virtuelle, la neurophysiologie et l’intelligence artificielle dans la gestion non-pharmacologique et personnalisée de la douleur chronique;RDF30;Medical, health and life sciences;0.5524402856826782;RDF50;Social sciences;0.19392478466033936;RDF60;Humanities and the arts;0.10522934794425964;RDF106;Biological sciences;0.979667603969574;RDF303;Health sciences;0.9656413197517395;RDF207;Medical and biomedical engineering;0.9585376977920532;RDF104;Chemical sciences;0.9572778344154358;RDF404;Agricultural biotechnology and food sciences;0.9108630418777466
217;Les théories inédites de la foi des penseurs dominicains des années 1250-1350 (Philosophy);RDF60;Humanities and the arts;0.8212981820106506;RDF50;Social sciences;0.07820422947406769;RDF20-21;Engineering and technology;0.04490891098976135;RDF603;Philosophy;0.3478139638900757;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2404177486896515;RDF601;History, archaeology and related studies;0.12635333836078644;RDF104;Chemical sciences;0.0772387906908989;RDF404;Agricultural biotechnology and food sciences;0.06418264657258987
218;Computationally efficient multiphysics and multiscale modeling approaches applied to porous materials engineering;RDF20-21;Engineering and technology;0.7800179719924927;RDF10;Natural sciences;0.1384904384613037;RDF50;Social sciences;0.03427159786224365;RDF104;Chemical sciences;0.9575961828231812;RDF202;Industrial, systems and processes engineering;0.6258955597877502;RDF212;Other engineering and technologies;0.2895725667476654;RDF105;Earth and related environmental sciences;0.2798284888267517;RDF103;Physical sciences;0.2436424344778061
219;Marriage, Sorting, and Segregation Across U.S. Cities (Economics);RDF50;Social sciences;0.7828204035758972;RDF60;Humanities and the arts;0.055501993745565414;RDF10;Natural sciences;0.045299407094717026;RDF507;Social and economic geography;0.9346342086791992;RDF502;Economics and business administration;0.13986565172672272;RDF506;Political science and policy administration;0.019568676128983498;RDF504;Sociology and related studies;0.01912403665482998;RDF203;Electrical engineering, computer engineering, and information engineering;0.01384861022233963
220;Highly versatile benchtop Flow Cytometry Analyzer (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8359103202819824;RDF10;Natural sciences;0.08640021085739136;RDF40;Agricultural and veterinary sciences;0.027081040665507317;RDF104;Chemical sciences;0.9181873202323914;RDF205;Chemical engineering;0.23899392783641815;RDF106;Biological sciences;0.026963500306010246;RDF404;Agricultural biotechnology and food sciences;0.01798621006309986;RDF202;Industrial, systems and processes engineering;0.015306354500353336
221;Analysis of Extreme Values;RDF50;Social sciences;0.27805420756340027;RDF40;Agricultural and veterinary sciences;0.22255177795886993;RDF10;Natural sciences;0.16930846869945526;RDF101;Mathematics and statistics;0.9824231266975403;RDF506;Political science and policy administration;0.963506281375885;RDF104;Chemical sciences;0.9372107982635498;RDF404;Agricultural biotechnology and food sciences;0.9355823397636414;RDF504;Sociology and related studies;0.8638517260551453
222;Frontlines to Headlines: The Politics of Memory, War and the Press in interwar Germany (History);RDF50;Social sciences;0.3461938798427582;RDF60;Humanities and the arts;0.33817431330680847;RDF10;Natural sciences;0.10808700323104858;RDF601;History, archaeology and related studies;0.16000336408615112;RDF508;Media and communications;0.058345843106508255;RDF506;Political science and policy administration;0.029760094359517097;RDF104;Chemical sciences;0.024237636476755142;RDF203;Electrical engineering, computer engineering, and information engineering;0.012241274118423462
223;Mechanistic Investigations of Nickel-Promoted C-Heteroatom Bond Making Reactions (Chemistry);RDF10;Natural sciences;0.37483999133110046;RDF20-21;Engineering and technology;0.23274344205856323;RDF50;Social sciences;0.16763882339000702;RDF104;Chemical sciences;0.9867772459983826;RDF205;Chemical engineering;0.10123348236083984;RDF106;Biological sciences;0.01243165135383606;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.008124709129333496;RDF202;Industrial, systems and processes engineering;0.007460643537342548
224;Manipulated Procurement;RDF40;Agricultural and veterinary sciences;0.52656090259552;RDF30;Medical, health and life sciences;0.1326487958431244;RDF50;Social sciences;0.10826478153467178;RDF202;Industrial, systems and processes engineering;0.766992449760437;RDF404;Agricultural biotechnology and food sciences;0.41347718238830566;RDF104;Chemical sciences;0.3448294401168823;RDF502;Economics and business administration;0.296043336391449;RDF102;Computer and information sciences;0.06536577641963959
225;Functionalized Bilayer Graphene Devices: Achieving Selectivity and Sensitivity;RDF20-21;Engineering and technology;0.7860854864120483;RDF30;Medical, health and life sciences;0.11627206206321716;RDF50;Social sciences;0.04366035759449005;RDF102;Computer and information sciences;0.986151397228241;RDF211;Nano-technology;0.9842154383659363;RDF104;Chemical sciences;0.9693241715431213;RDF202;Industrial, systems and processes engineering;0.7849790453910828;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5980774760246277
226;Le rôle de la résilience sur la santé et le bien-être des équipes interprofessionnelles: validation d'une démarche managériale participative;RDF20-21;Engineering and technology;0.3172954022884369;RDF30;Medical, health and life sciences;0.29116663336753845;RDF40;Agricultural and veterinary sciences;0.1725105196237564;RDF105;Earth and related environmental sciences;0.9688562154769897;RDF508;Media and communications;0.9637799859046936;RDF404;Agricultural biotechnology and food sciences;0.957912266254425;RDF104;Chemical sciences;0.9522199630737305;RDF502;Economics and business administration;0.9249592423439026
227;Les jeunes en difficulté et faisant l'objet d'une double prise en charge judiciaire : parcours de vie, trajectoires dans les services et pratiques professionnelles (Law and criminology);RDF50;Social sciences;0.6924149990081787;RDF20-21;Engineering and technology;0.07799086719751358;RDF60;Humanities and the arts;0.0710114911198616;RDF507;Social and economic geography;0.14366760849952698;RDF509;Other social sciences;0.07585818320512772;RDF505;Law and legal practice;0.07369627058506012;RDF605;Other humanities;0.007815888151526451;RDF104;Chemical sciences;0.006388321053236723
228;"Before the ""Great Divide"": The Shared Language(s) of Art and Science in the Early Modern Period (Fine Arts, Research-Creation)";RDF60;Humanities and the arts;0.9219655394554138;RDF50;Social sciences;0.022901339456439018;RDF20-21;Engineering and technology;0.018401743844151497;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8428632020950317;RDF602;Languages and literature;0.13386748731136322;RDF605;Other humanities;0.03210070729255676;RDF507;Social and economic geography;0.014842418022453785;RDF601;History, archaeology and related studies;0.014615669846534729
229;MID-INFRARED QUANTUM TECHNOLOGY FOR SENSING (MIRAQLS);RDF30;Medical, health and life sciences;0.4321799874305725;RDF20-21;Engineering and technology;0.31866955757141113;RDF50;Social sciences;0.11700322479009628;RDF102;Computer and information sciences;0.9757623672485352;RDF104;Chemical sciences;0.9082930684089661;RDF508;Media and communications;0.8736466765403748;RDF404;Agricultural biotechnology and food sciences;0.7148271799087524;RDF202;Industrial, systems and processes engineering;0.7089183926582336
230;Exploiting minor histocompatibility antigens for personalized cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.9459648132324219;RDF50;Social sciences;0.022246960550546646;RDF10;Natural sciences;0.011274210177361965;RDF304;Medical biotechnology;0.9904405474662781;RDF207;Medical and biomedical engineering;0.9838471412658691;RDF303;Health sciences;0.7433543801307678;RDF106;Biological sciences;0.7405498027801514;RDF301;Basic medicine and life sciences;0.695441484451294
231;Investment incentives in matching markets: on the foundations of competitive models (Economics);RDF50;Social sciences;0.4706244468688965;RDF40;Agricultural and veterinary sciences;0.1402074247598648;RDF30;Medical, health and life sciences;0.12568111717700958;RDF502;Economics and business administration;0.4887714087963104;RDF507;Social and economic geography;0.01640303246676922;RDF505;Law and legal practice;0.002182716503739357;RDF104;Chemical sciences;0.0019877743907272816;RDF404;Agricultural biotechnology and food sciences;0.0012255674228072166
232;Advancing Machine Learning with Causal Models (Computer Science);RDF10;Natural sciences;0.2546516954898834;RDF20-21;Engineering and technology;0.2355143278837204;RDF50;Social sciences;0.2078406661748886;RDF102;Computer and information sciences;0.9934102296829224;RDF203;Electrical engineering, computer engineering, and information engineering;0.19713515043258667;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.005469274707138538;RDF104;Chemical sciences;0.0024343819823116064;RDF105;Earth and related environmental sciences;0.002251847181469202
233;The Brahma Kumari Tradition in Canada and the United States (Medieval, classics, religious studies);RDF60;Humanities and the arts;0.8950449824333191;RDF50;Social sciences;0.03767155483365059;RDF20-21;Engineering and technology;0.024705609306693077;RDF601;History, archaeology and related studies;0.3211405873298645;RDF503;Education;0.1276526153087616;RDF602;Languages and literature;0.08151976019144058;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.012920473702251911;RDF603;Philosophy;0.00857748556882143
234;Social polarization in high schools during COVID-19: A mixed-method Positive Youth Development research to inform how to promote well-being and reduce violence among adolescents (Education and social work);RDF50;Social sciences;0.9472432136535645;RDF60;Humanities and the arts;0.02028346247971058;RDF30;Medical, health and life sciences;0.009732112288475037;RDF503;Education;0.9374402761459351;RDF509;Other social sciences;0.04778006672859192;RDF303;Health sciences;0.013325147330760956;RDF507;Social and economic geography;0.010489091277122498;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.005911068990826607
235;Assessing the community needs of Canadians with limb loss: Building the foundation for community action;RDF30;Medical, health and life sciences;0.7821475267410278;RDF50;Social sciences;0.1388685405254364;RDF10;Natural sciences;0.029394082725048065;RDF303;Health sciences;0.9719924330711365;RDF507;Social and economic geography;0.8891443610191345;RDF504;Sociology and related studies;0.7972412705421448;RDF207;Medical and biomedical engineering;0.7021217346191406;RDF302;Clinical medicine;0.42727723717689514
236;Addition of high dose Stimulant and engagement-focused Contingency management, alone and in combination, to treatment as usual for the management of MEthamphetamine use disorder (ASCME): a pan-Canadian multisite randomized controlled trial;RDF30;Medical, health and life sciences;0.9696366190910339;RDF50;Social sciences;0.012593381106853485;RDF10;Natural sciences;0.00567628163844347;RDF303;Health sciences;0.9416541457176208;RDF302;Clinical medicine;0.7931059002876282;RDF501;Psychology and cognitive sciences;0.7371581792831421;RDF207;Medical and biomedical engineering;0.7365901470184326;RDF304;Medical biotechnology;0.4892594516277313
237;Écrire / Traduire / Visualiser les humanités numériques;RDF60;Humanities and the arts;0.5918202996253967;RDF50;Social sciences;0.163382425904274;RDF40;Agricultural and veterinary sciences;0.11207189410924911;RDF508;Media and communications;0.9880388975143433;RDF102;Computer and information sciences;0.9089417457580566;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8534247875213623;RDF602;Languages and literature;0.8365545868873596;RDF504;Sociology and related studies;0.808067262172699
238;Smart Electrolytes for a New Perspective on Electrochemical Energy Storage (Chemistry);RDF10;Natural sciences;0.36627691984176636;RDF20-21;Engineering and technology;0.30129116773605347;RDF50;Social sciences;0.1379411518573761;RDF104;Chemical sciences;0.9759464263916016;RDF205;Chemical engineering;0.2278127521276474;RDF211;Nano-technology;0.007460643537342548;RDF203;Electrical engineering, computer engineering, and information engineering;0.007345826830714941;RDF301;Basic medicine and life sciences;0.005384938325732946
239;Femmes et pouvoirs dans le bailliage de Montréal (1644-1693) (History);RDF60;Humanities and the arts;0.7703456282615662;RDF40;Agricultural and veterinary sciences;0.07509201020002365;RDF50;Social sciences;0.050809796899557114;RDF104;Chemical sciences;0.7919819951057434;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6456507444381714;RDF601;History, archaeology and related studies;0.36954256892204285;RDF507;Social and economic geography;0.18068420886993408;RDF404;Agricultural biotechnology and food sciences;0.13432106375694275
240;Entre pressions socioculturelles et insatisfaction à l'égard de l'image corporelle : le rôle médiateur de caractéristiques personnelles chez les adolescents et jeunes hommes. (Psychology);RDF50;Social sciences;0.6850135922431946;RDF60;Humanities and the arts;0.10907506942749023;RDF30;Medical, health and life sciences;0.08105771243572235;RDF605;Other humanities;0.047074176371097565;RDF509;Other social sciences;0.0333368256688118;RDF507;Social and economic geography;0.032344333827495575;RDF501;Psychology and cognitive sciences;0.031143831089138985;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.02931223064661026
