;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
258;Improved representation, impact assessment, and adaptive management of water resource systems under changing natural and anthropogenic conditions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.8910035490989685;RDF10;Natural sciences;0.03788132965564728;RDF50;Social sciences;0.025370651856064796;RDF202;Industrial, systems and processes engineering;0.24843767285346985;RDF208;Environmental engineering and related engineering;0.018671004101634026;RDF105;Earth and related environmental sciences;0.003386540338397026;RDF212;Other engineering and technologies;0.0017331322887912393;RDF211;Nano-technology;0.0008402022649534047
259;Le travail ensemble comme stratégie de réponse aux besoins complexes des jeunes en difficulté : comprendre les processus d'émergence de la collaboration (Education and social work);RDF50;Social sciences;0.5786367654800415;RDF60;Humanities and the arts;0.09753677248954773;RDF20-21;Engineering and technology;0.08922754973173141;RDF503;Education;0.9349481463432312;RDF509;Other social sciences;0.003720392705872655;RDF605;Other humanities;0.0006649719434790313;RDF504;Sociology and related studies;0.0005343068623915315;RDF212;Other engineering and technologies;0.00020187112386338413
260;Interneuronopathies and neurodevelopmental disorders (Genetics);RDF30;Medical, health and life sciences;0.29988428950309753;RDF10;Natural sciences;0.18866963684558868;RDF20-21;Engineering and technology;0.12892012298107147;RDF106;Biological sciences;0.002626384375616908;RDF303;Health sciences;0.0009399463888257742;RDF305;Other medical sciences;0.0009193929727189243;RDF301;Basic medicine and life sciences;0.0008269919781014323;RDF302;Clinical medicine;0.00037115855957381427
261;Prevention / treatment of the choroidal neovascularization by kinin receptors antagonists (Pharmacology & Toxicology);RDF30;Medical, health and life sciences;0.669457733631134;RDF10;Natural sciences;0.08470159024000168;RDF40;Agricultural and veterinary sciences;0.06921883672475815;RDF303;Health sciences;0.09654489159584045;RDF304;Medical biotechnology;0.033915527164936066;RDF302;Clinical medicine;0.015852803364396095;RDF104;Chemical sciences;0.009455983527004719;RDF106;Biological sciences;0.003919239621609449
262;Entre vie et mort: images de médiation (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.8555529117584229;RDF30;Medical, health and life sciences;0.06407216936349869;RDF20-21;Engineering and technology;0.03328189626336098;RDF204;Mechanical engineering;0.14226704835891724;RDF207;Medical and biomedical engineering;0.10057684779167175;RDF605;Other humanities;0.08929998427629471;RDF508;Media and communications;0.08837179839611053;RDF304;Medical biotechnology;0.0674995481967926
263;Identification of microbial factors to modulate immune dysregulation and treat post-COVID-19 syndrome;RDF30;Medical, health and life sciences;0.6909435391426086;RDF10;Natural sciences;0.10895894467830658;RDF20-21;Engineering and technology;0.09750337153673172;RDF303;Health sciences;0.7974669933319092;RDF106;Biological sciences;0.7376154661178589;RDF304;Medical biotechnology;0.6251490712165833;RDF207;Medical and biomedical engineering;0.48285195231437683;RDF301;Basic medicine and life sciences;0.26234927773475647
264;Les effets de la pandémie de COVID-19 sur les conditions de travail et les trajectoires d'emploi des femmes au Québec: recul, maintien ou avancée? (Business, management and related fields);RDF20-21;Engineering and technology;0.25019389390945435;RDF50;Social sciences;0.17641279101371765;RDF10;Natural sciences;0.1655084490776062;RDF502;Economics and business administration;0.07260264456272125;RDF212;Other engineering and technologies;0.005236954893916845;RDF509;Other social sciences;0.002469252096489072;RDF202;Industrial, systems and processes engineering;0.0011717536253854632;RDF507;Social and economic geography;0.0010309274075552821
265;Data-driven Optimization of Transport Systems (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9383060932159424;RDF50;Social sciences;0.016719207167625427;RDF10;Natural sciences;0.015389704145491123;RDF202;Industrial, systems and processes engineering;0.8970602750778198;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.14729635417461395;RDF212;Other engineering and technologies;0.0016671285266056657;RDF211;Nano-technology;0.0010680129053071141;RDF102;Computer and information sciences;0.0009779722895473242
266;Le tournant éclectique en architecture à travers les procès-verbaux du Conseil des Bâtiments civils (projet pilote) (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.7518733739852905;RDF20-21;Engineering and technology;0.10481207817792892;RDF10;Natural sciences;0.04422259330749512;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8945848345756531;RDF605;Other humanities;0.032352518290281296;RDF212;Other engineering and technologies;0.0020143405999988317;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0011286147637292743;RDF207;Medical and biomedical engineering;0.0004147757717873901
267;Évolution de l'organisation du travail des directions d'établissements d'enseignement du Québec dans le contexte de la transformation des commissions scolaires en centres de services;RDF20-21;Engineering and technology;0.5189165472984314;RDF60;Humanities and the arts;0.21974383294582367;RDF50;Social sciences;0.12819696962833405;RDF503;Education;0.9952584505081177;RDF502;Economics and business administration;0.3139190375804901;RDF303;Health sciences;0.20639465749263763;RDF208;Environmental engineering and related engineering;0.15697847306728363;RDF504;Sociology and related studies;0.14408503472805023
268;Integrating interdisciplinary perspectives on circular economy;RDF20-21;Engineering and technology;0.3044363260269165;RDF50;Social sciences;0.2090657651424408;RDF60;Humanities and the arts;0.14267009496688843;RDF212;Other engineering and technologies;0.6513599753379822;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4894750714302063;RDF206;Materials engineering and resources engineering;0.4395572245121002;RDF203;Electrical engineering, computer engineering, and information engineering;0.4174152612686157;RDF509;Other social sciences;0.3203698396682739
269;Homeostasis of the respiratory epithelial tissue: regulatory mechanisms by ion channels (Genes, Cells and Molecules);RDF10;Natural sciences;0.3313940465450287;RDF30;Medical, health and life sciences;0.27379024028778076;RDF20-21;Engineering and technology;0.13429829478263855;RDF106;Biological sciences;0.5658813714981079;RDF301;Basic medicine and life sciences;0.13786348700523376;RDF303;Health sciences;0.10816016793251038;RDF207;Medical and biomedical engineering;0.06498769670724869;RDF304;Medical biotechnology;0.012091448530554771
270;Vascular events in patients undergoing same-day noncardiac surgery (VALIANCE) - a prospective cohort and nested biobank study (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.8302502036094666;RDF50;Social sciences;0.04081084951758385;RDF20-21;Engineering and technology;0.039883557707071304;RDF302;Clinical medicine;0.6237961053848267;RDF303;Health sciences;0.4089415669441223;RDF207;Medical and biomedical engineering;0.04939664527773857;RDF304;Medical biotechnology;0.04445262253284454;RDF602;Languages and literature;0.01102385949343443
271;Mental health Recovery from Youth Right-based Perspectives (Education and social work);RDF50;Social sciences;0.7010113000869751;RDF30;Medical, health and life sciences;0.08988527953624725;RDF60;Humanities and the arts;0.06701953709125519;RDF503;Education;0.48734399676322937;RDF303;Health sciences;0.00460383016616106;RDF509;Other social sciences;0.0016497200122103095;RDF211;Nano-technology;0.0004858167958445847;RDF504;Sociology and related studies;0.0004575981292873621
272;Ecosystem functioning in the landscape: a meta-ecosystem perspective (Evolution and Ecology);RDF10;Natural sciences;0.6006993055343628;RDF50;Social sciences;0.09348631650209427;RDF40;Agricultural and veterinary sciences;0.09299192577600479;RDF105;Earth and related environmental sciences;0.5698622465133667;RDF401;Agriculture, forestry, and fisheries;0.23366373777389526;RDF208;Environmental engineering and related engineering;0.005850452929735184;RDF107;Other natural sciences;0.0027938776183873415;RDF106;Biological sciences;0.0023055400233715773
273;Multi-Fidelity Zonal Approaches to Multi-Disciplinary Aerodynamic Analysis of Transonic Aircraft;RDF20-21;Engineering and technology;0.7744091749191284;RDF10;Natural sciences;0.06167896091938019;RDF50;Social sciences;0.051654376089572906;RDF212;Other engineering and technologies;0.014630334451794624;RDF203;Electrical engineering, computer engineering, and information engineering;0.008656196296215057;RDF211;Nano-technology;0.006875638850033283;RDF605;Other humanities;0.0021146328654140234;RDF107;Other natural sciences;0.00099173525813967
274;Defining the functions and mechanisms of centrosomal RNA localization;RDF10;Natural sciences;0.38270503282546997;RDF20-21;Engineering and technology;0.270744264125824;RDF30;Medical, health and life sciences;0.19115325808525085;RDF106;Biological sciences;0.8480107188224792;RDF207;Medical and biomedical engineering;0.4498341977596283;RDF301;Basic medicine and life sciences;0.3530534505844116;RDF304;Medical biotechnology;0.3102526366710663;RDF302;Clinical medicine;0.2195584923028946
275;Collaborative improvement of moral deliberation methods: An exercise in living ethics (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9707634449005127;RDF30;Medical, health and life sciences;0.010020446963608265;RDF10;Natural sciences;0.006056462414562702;RDF504;Sociology and related studies;0.4245944023132324;RDF509;Other social sciences;0.029937202110886574;RDF505;Law and legal practice;0.01578374393284321;RDF506;Political science and policy administration;0.013965746387839317;RDF503;Education;0.011075972579419613
276;The role of GABA signaling in nervous system formation and homeostasis (Genes, Cells and Molecules);RDF10;Natural sciences;0.4122138023376465;RDF30;Medical, health and life sciences;0.2723042368888855;RDF50;Social sciences;0.10167830437421799;RDF106;Biological sciences;0.7001208066940308;RDF301;Basic medicine and life sciences;0.07251446694135666;RDF302;Clinical medicine;0.06169615313410759;RDF303;Health sciences;0.028125442564487457;RDF107;Other natural sciences;0.02068519964814186
277;Elimination of senescent endothelial cells to prevent vascular dementia in aging atherosclerotic mice (Biological and Clinical Aspects of Aging);RDF30;Medical, health and life sciences;0.6665754318237305;RDF10;Natural sciences;0.12855073809623718;RDF40;Agricultural and veterinary sciences;0.057141005992889404;RDF106;Biological sciences;0.9566739201545715;RDF302;Clinical medicine;0.6168233752250671;RDF301;Basic medicine and life sciences;0.39203938841819763;RDF303;Health sciences;0.2606710195541382;RDF304;Medical biotechnology;0.057881515473127365
278;Understanding and treating osteoarthritic pain in pet animals: An approach based on neurogenomics and neuropeptidomics manipulation (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.328421950340271;RDF40;Agricultural and veterinary sciences;0.2782232463359833;RDF10;Natural sciences;0.22368073463439941;RDF106;Biological sciences;0.9726598858833313;RDF207;Medical and biomedical engineering;0.17360615730285645;RDF301;Basic medicine and life sciences;0.15611371397972107;RDF304;Medical biotechnology;0.08484670519828796;RDF403;Veterinary sciences;0.035051267594099045
279;Optimizing risk averse decisions in data-driven problems;RDF20-21;Engineering and technology;0.38355377316474915;RDF30;Medical, health and life sciences;0.20221133530139923;RDF50;Social sciences;0.13786984980106354;RDF105;Earth and related environmental sciences;0.3820602297782898;RDF102;Computer and information sciences;0.3664689064025879;RDF202;Industrial, systems and processes engineering;0.29498907923698425;RDF404;Agricultural biotechnology and food sciences;0.2917957007884979;RDF207;Medical and biomedical engineering;0.2897658348083496
280;Understanding the genesis of the spliced immunopeptidome (Genes, Cells and Molecules);RDF10;Natural sciences;0.43194738030433655;RDF30;Medical, health and life sciences;0.3716442286968231;RDF50;Social sciences;0.06486432999372482;RDF106;Biological sciences;0.7195034027099609;RDF301;Basic medicine and life sciences;0.22472624480724335;RDF303;Health sciences;0.1337859034538269;RDF207;Medical and biomedical engineering;0.0864575058221817;RDF304;Medical biotechnology;0.08595836907625198
281;Fundamental drivers of plant spectral diversity (Evolution and Ecology);RDF10;Natural sciences;0.9458523392677307;RDF40;Agricultural and veterinary sciences;0.015203355811536312;RDF50;Social sciences;0.012386998161673546;RDF106;Biological sciences;0.8856226205825806;RDF105;Earth and related environmental sciences;0.6419593691825867;RDF401;Agriculture, forestry, and fisheries;0.0066037289798259735;RDF208;Environmental engineering and related engineering;0.002859210828319192;RDF107;Other natural sciences;0.002021667081862688
282;Systematics, biogeography and evolution of northern floras (Evolution and Ecology);RDF10;Natural sciences;0.9550483822822571;RDF40;Agricultural and veterinary sciences;0.010897080413997173;RDF30;Medical, health and life sciences;0.010212362743914127;RDF106;Biological sciences;0.911758542060852;RDF105;Earth and related environmental sciences;0.9059213399887085;RDF107;Other natural sciences;0.01750827208161354;RDF301;Basic medicine and life sciences;0.0009426089818589389;RDF208;Environmental engineering and related engineering;0.0007953406893648207
283;Development of Additive Manufacturing Superalloys with high ?' volume fraction (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9695366024971008;RDF10;Natural sciences;0.007659766357392073;RDF50;Social sciences;0.006938035134226084;RDF205;Chemical engineering;0.20611901581287384;RDF104;Chemical sciences;0.09389551728963852;RDF206;Materials engineering and resources engineering;0.015314478427171707;RDF211;Nano-technology;0.0008740773773752153;RDF212;Other engineering and technologies;0.00032910838490352035
284;Judiciarisation des personnes souffrant de troubles mentaux : une recherche en théorisation ancrée sur la perception des patients judiciarisés et le personnel soignant (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF50;Social sciences;0.40383630990982056;RDF30;Medical, health and life sciences;0.3860115110874176;RDF10;Natural sciences;0.061370205134153366;RDF303;Health sciences;0.9470348358154297;RDF501;Psychology and cognitive sciences;0.5288090109825134;RDF504;Sociology and related studies;0.5122021436691284;RDF302;Clinical medicine;0.18424692749977112;RDF509;Other social sciences;0.03952254354953766
285;Methods of initiation and mitigation of thermal runaway in lithium-ion batteries;RDF20-21;Engineering and technology;0.7213746905326843;RDF10;Natural sciences;0.08107846975326538;RDF50;Social sciences;0.07936421036720276;RDF105;Earth and related environmental sciences;0.09219382703304291;RDF103;Physical sciences;0.04443371295928955;RDF202;Industrial, systems and processes engineering;0.041553061455488205;RDF104;Chemical sciences;0.015189740806818008;RDF212;Other engineering and technologies;0.009218763560056686
286;Automated AI-supported methane plume detection from satellite and aircraft images;RDF20-21;Engineering and technology;0.7881229519844055;RDF10;Natural sciences;0.11211150139570236;RDF50;Social sciences;0.042223699390888214;RDF105;Earth and related environmental sciences;0.7326222062110901;RDF102;Computer and information sciences;0.4896107614040375;RDF208;Environmental engineering and related engineering;0.38511374592781067;RDF212;Other engineering and technologies;0.3092258870601654;RDF209;Environmental biotechnology;0.14788229763507843
287;From domain-specific languages to domain-specific environments (Computer Science);RDF20-21;Engineering and technology;0.3139788508415222;RDF10;Natural sciences;0.16787566244602203;RDF50;Social sciences;0.15899647772312164;RDF102;Computer and information sciences;0.9028809070587158;RDF203;Electrical engineering, computer engineering, and information engineering;0.014694149605929852;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.000628958863671869;RDF212;Other engineering and technologies;0.00040440811426378787;RDF105;Earth and related environmental sciences;0.00037261584657244384
288;Magnetic Field Characterization and Mapping for Artifact Mitigation in MRI;RDF20-21;Engineering and technology;0.7744393348693848;RDF30;Medical, health and life sciences;0.13722257316112518;RDF10;Natural sciences;0.031469445675611496;RDF103;Physical sciences;0.7864708304405212;RDF207;Medical and biomedical engineering;0.5518894195556641;RDF303;Health sciences;0.48330575227737427;RDF304;Medical biotechnology;0.08649144321680069;RDF102;Computer and information sciences;0.033638548105955124
289;La médiatisation de l'opinion publique au Canada (Political science and public administration);RDF50;Social sciences;0.5362621545791626;RDF30;Medical, health and life sciences;0.1019371971487999;RDF10;Natural sciences;0.1017637625336647;RDF506;Political science and policy administration;0.8412032723426819;RDF509;Other social sciences;0.006097335834056139;RDF508;Media and communications;0.005820821970701218;RDF211;Nano-technology;0.0011457479558885098;RDF210;Industrial biotechnology;0.0011101241689175367
290;Entrepreneuring as Relational Process: Tracing the Trajectories of Entrepreneurial Projects (Communications, media studies, gender studies, library and information science, related fields);RDF60;Humanities and the arts;0.344856321811676;RDF50;Social sciences;0.22276701033115387;RDF20-21;Engineering and technology;0.1224713921546936;RDF508;Media and communications;0.9768694639205933;RDF509;Other social sciences;0.42593634128570557;RDF605;Other humanities;0.2568531930446625;RDF211;Nano-technology;0.006708607543259859;RDF209;Environmental biotechnology;0.004763106815516949
291;Physiotherapy care in Emergency Departments for Patients with Musculoskeletal Disorders: A Pragmatic Cluster Randomized Controlled Trial and Cost Analysis (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF30;Medical, health and life sciences;0.8614696264266968;RDF50;Social sciences;0.034933555871248245;RDF10;Natural sciences;0.03269478678703308;RDF303;Health sciences;0.9030155539512634;RDF103;Physical sciences;0.7884297966957092;RDF302;Clinical medicine;0.4411185383796692;RDF207;Medical and biomedical engineering;0.013261140324175358;RDF301;Basic medicine and life sciences;0.0014027503784745932
292;Le numérique et les études médiévales : enjeux pédagogiques et formation par la recherche;RDF20-21;Engineering and technology;0.6267756223678589;RDF30;Medical, health and life sciences;0.12020975351333618;RDF10;Natural sciences;0.11462194472551346;RDF101;Mathematics and statistics;0.9890723824501038;RDF204;Mechanical engineering;0.9741287231445312;RDF207;Medical and biomedical engineering;0.9660024046897888;RDF303;Health sciences;0.9455559849739075;RDF305;Other medical sciences;0.9312145113945007
293;High power density motors for aeronautics manufactured by cold spraying;RDF20-21;Engineering and technology;0.9325680136680603;RDF10;Natural sciences;0.016734184697270393;RDF50;Social sciences;0.01516431849449873;RDF212;Other engineering and technologies;0.0692695826292038;RDF211;Nano-technology;0.00805802084505558;RDF204;Mechanical engineering;0.002243672963231802;RDF208;Environmental engineering and related engineering;0.0012313582701608539;RDF107;Other natural sciences;0.0004006754024885595
294;Cholesterol metabolism and regulation of the senescence-associated secretory phenotype in retinopathy (Systems & Circuits Neurosciences);RDF20-21;Engineering and technology;0.43668434023857117;RDF30;Medical, health and life sciences;0.24558605253696442;RDF10;Natural sciences;0.12185733765363693;RDF207;Medical and biomedical engineering;0.007765669841319323;RDF304;Medical biotechnology;0.0027596212457865477;RDF106;Biological sciences;0.0018612205749377608;RDF212;Other engineering and technologies;0.0015317683573812246;RDF102;Computer and information sciences;0.0009459083084948361
295;Second-order Hessian-free methods for statistical learning and stochastic optimization (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9024885296821594;RDF10;Natural sciences;0.02612387388944626;RDF50;Social sciences;0.025788819417357445;RDF202;Industrial, systems and processes engineering;0.5365200638771057;RDF210;Industrial biotechnology;0.008980384096503258;RDF101;Mathematics and statistics;0.004341104067862034;RDF211;Nano-technology;0.0010925779351964593;RDF509;Other social sciences;0.0007181448745541275
296;Ecosystemic thinking: integrating ecosystem assessment to the strategic thinking process;RDF20-21;Engineering and technology;0.24411261081695557;RDF10;Natural sciences;0.2235044687986374;RDF30;Medical, health and life sciences;0.16986216604709625;RDF105;Earth and related environmental sciences;0.6183552145957947;RDF401;Agriculture, forestry, and fisheries;0.21181459724903107;RDF404;Agricultural biotechnology and food sciences;0.11081870645284653;RDF208;Environmental engineering and related engineering;0.0744464099407196;RDF304;Medical biotechnology;0.0663231909275055
297;Brain-body interactions during bipedalism (Biological Systems and Functions);RDF10;Natural sciences;0.4803652763366699;RDF30;Medical, health and life sciences;0.2090356945991516;RDF20-21;Engineering and technology;0.08322374522686005;RDF106;Biological sciences;0.9357717037200928;RDF301;Basic medicine and life sciences;0.021904725581407547;RDF207;Medical and biomedical engineering;0.01215185783803463;RDF401;Agriculture, forestry, and fisheries;0.0019081330392509699;RDF404;Agricultural biotechnology and food sciences;0.0010383033659309149
298;Multiaxial electro-mechanical tensile tester for stretchable electronics (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9665013551712036;RDF10;Natural sciences;0.009090781211853027;RDF40;Agricultural and veterinary sciences;0.006637104786932468;RDF104;Chemical sciences;0.06178298220038414;RDF205;Chemical engineering;0.05267520248889923;RDF206;Materials engineering and resources engineering;0.006746888160705566;RDF211;Nano-technology;0.0036578553263098;RDF212;Other engineering and technologies;0.00033902234281413257
299;Development and Update of Quantitative Pharmacology Concepts and Computational Models for a Better Understanding of Drug Fate and Action (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.6047963500022888;RDF10;Natural sciences;0.12117471545934677;RDF20-21;Engineering and technology;0.0784112885594368;RDF101;Mathematics and statistics;0.9747001528739929;RDF303;Health sciences;0.26880866289138794;RDF301;Basic medicine and life sciences;0.028655529022216797;RDF302;Clinical medicine;0.010509932413697243;RDF106;Biological sciences;0.009813033975660801
300;Frontières vécues dans les institutions éducatives québécoises. Discours des cégépiennes musulmanes issues de l'immigration à Montréal (Education and social work);RDF50;Social sciences;0.660107433795929;RDF10;Natural sciences;0.08256673812866211;RDF60;Humanities and the arts;0.07807589322328568;RDF503;Education;0.8458247184753418;RDF603;Philosophy;0.08064118772745132;RDF509;Other social sciences;0.02900378406047821;RDF203;Electrical engineering, computer engineering, and information engineering;0.02555401623249054;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.019064413383603096
301;Non-invasive 4D thoracic imaging infrastructure to support decision-making in the management of lung diseases in intensive care units (ICU) (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9568585157394409;RDF30;Medical, health and life sciences;0.017203310504555702;RDF10;Natural sciences;0.007857403717935085;RDF203;Electrical engineering, computer engineering, and information engineering;0.6443712711334229;RDF102;Computer and information sciences;0.013652339577674866;RDF303;Health sciences;0.0016014686552807689;RDF302;Clinical medicine;0.0010871454142034054;RDF212;Other engineering and technologies;0.0007653457578271627
302;La participation à la société québécoise : exploration de la perception des jeunes issus de l'immigration, de première et de deuxième génération (JIPDG), élèves et étudiants au secondaire et au cegep francophones (Education and social work);RDF50;Social sciences;0.775351345539093;RDF10;Natural sciences;0.06063593924045563;RDF60;Humanities and the arts;0.05381549894809723;RDF503;Education;0.7722917199134827;RDF504;Sociology and related studies;0.37462323904037476;RDF509;Other social sciences;0.06691060960292816;RDF507;Social and economic geography;0.008107967674732208;RDF605;Other humanities;0.0015075465198606253
303;Reshaping the urban water management paradigm: towards a new decision-support framework for the sustainable design of hybrid systems;RDF20-21;Engineering and technology;0.554301917552948;RDF50;Social sciences;0.16450689733028412;RDF10;Natural sciences;0.12540598213672638;RDF208;Environmental engineering and related engineering;0.16967536509037018;RDF212;Other engineering and technologies;0.1464676856994629;RDF105;Earth and related environmental sciences;0.052063386887311935;RDF509;Other social sciences;0.034941770136356354;RDF506;Political science and policy administration;0.01057344675064087
304;L'activité musculaire des pianistes au service de la production sonore et de l'expression musicale (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.8923807144165039;RDF50;Social sciences;0.02412773296236992;RDF30;Medical, health and life sciences;0.022952185943722725;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.4572640657424927;RDF605;Other humanities;0.158643901348114;RDF601;History, archaeology and related studies;0.007327244151383638;RDF509;Other social sciences;0.003503595944494009;RDF503;Education;0.0020587758626788855
305;Extraction, migration et mise en place de granite-pegmatite orogénique: construire les vecteurs d'exploration de métaux critiques;RDF20-21;Engineering and technology;0.5243826508522034;RDF10;Natural sciences;0.2215099185705185;RDF40;Agricultural and veterinary sciences;0.12357331067323685;RDF208;Environmental engineering and related engineering;0.955405592918396;RDF105;Earth and related environmental sciences;0.928812563419342;RDF204;Mechanical engineering;0.9028767943382263;RDF206;Materials engineering and resources engineering;0.8961977958679199;RDF212;Other engineering and technologies;0.5543613433837891
306;Mon genou pourrait aller mieux;RDF60;Humanities and the arts;0.2742801308631897;RDF10;Natural sciences;0.2574310302734375;RDF30;Medical, health and life sciences;0.17920179665088654;RDF603;Philosophy;0.849995493888855;RDF602;Languages and literature;0.8075135350227356;RDF508;Media and communications;0.77121901512146;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6875084638595581;RDF503;Education;0.6836646199226379
307;Learning sensorimotor maps through curiosity (Biological Systems and Functions);RDF10;Natural sciences;0.8253964781761169;RDF30;Medical, health and life sciences;0.11731492727994919;RDF40;Agricultural and veterinary sciences;0.019552716985344887;RDF106;Biological sciences;0.9838235378265381;RDF301;Basic medicine and life sciences;0.07737011462450027;RDF207;Medical and biomedical engineering;0.04024522379040718;RDF401;Agriculture, forestry, and fisheries;0.02517538331449032;RDF304;Medical biotechnology;0.0071304114535450935
308;Improving the Quality Assurance of Machine-Learning Software Applications (Computer Science);RDF20-21;Engineering and technology;0.47848963737487793;RDF50;Social sciences;0.13803081214427948;RDF10;Natural sciences;0.12457902729511261;RDF102;Computer and information sciences;0.9682971239089966;RDF203;Electrical engineering, computer engineering, and information engineering;0.024033943191170692;RDF212;Other engineering and technologies;0.0003915998386219144;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.000366095919162035;RDF304;Medical biotechnology;0.00033253079163841903
309;Mobilizing evidence into the effective treatment of sexual offenders: A feasibility study;RDF50;Social sciences;0.3013882040977478;RDF20-21;Engineering and technology;0.23170959949493408;RDF30;Medical, health and life sciences;0.16194367408752441;RDF602;Languages and literature;0.057929351925849915;RDF505;Law and legal practice;0.04693838953971863;RDF506;Political science and policy administration;0.028291089460253716;RDF303;Health sciences;0.012902675196528435;RDF508;Media and communications;0.01037460658699274
310;Simulation of large scale MaaS;RDF30;Medical, health and life sciences;0.5675688982009888;RDF20-21;Engineering and technology;0.13415229320526123;RDF40;Agricultural and veterinary sciences;0.11720104515552521;RDF207;Medical and biomedical engineering;0.8322616219520569;RDF105;Earth and related environmental sciences;0.7593327164649963;RDF304;Medical biotechnology;0.6995096206665039;RDF404;Agricultural biotechnology and food sciences;0.4461658000946045;RDF401;Agriculture, forestry, and fisheries;0.40952160954475403
311;PRevention of COVID-19 with high dose Oral Vitamin D supplemental Therapy in Essential healthCare Teams (PROTECT);RDF30;Medical, health and life sciences;0.6465920805931091;RDF20-21;Engineering and technology;0.1321205347776413;RDF10;Natural sciences;0.09675803035497665;RDF303;Health sciences;0.7923173308372498;RDF302;Clinical medicine;0.7215374112129211;RDF603;Philosophy;0.25321701169013977;RDF103;Physical sciences;0.1577814370393753;RDF304;Medical biotechnology;0.10042543709278107
312;Decrypting nociceptive signaling pathways in Caenorhabditis elegans using behavioral analysis and mass spectrometry-based proteomics (Genes, Cells and Molecules);RDF10;Natural sciences;0.3533298373222351;RDF20-21;Engineering and technology;0.3409532308578491;RDF30;Medical, health and life sciences;0.17516440153121948;RDF106;Biological sciences;0.8206918239593506;RDF301;Basic medicine and life sciences;0.5584926009178162;RDF207;Medical and biomedical engineering;0.23352362215518951;RDF304;Medical biotechnology;0.16858787834644318;RDF212;Other engineering and technologies;0.13426043093204498
313;Suivre les affaires et les auteurs de violence conjugale : vers une meilleure compréhension du cheminement pénal et de la récidive (Law and criminology);RDF40;Agricultural and veterinary sciences;0.20180033147335052;RDF10;Natural sciences;0.1836850494146347;RDF20-21;Engineering and technology;0.16326162219047546;RDF505;Law and legal practice;0.002067208057269454;RDF509;Other social sciences;0.0011705383658409119;RDF605;Other humanities;0.0003413656377233565;RDF210;Industrial biotechnology;0.0002385409752605483;RDF211;Nano-technology;0.000219045250560157
314;Dissection of non-canonical DNA damage response mechanisms controlling the senescence program (Genes, Cells and Molecules);RDF10;Natural sciences;0.3854309916496277;RDF30;Medical, health and life sciences;0.20216085016727448;RDF20-21;Engineering and technology;0.1733936220407486;RDF106;Biological sciences;0.7632560133934021;RDF301;Basic medicine and life sciences;0.20497824251651764;RDF207;Medical and biomedical engineering;0.11251317709684372;RDF304;Medical biotechnology;0.10393662005662918;RDF302;Clinical medicine;0.06033705547451973
315;Comment habiter le territoire québécois de façon sobre et résiliente dans un contexte de transition écologique?;RDF20-21;Engineering and technology;0.6607898473739624;RDF60;Humanities and the arts;0.13455602526664734;RDF10;Natural sciences;0.08261724561452866;RDF105;Earth and related environmental sciences;0.9812270402908325;RDF601;History, archaeology and related studies;0.9729292988777161;RDF208;Environmental engineering and related engineering;0.9709004759788513;RDF507;Social and economic geography;0.9264432191848755;RDF212;Other engineering and technologies;0.8283528685569763
