;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
173;Regime Change and Resilience of Maya peoples at the end of the Classic period (ca. 800-1000 CE) (Anthropology and archaeology);RDF60;Humanities and the arts;0.4973889887332916;RDF50;Social sciences;0.16434215009212494;RDF10;Natural sciences;0.1052815318107605;RDF601;History, archaeology and related studies;0.9884696006774902;RDF504;Sociology and related studies;0.9627081751823425;RDF605;Other humanities;0.19140323996543884;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.00798426941037178;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.005353646352887154
174;Recommendations for culturally sensitive and intersectional practice in suicide prevention intervention for public safety personnel : a qualitative approach (Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP));RDF50;Social sciences;0.32803767919540405;RDF60;Humanities and the arts;0.24713268876075745;RDF30;Medical, health and life sciences;0.14302942156791687;RDF504;Sociology and related studies;0.03255897015333176;RDF605;Other humanities;0.030996831133961678;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.004529616329818964;RDF509;Other social sciences;0.0035106493160128593;RDF602;Languages and literature;0.0011581579456105828
175;Varieties of Valuings (Philosophy);RDF30;Medical, health and life sciences;0.27771785855293274;RDF60;Humanities and the arts;0.18645094335079193;RDF20-21;Engineering and technology;0.14520813524723053;RDF603;Philosophy;0.8382498621940613;RDF208;Environmental engineering and related engineering;0.12074951082468033;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.10380539298057556;RDF203;Electrical engineering, computer engineering, and information engineering;0.07606381922960281;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.013454154133796692
176;Pilotage en temps réel des systèmes à l'ère de l'industrie 4.0 (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9941830635070801;RDF50;Social sciences;0.001329408260062337;RDF60;Humanities and the arts;0.0012439945712685585;RDF202;Industrial, systems and processes engineering;0.8063956499099731;RDF210;Industrial biotechnology;0.14499425888061523;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.10143357515335083;RDF211;Nano-technology;0.035970538854599;RDF304;Medical biotechnology;0.03337224945425987
177;Understanding Esophageal Atresia using Induced Pluripotent Stem Cells;RDF10;Natural sciences;0.6049850583076477;RDF30;Medical, health and life sciences;0.301764577627182;RDF20-21;Engineering and technology;0.036922354251146317;RDF106;Biological sciences;0.9244493246078491;RDF304;Medical biotechnology;0.8824784755706787;RDF301;Basic medicine and life sciences;0.7522401809692383;RDF303;Health sciences;0.7023770213127136;RDF503;Education;0.3396085500717163
178;Discovery and characterization of novel genetic-exchange and drug-resistance mechanisms in Leishmania parasites (Microbiology & Infectious Diseases);RDF10;Natural sciences;0.7945085167884827;RDF30;Medical, health and life sciences;0.10578051954507828;RDF20-21;Engineering and technology;0.04328523576259613;RDF106;Biological sciences;0.7951415777206421;RDF210;Industrial biotechnology;0.3568948209285736;RDF304;Medical biotechnology;0.24072995781898499;RDF301;Basic medicine and life sciences;0.18198896944522858;RDF107;Other natural sciences;0.11221038550138474
179;From Perception and Learning to Understanding and Action (Computer Science);RDF30;Medical, health and life sciences;0.2638661861419678;RDF10;Natural sciences;0.19647204875946045;RDF50;Social sciences;0.19380418956279755;RDF102;Computer and information sciences;0.9583432078361511;RDF503;Education;0.13067319989204407;RDF501;Psychology and cognitive sciences;0.03167862445116043;RDF203;Electrical engineering, computer engineering, and information engineering;0.031143829226493835;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.02858479879796505
180;Novel mechanisms of theca cell growth in the ovarian follicle of cattle (Biological Systems and Functions);RDF10;Natural sciences;0.7022780776023865;RDF40;Agricultural and veterinary sciences;0.22866524755954742;RDF30;Medical, health and life sciences;0.035828493535518646;RDF402;Animal and dairy sciences;0.9568765759468079;RDF106;Biological sciences;0.8967044949531555;RDF403;Veterinary sciences;0.8156734108924866;RDF301;Basic medicine and life sciences;0.11930548399686813;RDF304;Medical biotechnology;0.09086145460605621
181;An OCT-controlled system for precise and reproducible subretinal drug injection in mice;RDF20-21;Engineering and technology;0.6014089584350586;RDF30;Medical, health and life sciences;0.2460056096315384;RDF10;Natural sciences;0.12129201740026474;RDF304;Medical biotechnology;0.8367214202880859;RDF207;Medical and biomedical engineering;0.7713675498962402;RDF301;Basic medicine and life sciences;0.7212035655975342;RDF302;Clinical medicine;0.6542322635650635;RDF403;Veterinary sciences;0.47377896308898926
182;Bioenergetic role of astrocytes in neuronal plasticity and behaviour (Genes, Cells and Molecules);RDF10;Natural sciences;0.6481660008430481;RDF30;Medical, health and life sciences;0.23984821140766144;RDF60;Humanities and the arts;0.032113101333379745;RDF106;Biological sciences;0.7092205882072449;RDF301;Basic medicine and life sciences;0.1569671928882599;RDF304;Medical biotechnology;0.1343565583229065;RDF107;Other natural sciences;0.006576997693628073;RDF210;Industrial biotechnology;0.005220125894993544
183;In Democracy we trust, do we? (Sociology, demography and related fields);RDF50;Social sciences;0.7656261920928955;RDF60;Humanities and the arts;0.0635872334241867;RDF30;Medical, health and life sciences;0.05396578460931778;RDF504;Sociology and related studies;0.9835338592529297;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.03305475041270256;RDF509;Other social sciences;0.019050899893045425;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0027629989199340343;RDF203;Electrical engineering, computer engineering, and information engineering;0.0027202789206057787
184;Minimally-invasive monitoring of renal health in reptiles (Biological Systems and Functions);RDF10;Natural sciences;0.7373275756835938;RDF30;Medical, health and life sciences;0.16611424088478088;RDF20-21;Engineering and technology;0.038018252700567245;RDF106;Biological sciences;0.6236347556114197;RDF301;Basic medicine and life sciences;0.47791963815689087;RDF303;Health sciences;0.3614323139190674;RDF302;Clinical medicine;0.29533153772354126;RDF304;Medical biotechnology;0.1550304889678955
185;Le réenchantement à contretemps ? Irrationalité et postmodernité littéraire;RDF60;Humanities and the arts;0.7525514364242554;RDF30;Medical, health and life sciences;0.08758330345153809;RDF50;Social sciences;0.049225833266973495;RDF605;Other humanities;0.6980208158493042;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2050374299287796;RDF203;Electrical engineering, computer engineering, and information engineering;0.1985299289226532;RDF602;Languages and literature;0.1920464038848877;RDF404;Agricultural biotechnology and food sciences;0.07777993381023407
186;Structure-functional property-device performance relationships in electronic and energy materials and devices;RDF20-21;Engineering and technology;0.7996495962142944;RDF30;Medical, health and life sciences;0.06519205868244171;RDF10;Natural sciences;0.04242128133773804;RDF203;Electrical engineering, computer engineering, and information engineering;0.4414322078227997;RDF211;Nano-technology;0.14767807722091675;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.06150854006409645;RDF210;Industrial biotechnology;0.045628201216459274;RDF304;Medical biotechnology;0.0374763123691082
187;AI augmented pilot;RDF30;Medical, health and life sciences;0.40211358666419983;RDF20-21;Engineering and technology;0.2994096577167511;RDF60;Humanities and the arts;0.11003914475440979;RDF404;Agricultural biotechnology and food sciences;0.26189684867858887;RDF601;History, archaeology and related studies;0.17745423316955566;RDF105;Earth and related environmental sciences;0.13846178352832794;RDF401;Agriculture, forestry, and fisheries;0.12757107615470886;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.10915853083133698
188;Transfert, appropriation et rétention des pratiques associées à l'approvisionnement valorisant l'innovation dans le réseau québécois de la santé : le cas de l'approche fonctionnelle;RDF30;Medical, health and life sciences;0.9532644748687744;RDF20-21;Engineering and technology;0.024766743183135986;RDF50;Social sciences;0.008442933671176434;RDF207;Medical and biomedical engineering;0.7552423477172852;RDF304;Medical biotechnology;0.5058590769767761;RDF301;Basic medicine and life sciences;0.4003976285457611;RDF302;Clinical medicine;0.36931508779525757;RDF203;Electrical engineering, computer engineering, and information engineering;0.25330647826194763
189;Le patrimoine des groupes ethnoculturels de Montréal: le cas de Montréal-Nord;RDF60;Humanities and the arts;0.5755459666252136;RDF30;Medical, health and life sciences;0.11146576702594757;RDF50;Social sciences;0.09856051206588745;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.05101177841424942;RDF601;History, archaeology and related studies;0.04220600053668022;RDF203;Electrical engineering, computer engineering, and information engineering;0.012503793463110924;RDF605;Other humanities;0.008864497765898705;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.008299686945974827
190;Documenting forager adaptations to dramatic climate change at the Pleistocene-Holocene transition in Liguria (Italy) (Anthropology and archaeology);RDF60;Humanities and the arts;0.38229021430015564;RDF10;Natural sciences;0.1998850703239441;RDF50;Social sciences;0.16092617809772491;RDF601;History, archaeology and related studies;0.9885029792785645;RDF504;Sociology and related studies;0.8880811333656311;RDF105;Earth and related environmental sciences;0.27904197573661804;RDF605;Other humanities;0.0466814823448658;RDF208;Environmental engineering and related engineering;0.00407013762742281
191;Abordabilité intégrée: état des connaissances sur les interactions entre coûts d'habitation et de transport;RDF50;Social sciences;0.297825425863266;RDF30;Medical, health and life sciences;0.22393396496772766;RDF60;Humanities and the arts;0.1983945071697235;RDF507;Social and economic geography;0.4532921016216278;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2253313660621643;RDF208;Environmental engineering and related engineering;0.16488592326641083;RDF203;Electrical engineering, computer engineering, and information engineering;0.11757214367389679;RDF301;Basic medicine and life sciences;0.08549906313419342
192;High definition digital microscope for accelerating Québec entomological research (Environmental Sciences);RDF20-21;Engineering and technology;0.4968883693218231;RDF10;Natural sciences;0.23243246972560883;RDF30;Medical, health and life sciences;0.08295731991529465;RDF105;Earth and related environmental sciences;0.043446894735097885;RDF208;Environmental engineering and related engineering;0.03708202391862869;RDF107;Other natural sciences;0.009020280092954636;RDF102;Computer and information sciences;0.005479908548295498;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0049919611774384975
193;Envisioning and Enacting UX Evaluation of Augmented Reality: A Multimethod Approach (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9875366687774658;RDF50;Social sciences;0.0029584539588540792;RDF60;Humanities and the arts;0.00294691976159811;RDF202;Industrial, systems and processes engineering;0.3604046106338501;RDF212;Other engineering and technologies;0.16545823216438293;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0897732824087143;RDF203;Electrical engineering, computer engineering, and information engineering;0.004962942097336054;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0032350560650229454
194;Kinematic-specific proprioceptive stimulations to better understand sensory control of gait movements (Mechanical Engineering);RDF20-21;Engineering and technology;0.974237859249115;RDF10;Natural sciences;0.007146455347537994;RDF50;Social sciences;0.005458015017211437;RDF204;Mechanical engineering;0.9850140810012817;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.004331502132117748;RDF212;Other engineering and technologies;0.0014779429184272885;RDF503;Education;0.0007628131425008178;RDF202;Industrial, systems and processes engineering;0.0003187510883435607
195;Attentional processes in the human insula (Biological Systems and Functions);RDF10;Natural sciences;0.24366211891174316;RDF30;Medical, health and life sciences;0.23616541922092438;RDF60;Humanities and the arts;0.1817830204963684;RDF106;Biological sciences;0.05037732794880867;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.03146960213780403;RDF503;Education;0.0052608526311814785;RDF501;Psychology and cognitive sciences;0.005109737161546946;RDF301;Basic medicine and life sciences;0.004030743148177862
196;Towards More Autonomous and Safer Unmanned Aerial Vehicle Systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9907856583595276;RDF30;Medical, health and life sciences;0.0021420845296233892;RDF60;Humanities and the arts;0.002072128700092435;RDF204;Mechanical engineering;0.9812927842140198;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.008283626288175583;RDF212;Other engineering and technologies;0.0037654137704521418;RDF202;Industrial, systems and processes engineering;0.003063416574150324;RDF505;Law and legal practice;0.0029065124690532684
197;Subsea and terrestrial permafrost of the central and eastern Canadian Arctic Archipelago (Geosciences);RDF10;Natural sciences;0.46241849660873413;RDF50;Social sciences;0.13857229053974152;RDF30;Medical, health and life sciences;0.11737529933452606;RDF105;Earth and related environmental sciences;0.9863499999046326;RDF107;Other natural sciences;0.01822929084300995;RDF208;Environmental engineering and related engineering;0.016947424039244652;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.005099818576127291;RDF304;Medical biotechnology;0.005080036818981171
198;Global Centers Track 2: Heat Adaptation;RDF10;Natural sciences;0.2810327112674713;RDF30;Medical, health and life sciences;0.2184414267539978;RDF20-21;Engineering and technology;0.19277387857437134;RDF105;Earth and related environmental sciences;0.4989013969898224;RDF107;Other natural sciences;0.06204626336693764;RDF212;Other engineering and technologies;0.060363005846738815;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.055310651659965515;RDF208;Environmental engineering and related engineering;0.05026066303253174
199;Immunovirological determinants of breakthrough COVID-19 disease in vaccinated or previously infected individuals (Virology & Viral Pathogenesis);RDF10;Natural sciences;0.46458443999290466;RDF30;Medical, health and life sciences;0.4428768754005432;RDF50;Social sciences;0.026082394644618034;RDF303;Health sciences;0.4051398038864136;RDF301;Basic medicine and life sciences;0.3487699031829834;RDF302;Clinical medicine;0.29680708050727844;RDF106;Biological sciences;0.27958256006240845;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.018457893282175064
200;Hormonal control of stamen filament growth;RDF10;Natural sciences;0.434285044670105;RDF30;Medical, health and life sciences;0.43417903780937195;RDF40;Agricultural and veterinary sciences;0.08758649230003357;RDF303;Health sciences;0.9299351572990417;RDF301;Basic medicine and life sciences;0.9236525893211365;RDF302;Clinical medicine;0.9086735844612122;RDF106;Biological sciences;0.8726868033409119;RDF304;Medical biotechnology;0.6919138431549072
201;Investigate features and dynamics of intron RNP biology and its role in modulating RNA metabolism (Biochemistry & Molecular Biology);RDF10;Natural sciences;0.8316669464111328;RDF30;Medical, health and life sciences;0.1106196865439415;RDF60;Humanities and the arts;0.016635963693261147;RDF106;Biological sciences;0.7834919095039368;RDF301;Basic medicine and life sciences;0.1374456137418747;RDF503;Education;0.07483763247728348;RDF304;Medical biotechnology;0.05575883761048317;RDF107;Other natural sciences;0.026205413043498993
202;CircRNAome in childhood TCF3-PBX1 ALL: Biomaker potential and mechanisms of circRNA dysregulation and function;RDF10;Natural sciences;0.6241483092308044;RDF30;Medical, health and life sciences;0.19784072041511536;RDF60;Humanities and the arts;0.05729448422789574;RDF106;Biological sciences;0.6639413237571716;RDF304;Medical biotechnology;0.1630452424287796;RDF209;Environmental biotechnology;0.06638737767934799;RDF301;Basic medicine and life sciences;0.02608109638094902;RDF303;Health sciences;0.011441685259342194
203;Additive manufacturing technologies for high-performance and high-productivity of multifunctional composite structures and their sustainability for aerospace applications;RDF20-21;Engineering and technology;0.8996520638465881;RDF10;Natural sciences;0.024699755012989044;RDF50;Social sciences;0.022843539714813232;RDF202;Industrial, systems and processes engineering;0.013020491227507591;RDF204;Mechanical engineering;0.012455652467906475;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0038468721322715282;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.003664220217615366;RDF212;Other engineering and technologies;0.0036006025038659573
204;Computational methods and frameworks for unsupervised machine learning;RDF30;Medical, health and life sciences;0.5302579402923584;RDF40;Agricultural and veterinary sciences;0.16077472269535065;RDF20-21;Engineering and technology;0.1405043601989746;RDF102;Computer and information sciences;0.6383281946182251;RDF404;Agricultural biotechnology and food sciences;0.2557152211666107;RDF301;Basic medicine and life sciences;0.17567946016788483;RDF105;Earth and related environmental sciences;0.1461481750011444;RDF203;Electrical engineering, computer engineering, and information engineering;0.1368100941181183
205;Au coeur du cosmos TRYSPACES: Colloque, exposition et bibliothèque numérique;RDF60;Humanities and the arts;0.9398544430732727;RDF50;Social sciences;0.018093083053827286;RDF30;Medical, health and life sciences;0.013314971700310707;RDF102;Computer and information sciences;0.967625081539154;RDF508;Media and communications;0.9656088948249817;RDF503;Education;0.6635599136352539;RDF203;Electrical engineering, computer engineering, and information engineering;0.5976078510284424;RDF605;Other humanities;0.28726768493652344
206;Understanding Attitudes toward Artists with a Physical Disability;RDF60;Humanities and the arts;0.6212149262428284;RDF30;Medical, health and life sciences;0.11626777052879333;RDF50;Social sciences;0.09983833134174347;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.24707794189453125;RDF504;Sociology and related studies;0.14288844168186188;RDF501;Psychology and cognitive sciences;0.11723338812589645;RDF503;Education;0.03240551799535751;RDF508;Media and communications;0.03191915154457092
207;Non-target analysis of radicals in sonochemical and advanced oxidation processes (AOPs) (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.6815637350082397;RDF10;Natural sciences;0.1334237903356552;RDF30;Medical, health and life sciences;0.0528654046356678;RDF205;Chemical engineering;0.844729483127594;RDF104;Chemical sciences;0.015291642397642136;RDF107;Other natural sciences;0.0026574309449642897;RDF206;Materials engineering and resources engineering;0.0015792594058439136;RDF503;Education;0.0014269596431404352
208;La cyberviolence dans les relations amoureuses des jeunes : identifier les facteurs de risque et de protection ainsi que leurs impacts différenciés selon le genre;RDF30;Medical, health and life sciences;0.28388863801956177;RDF50;Social sciences;0.25298941135406494;RDF10;Natural sciences;0.12257686257362366;RDF203;Electrical engineering, computer engineering, and information engineering;0.44673603773117065;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.36795133352279663;RDF102;Computer and information sciences;0.27845296263694763;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.02900812402367592;RDF404;Agricultural biotechnology and food sciences;0.027624601498246193
209;"""Sentometrics"": Econometrics of textual sentiment with applications in economics and finance";RDF50;Social sciences;0.6390497088432312;RDF60;Humanities and the arts;0.092604860663414;RDF10;Natural sciences;0.08975570648908615;RDF502;Economics and business administration;0.3300931751728058;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.12455867975950241;RDF101;Mathematics and statistics;0.03327394276857376;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.03090895712375641;RDF509;Other social sciences;0.01214717049151659
210;Clean Energy transition, Market Design and Industry Dynamics;RDF20-21;Engineering and technology;0.4330500364303589;RDF50;Social sciences;0.1349410116672516;RDF60;Humanities and the arts;0.12310538440942764;RDF208;Environmental engineering and related engineering;0.5039061903953552;RDF210;Industrial biotechnology;0.09674844890832901;RDF211;Nano-technology;0.03456380218267441;RDF209;Environmental biotechnology;0.03277111425995827;RDF105;Earth and related environmental sciences;0.03035799041390419
211;Conférence de l'International Society for the Study of Drug Policy;RDF30;Medical, health and life sciences;0.8894816040992737;RDF50;Social sciences;0.03898579627275467;RDF10;Natural sciences;0.024396685883402824;RDF302;Clinical medicine;0.40403708815574646;RDF301;Basic medicine and life sciences;0.32987722754478455;RDF303;Health sciences;0.30554190278053284;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.15983116626739502;RDF304;Medical biotechnology;0.10304699093103409
212;Methods development for the measurement of single-cell molecular state (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.46923166513442993;RDF10;Natural sciences;0.46218255162239075;RDF20-21;Engineering and technology;0.030165890231728554;RDF106;Biological sciences;0.9476481676101685;RDF301;Basic medicine and life sciences;0.8516137599945068;RDF304;Medical biotechnology;0.6404109597206116;RDF303;Health sciences;0.6109178066253662;RDF103;Physical sciences;0.14854055643081665
213;Multifunctional Engineering Structures via Embodied Intelligence;RDF20-21;Engineering and technology;0.9179748892784119;RDF30;Medical, health and life sciences;0.040293630212545395;RDF60;Humanities and the arts;0.0120511744171381;RDF203;Electrical engineering, computer engineering, and information engineering;0.7354516386985779;RDF202;Industrial, systems and processes engineering;0.7244806289672852;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.47219663858413696;RDF208;Environmental engineering and related engineering;0.308190256357193;RDF212;Other engineering and technologies;0.25680869817733765
214;Spin waves in ferromagnetic metallic wires (Physics);RDF10;Natural sciences;0.8564524054527283;RDF20-21;Engineering and technology;0.047930020838975906;RDF60;Humanities and the arts;0.026521220803260803;RDF103;Physical sciences;0.9903102517127991;RDF211;Nano-technology;0.02571158856153488;RDF203;Electrical engineering, computer engineering, and information engineering;0.018264278769493103;RDF107;Other natural sciences;0.00974610447883606;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.004556113388389349
215;Molecular Chronobiology and regulation of gene expression in dinoflagellates (Genes, Cells and Molecules);RDF10;Natural sciences;0.8935873508453369;RDF30;Medical, health and life sciences;0.059720639139413834;RDF50;Social sciences;0.013628165237605572;RDF106;Biological sciences;0.6494118571281433;RDF301;Basic medicine and life sciences;0.0699218362569809;RDF107;Other natural sciences;0.019419347867369652;RDF304;Medical biotechnology;0.007460643537342548;RDF305;Other medical sciences;0.006253384985029697
216;Combiner l’hypnose, la réalité virtuelle, la neurophysiologie et l’intelligence artificielle dans la gestion non-pharmacologique et personnalisée de la douleur chronique;RDF10;Natural sciences;0.2940480709075928;RDF50;Social sciences;0.21158814430236816;RDF30;Medical, health and life sciences;0.18855832517147064;RDF305;Other medical sciences;0.7554565668106079;RDF102;Computer and information sciences;0.6397923231124878;RDF107;Other natural sciences;0.5829659700393677;RDF208;Environmental engineering and related engineering;0.5803520679473877;RDF501;Psychology and cognitive sciences;0.5770187377929688
217;Les théories inédites de la foi des penseurs dominicains des années 1250-1350 (Philosophy);RDF60;Humanities and the arts;0.3004990220069885;RDF30;Medical, health and life sciences;0.199395090341568;RDF50;Social sciences;0.13731002807617188;RDF603;Philosophy;0.9810219407081604;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.08314292132854462;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.013982614502310753;RDF203;Electrical engineering, computer engineering, and information engineering;0.00675808684900403;RDF208;Environmental engineering and related engineering;0.004943689331412315
218;Computationally efficient multiphysics and multiscale modeling approaches applied to porous materials engineering;RDF20-21;Engineering and technology;0.854764997959137;RDF10;Natural sciences;0.05718185752630234;RDF30;Medical, health and life sciences;0.042245689779520035;RDF102;Computer and information sciences;0.45862147212028503;RDF206;Materials engineering and resources engineering;0.28378137946128845;RDF103;Physical sciences;0.05660025775432587;RDF211;Nano-technology;0.026778364554047585;RDF205;Chemical engineering;0.02015802077949047
219;Marriage, Sorting, and Segregation Across U.S. Cities (Economics);RDF50;Social sciences;0.3464607000350952;RDF60;Humanities and the arts;0.16819317638874054;RDF30;Medical, health and life sciences;0.14135649800300598;RDF507;Social and economic geography;0.9837849736213684;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.026155617088079453;RDF504;Sociology and related studies;0.019832709804177284;RDF502;Economics and business administration;0.005312205292284489;RDF509;Other social sciences;0.001299427472986281
220;Highly versatile benchtop Flow Cytometry Analyzer (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8824466466903687;RDF30;Medical, health and life sciences;0.06966066360473633;RDF10;Natural sciences;0.023084091022610664;RDF205;Chemical engineering;0.6319351196289062;RDF210;Industrial biotechnology;0.03623710572719574;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.012588481418788433;RDF104;Chemical sciences;0.008736719377338886;RDF212;Other engineering and technologies;0.007039045449346304
221;Analysis of Extreme Values;RDF30;Medical, health and life sciences;0.3482165038585663;RDF50;Social sciences;0.19419057667255402;RDF20-21;Engineering and technology;0.13268537819385529;RDF210;Industrial biotechnology;0.19544047117233276;RDF208;Environmental engineering and related engineering;0.11726851761341095;RDF404;Agricultural biotechnology and food sciences;0.1083657518029213;RDF203;Electrical engineering, computer engineering, and information engineering;0.10499238967895508;RDF101;Mathematics and statistics;0.0723084881901741
222;Frontlines to Headlines: The Politics of Memory, War and the Press in interwar Germany (History);RDF50;Social sciences;0.2599594295024872;RDF60;Humanities and the arts;0.24660581350326538;RDF30;Medical, health and life sciences;0.14161381125450134;RDF508;Media and communications;0.9811126589775085;RDF601;History, archaeology and related studies;0.0029292418621480465;RDF203;Electrical engineering, computer engineering, and information engineering;0.0028560126665979624;RDF605;Other humanities;0.002169992309063673;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0018895387183874846
223;Mechanistic Investigations of Nickel-Promoted C-Heteroatom Bond Making Reactions (Chemistry);RDF10;Natural sciences;0.7300499081611633;RDF20-21;Engineering and technology;0.16188518702983856;RDF30;Medical, health and life sciences;0.03542281314730644;RDF104;Chemical sciences;0.9787532687187195;RDF205;Chemical engineering;0.7897408604621887;RDF204;Mechanical engineering;0.4638388752937317;RDF103;Physical sciences;0.005060332361608744;RDF107;Other natural sciences;0.003983970731496811
224;Manipulated Procurement;RDF30;Medical, health and life sciences;0.5432724952697754;RDF60;Humanities and the arts;0.11957444995641708;RDF40;Agricultural and veterinary sciences;0.10718584060668945;RDF404;Agricultural biotechnology and food sciences;0.10989668220281601;RDF301;Basic medicine and life sciences;0.09076570719480515;RDF210;Industrial biotechnology;0.06888117641210556;RDF305;Other medical sciences;0.018020741641521454;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.01406362745910883
225;Functionalized Bilayer Graphene Devices: Achieving Selectivity and Sensitivity;RDF20-21;Engineering and technology;0.8433767557144165;RDF10;Natural sciences;0.08391434699296951;RDF30;Medical, health and life sciences;0.05035281181335449;RDF211;Nano-technology;0.7700111269950867;RDF103;Physical sciences;0.5409238934516907;RDF204;Mechanical engineering;0.2299240231513977;RDF207;Medical and biomedical engineering;0.20765623450279236;RDF205;Chemical engineering;0.16382969915866852
226;Le rôle de la résilience sur la santé et le bien-être des équipes interprofessionnelles: validation d'une démarche managériale participative;RDF30;Medical, health and life sciences;0.7463912963867188;RDF50;Social sciences;0.10119820386171341;RDF40;Agricultural and veterinary sciences;0.07064773142337799;RDF303;Health sciences;0.5616957545280457;RDF305;Other medical sciences;0.5462540984153748;RDF301;Basic medicine and life sciences;0.5078119039535522;RDF208;Environmental engineering and related engineering;0.47755417227745056;RDF405;Other agricultural sciences;0.47438767552375793
227;Les jeunes en difficulté et faisant l'objet d'une double prise en charge judiciaire : parcours de vie, trajectoires dans les services et pratiques professionnelles (Law and criminology);RDF50;Social sciences;0.28753721714019775;RDF60;Humanities and the arts;0.18746982514858246;RDF30;Medical, health and life sciences;0.16287660598754883;RDF505;Law and legal practice;0.8069286942481995;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.026031535118818283;RDF203;Electrical engineering, computer engineering, and information engineering;0.001213671755976975;RDF304;Medical biotechnology;0.0006499982555396855;RDF210;Industrial biotechnology;0.000638679601252079
228;"Before the ""Great Divide"": The Shared Language(s) of Art and Science in the Early Modern Period (Fine Arts, Research-Creation)";RDF60;Humanities and the arts;0.7807905077934265;RDF10;Natural sciences;0.13515207171440125;RDF50;Social sciences;0.026457540690898895;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.45810627937316895;RDF104;Chemical sciences;0.17596249282360077;RDF105;Earth and related environmental sciences;0.16184943914413452;RDF106;Biological sciences;0.15065254271030426;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.14406603574752808
229;MID-INFRARED QUANTUM TECHNOLOGY FOR SENSING (MIRAQLS);RDF20-21;Engineering and technology;0.4995889961719513;RDF30;Medical, health and life sciences;0.16298671066761017;RDF10;Natural sciences;0.11378305405378342;RDF211;Nano-technology;0.11412148177623749;RDF209;Environmental biotechnology;0.03085051104426384;RDF210;Industrial biotechnology;0.029367852956056595;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.015663648024201393;RDF203;Electrical engineering, computer engineering, and information engineering;0.007518718484789133
