;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
71;Moving towards culturally safe services for Indigenous people in forensic mental health: A Partnership Development Programme;RDF40;Agricultural and veterinary sciences;0.41819316148757935;RDF20-21;Engineering and technology;0.3389940559864044;RDF50;Social sciences;0.09420421719551086;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9840629696846008;RDF508;Media and communications;0.9214459657669067;RDF102;Computer and information sciences;0.8672045469284058;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8565125465393066;RDF203;Electrical engineering, computer engineering, and information engineering;0.8380180597305298
72;Development of functional language brain networks: a multimodal neuroimaging approach (Physics);RDF20-21;Engineering and technology;0.41470322012901306;RDF40;Agricultural and veterinary sciences;0.340459942817688;RDF50;Social sciences;0.09167271107435226;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9877113699913025;RDF508;Media and communications;0.9324840307235718;RDF102;Computer and information sciences;0.8899360299110413;RDF103;Physical sciences;0.8745668530464172;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8736331462860107
73;Une deuxième peau à vif: vêtement, genre et violence dans la Bible hébraïque (Philosophy, medieval studies, classics, religious);RDF20-21;Engineering and technology;0.364370197057724;RDF40;Agricultural and veterinary sciences;0.2590087652206421;RDF60;Humanities and the arts;0.1841810941696167;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9870420694351196;RDF508;Media and communications;0.8651672005653381;RDF102;Computer and information sciences;0.8388118743896484;RDF601;History, archaeology and related studies;0.8376365900039673;RDF301;Basic medicine and life sciences;0.7934262752532959
74;Social Innovation through Participatory Art and Design with Youth at the Margins - Solutions for Engaging and Empowering Youth with Trans-Atlantic Mirroring (Social Innovation);RDF20-21;Engineering and technology;0.45332205295562744;RDF40;Agricultural and veterinary sciences;0.27148517966270447;RDF50;Social sciences;0.0968010202050209;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9818753004074097;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.858244001865387;RDF102;Computer and information sciences;0.8538823127746582;RDF508;Media and communications;0.8430408835411072;RDF301;Basic medicine and life sciences;0.7687332034111023
75;Assessment of renal function in adults born preterm: The HAPI-Kidney study (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF20-21;Engineering and technology;0.36570221185684204;RDF40;Agricultural and veterinary sciences;0.36285629868507385;RDF30;Medical, health and life sciences;0.08972864598035812;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9811126589775085;RDF207;Medical and biomedical engineering;0.8703770637512207;RDF102;Computer and information sciences;0.8285056352615356;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.798677921295166;RDF508;Media and communications;0.7721443176269531
76;Unveiling the Role of Cellular Aging in Postmenopausal Syndrome: Rationale for Senolytic-Based Strategies to Enhance Women's Health;RDF40;Agricultural and veterinary sciences;0.3694198429584503;RDF20-21;Engineering and technology;0.35526755452156067;RDF50;Social sciences;0.0895957425236702;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9865328669548035;RDF508;Media and communications;0.9251961708068848;RDF503;Education;0.8882145285606384;RDF102;Computer and information sciences;0.8877165913581848;RDF103;Physical sciences;0.8643175959587097
77;Optimizing the Ageing Brain? Situating Ethical Aspects of Dementia Prevention (BEAD);RDF40;Agricultural and veterinary sciences;0.3769722282886505;RDF20-21;Engineering and technology;0.37112781405448914;RDF50;Social sciences;0.09329329431056976;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9872527122497559;RDF508;Media and communications;0.9264535903930664;RDF102;Computer and information sciences;0.8922577500343323;RDF103;Physical sciences;0.8679618239402771;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8654800653457642
78;Multicommunicating during team meetings and its effect on team functioning;RDF40;Agricultural and veterinary sciences;0.3812848925590515;RDF20-21;Engineering and technology;0.3239084482192993;RDF50;Social sciences;0.10974785685539246;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9883914589881897;RDF207;Medical and biomedical engineering;0.9671475291252136;RDF508;Media and communications;0.9233508110046387;RDF405;Other agricultural sciences;0.8963194489479065;RDF506;Political science and policy administration;0.8877896070480347
79;Transitioning from late adolescence into emerging adulthood: The role of past and current parenting (Psychology);RDF40;Agricultural and veterinary sciences;0.3944527506828308;RDF20-21;Engineering and technology;0.376022070646286;RDF50;Social sciences;0.07436923682689667;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9912547469139099;RDF508;Media and communications;0.9089518785476685;RDF204;Mechanical engineering;0.8661466240882874;RDF102;Computer and information sciences;0.856452465057373;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8524755239486694
80;Plateforme intégrée de caractérisation expérimentale/numérique pour la conception de matériaux poreux innovants (Mechanical Engineering);RDF20-21;Engineering and technology;0.3318221867084503;RDF40;Agricultural and veterinary sciences;0.32747629284858704;RDF50;Social sciences;0.10990526527166367;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9614253044128418;RDF508;Media and communications;0.9236671328544617;RDF204;Mechanical engineering;0.9003437161445618;RDF102;Computer and information sciences;0.8486589193344116;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8379517793655396
81;How Peers in Healthcare Teams Transform Homelessness Prevention and Care Practices: A Participatory Multiple Case Study;RDF40;Agricultural and veterinary sciences;0.3367924094200134;RDF20-21;Engineering and technology;0.33076241612434387;RDF30;Medical, health and life sciences;0.11810985207557678;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9859904050827026;RDF102;Computer and information sciences;0.7909343242645264;RDF301;Basic medicine and life sciences;0.7774688601493835;RDF104;Chemical sciences;0.76131671667099;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7300975322723389
82;Online stochastic optimization for dynamic operations management systems (Civil, Industrial and Systems Engineering);RDF40;Agricultural and veterinary sciences;0.4699702858924866;RDF20-21;Engineering and technology;0.20483916997909546;RDF50;Social sciences;0.11421912163496017;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9670698642730713;RDF508;Media and communications;0.8309716582298279;RDF301;Basic medicine and life sciences;0.7929456233978271;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7754772901535034;RDF103;Physical sciences;0.7695568799972534
83;Assessing latent-structure models in natural language processing with artificial datasets (Computer Science);RDF20-21;Engineering and technology;0.39133936166763306;RDF40;Agricultural and veterinary sciences;0.35079431533813477;RDF50;Social sciences;0.10522474348545074;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9845308661460876;RDF508;Media and communications;0.9044396877288818;RDF102;Computer and information sciences;0.8413047790527344;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8091251850128174;RDF301;Basic medicine and life sciences;0.7640123963356018
84;Electroactive Self-Assembled Monolayers: Putting Surface-Confined Redox Reactions to Work (Chemistry);RDF20-21;Engineering and technology;0.387904554605484;RDF40;Agricultural and veterinary sciences;0.30760782957077026;RDF50;Social sciences;0.09872627258300781;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9862311482429504;RDF205;Chemical engineering;0.9354940056800842;RDF508;Media and communications;0.9128643870353699;RDF102;Computer and information sciences;0.8657357096672058;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8466728329658508
85;Role of SCPPPQ1, a junctional epithelium protein, in maintaining periodontal integrity and health (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF20-21;Engineering and technology;0.3572993874549866;RDF40;Agricultural and veterinary sciences;0.3493635952472687;RDF50;Social sciences;0.10667350888252258;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9851861000061035;RDF508;Media and communications;0.9156959056854248;RDF102;Computer and information sciences;0.8495035767555237;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.843444287776947;RDF403;Veterinary sciences;0.815930187702179
86;What dreams may come: How cinema shapes the language, experience, and images of dreaming (Multidisciplinary or interdisciplinary social sciences);RDF20-21;Engineering and technology;0.493328332901001;RDF40;Agricultural and veterinary sciences;0.21912701427936554;RDF50;Social sciences;0.15400581061840057;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9666632413864136;RDF508;Media and communications;0.8528741598129272;RDF102;Computer and information sciences;0.7920624613761902;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7175069451332092;RDF301;Basic medicine and life sciences;0.6256668567657471
87;Supramolecular strategies to target cellular membranes (Chemistry);RDF40;Agricultural and veterinary sciences;0.4380215108394623;RDF20-21;Engineering and technology;0.3006068170070648;RDF50;Social sciences;0.1006169468164444;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9835180044174194;RDF508;Media and communications;0.9299032688140869;RDF205;Chemical engineering;0.8591032028198242;RDF102;Computer and information sciences;0.8510265946388245;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8438951373100281
88;Geopolitics, bargaining, and firm selection along the Belt and Road;RDF40;Agricultural and veterinary sciences;0.38136664032936096;RDF20-21;Engineering and technology;0.3298841714859009;RDF50;Social sciences;0.130620077252388;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9877114295959473;RDF207;Medical and biomedical engineering;0.923936128616333;RDF508;Media and communications;0.9183796644210815;RDF305;Other medical sciences;0.9059898257255554;RDF405;Other agricultural sciences;0.9057816863059998
89;Role of neuron-glia interactions in sensori-motor integration in mastication (Movement & Exercise);RDF20-21;Engineering and technology;0.3877646028995514;RDF40;Agricultural and veterinary sciences;0.33689573407173157;RDF50;Social sciences;0.11648135632276535;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9828397631645203;RDF508;Media and communications;0.8573729395866394;RDF102;Computer and information sciences;0.8564825057983398;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8380842804908752;RDF104;Chemical sciences;0.7627776861190796
90;Dual-Energy Cone-Beam CT as an online quantitative imaging modality for adaptive radiotherapy (Physics);RDF20-21;Engineering and technology;0.3992369472980499;RDF40;Agricultural and veterinary sciences;0.3061055839061737;RDF50;Social sciences;0.10137123614549637;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9880849719047546;RDF508;Media and communications;0.9494120478630066;RDF103;Physical sciences;0.895716667175293;RDF102;Computer and information sciences;0.8676537871360779;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.843299150466919
91;"Le ""patient expert"": enjeux épistémiques et normatifs (Philosophy, medieval studies, classics, religious)";RDF20-21;Engineering and technology;0.3446786403656006;RDF40;Agricultural and veterinary sciences;0.28968217968940735;RDF60;Humanities and the arts;0.19306418299674988;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9906780123710632;RDF102;Computer and information sciences;0.8804377317428589;RDF601;History, archaeology and related studies;0.8305231928825378;RDF301;Basic medicine and life sciences;0.8237541317939758;RDF508;Media and communications;0.8191350102424622
92;Les données numériques en santé: peut-on bâtir la confiance;RDF20-21;Engineering and technology;0.3706677258014679;RDF40;Agricultural and veterinary sciences;0.357164591550827;RDF50;Social sciences;0.10299983620643616;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9848837852478027;RDF508;Media and communications;0.9453237056732178;RDF102;Computer and information sciences;0.8945133686065674;RDF208;Environmental engineering and related engineering;0.8547634482383728;RDF207;Medical and biomedical engineering;0.8525369167327881
93;Role of ARF1 as a key GTPAse regulating immune surveillance in breast cancer;RDF20-21;Engineering and technology;0.36229029297828674;RDF40;Agricultural and veterinary sciences;0.2964155077934265;RDF50;Social sciences;0.13095681369304657;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.982624351978302;RDF508;Media and communications;0.9081506133079529;RDF207;Medical and biomedical engineering;0.8967949748039246;RDF304;Medical biotechnology;0.8383532762527466;RDF102;Computer and information sciences;0.83635413646698
94;Critical Replacement of Thermogravimetric Analyzer to Leverage Materials Discovery and Innovation (Chemistry);RDF40;Agricultural and veterinary sciences;0.462533563375473;RDF20-21;Engineering and technology;0.2700570523738861;RDF50;Social sciences;0.08836232870817184;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9908212423324585;RDF205;Chemical engineering;0.9542653560638428;RDF508;Media and communications;0.9479621648788452;RDF102;Computer and information sciences;0.8634491562843323;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8577979207038879
95;Partnering with Canadian Youth to Co-Design a Toolkit to Support Youth who Experience Climate-Related Distress;RDF20-21;Engineering and technology;0.35087600350379944;RDF40;Agricultural and veterinary sciences;0.3410784602165222;RDF50;Social sciences;0.10612653940916061;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.976912796497345;RDF508;Media and communications;0.9008573293685913;RDF102;Computer and information sciences;0.8662173748016357;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8237541317939758;RDF104;Chemical sciences;0.8073087930679321
96;Family Acculturation: Identity, Legitimacy, and the Marketplace;RDF40;Agricultural and veterinary sciences;0.4224432110786438;RDF20-21;Engineering and technology;0.3354880213737488;RDF50;Social sciences;0.10185075551271439;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.990216076374054;RDF508;Media and communications;0.9080181121826172;RDF405;Other agricultural sciences;0.8825797438621521;RDF102;Computer and information sciences;0.8760523200035095;RDF204;Mechanical engineering;0.8739562630653381
97;Low-Resource Text Understanding (Computer Science);RDF40;Agricultural and veterinary sciences;0.46505409479141235;RDF20-21;Engineering and technology;0.2943101227283478;RDF50;Social sciences;0.09064038097858429;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9878058433532715;RDF207;Medical and biomedical engineering;0.9615699052810669;RDF508;Media and communications;0.9327754974365234;RDF405;Other agricultural sciences;0.8812066316604614;RDF208;Environmental engineering and related engineering;0.875121533870697
98;Privilège des minoritaires et inégalités épistémiques: une perspective féministe et décoloniale sur la reconnaissance des savoirs expérientiels dans la lutte contre la pauvreté au Québec et en Belgique francophone (Sociology, demography and related fields);RDF20-21;Engineering and technology;0.37571993470191956;RDF50;Social sciences;0.23719513416290283;RDF40;Agricultural and veterinary sciences;0.1831783503293991;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9668671488761902;RDF504;Sociology and related studies;0.9514138102531433;RDF405;Other agricultural sciences;0.9150908589363098;RDF305;Other medical sciences;0.9056670069694519;RDF102;Computer and information sciences;0.8884688019752502
99;L'esthétique moyenne ou la coupe régulière (Sociology, demography and related fields);RDF40;Agricultural and veterinary sciences;0.3266344368457794;RDF20-21;Engineering and technology;0.29307928681373596;RDF50;Social sciences;0.23105372488498688;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9841241836547852;RDF504;Sociology and related studies;0.9345744848251343;RDF102;Computer and information sciences;0.8035594820976257;RDF301;Basic medicine and life sciences;0.7829945087432861;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7566274404525757
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF20-21;Engineering and technology;0.4691506326198578;RDF40;Agricultural and veterinary sciences;0.24686314165592194;RDF50;Social sciences;0.09310579299926758;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9677472114562988;RDF102;Computer and information sciences;0.8734579086303711;RDF508;Media and communications;0.8516753911972046;RDF504;Sociology and related studies;0.8348449468612671;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8222247958183289
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF20-21;Engineering and technology;0.45760005712509155;RDF40;Agricultural and veterinary sciences;0.2556896209716797;RDF50;Social sciences;0.09423534572124481;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9856353402137756;RDF508;Media and communications;0.8995633721351624;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8543234467506409;RDF102;Computer and information sciences;0.8236832618713379;RDF503;Education;0.7947037816047668
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF20-21;Engineering and technology;0.4287751317024231;RDF40;Agricultural and veterinary sciences;0.2456844002008438;RDF30;Medical, health and life sciences;0.12585148215293884;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9877469539642334;RDF207;Medical and biomedical engineering;0.9699138402938843;RDF508;Media and communications;0.9130147695541382;RDF102;Computer and information sciences;0.8927029371261597;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8843892216682434
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF40;Agricultural and veterinary sciences;0.36518266797065735;RDF20-21;Engineering and technology;0.2907228171825409;RDF30;Medical, health and life sciences;0.10967449098825455;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.937468945980072;RDF508;Media and communications;0.8726460933685303;RDF102;Computer and information sciences;0.8316221833229065;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7962924838066101;RDF301;Basic medicine and life sciences;0.7701192498207092
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.3305647373199463;RDF40;Agricultural and veterinary sciences;0.2570672333240509;RDF30;Medical, health and life sciences;0.13277994096279144;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9760608077049255;RDF508;Media and communications;0.9171729683876038;RDF205;Chemical engineering;0.8858785033226013;RDF102;Computer and information sciences;0.8547331094741821;RDF401;Agriculture, forestry, and fisheries;0.8514593839645386
105;Factor models for forecasting and macroeconomic applications (Economics);RDF40;Agricultural and veterinary sciences;0.39103803038597107;RDF20-21;Engineering and technology;0.3548293113708496;RDF50;Social sciences;0.09466532617807388;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.982524037361145;RDF508;Media and communications;0.8887225985527039;RDF102;Computer and information sciences;0.8578277230262756;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8149749040603638;RDF301;Basic medicine and life sciences;0.7975568175315857
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF20-21;Engineering and technology;0.4339429438114166;RDF40;Agricultural and veterinary sciences;0.27421945333480835;RDF50;Social sciences;0.09513860940933228;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9809855818748474;RDF102;Computer and information sciences;0.8380180597305298;RDF301;Basic medicine and life sciences;0.8002240657806396;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7605617642402649;RDF203;Electrical engineering, computer engineering, and information engineering;0.7272980809211731
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF40;Agricultural and veterinary sciences;0.4518681466579437;RDF20-21;Engineering and technology;0.2819446325302124;RDF50;Social sciences;0.11770430207252502;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9903477430343628;RDF207;Medical and biomedical engineering;0.9645224809646606;RDF508;Media and communications;0.9521087408065796;RDF405;Other agricultural sciences;0.9334914684295654;RDF506;Political science and policy administration;0.9212514162063599
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF40;Agricultural and veterinary sciences;0.3731909692287445;RDF20-21;Engineering and technology;0.34819209575653076;RDF50;Social sciences;0.12115737050771713;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9877587556838989;RDF508;Media and communications;0.9166334867477417;RDF102;Computer and information sciences;0.8705422878265381;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8527516722679138;RDF104;Chemical sciences;0.8372876048088074
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF40;Agricultural and veterinary sciences;0.3424038887023926;RDF20-21;Engineering and technology;0.3030569553375244;RDF30;Medical, health and life sciences;0.1357506960630417;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9757161736488342;RDF508;Media and communications;0.8943750262260437;RDF505;Law and legal practice;0.8696592450141907;RDF102;Computer and information sciences;0.8675275444984436;RDF104;Chemical sciences;0.8362873196601868
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF20-21;Engineering and technology;0.48251089453697205;RDF40;Agricultural and veterinary sciences;0.25928032398223877;RDF50;Social sciences;0.09484979510307312;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9881765842437744;RDF508;Media and communications;0.9164701104164124;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8701841831207275;RDF102;Computer and information sciences;0.8679898381233215;RDF104;Chemical sciences;0.7962132096290588
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF40;Agricultural and veterinary sciences;0.3823421001434326;RDF20-21;Engineering and technology;0.31619980931282043;RDF50;Social sciences;0.11908194422721863;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9839708209037781;RDF101;Mathematics and statistics;0.937325656414032;RDF508;Media and communications;0.9120231866836548;RDF207;Medical and biomedical engineering;0.8565725088119507;RDF102;Computer and information sciences;0.8529967069625854
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF20-21;Engineering and technology;0.3987295627593994;RDF40;Agricultural and veterinary sciences;0.28958797454833984;RDF50;Social sciences;0.1251293271780014;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9838316440582275;RDF508;Media and communications;0.879509449005127;RDF102;Computer and information sciences;0.8651955723762512;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.831177294254303;RDF301;Basic medicine and life sciences;0.8071568012237549
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.39879947900772095;RDF40;Agricultural and veterinary sciences;0.3074169158935547;RDF50;Social sciences;0.11233561486005783;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9806919097900391;RDF102;Computer and information sciences;0.7945443987846375;RDF508;Media and communications;0.7896192669868469;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7835747003555298;RDF301;Basic medicine and life sciences;0.7498206496238708
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF40;Agricultural and veterinary sciences;0.3695138394832611;RDF20-21;Engineering and technology;0.36915314197540283;RDF50;Social sciences;0.10572219640016556;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9891605973243713;RDF508;Media and communications;0.9274290800094604;RDF102;Computer and information sciences;0.8786531090736389;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8637080788612366;RDF207;Medical and biomedical engineering;0.840847909450531
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF20-21;Engineering and technology;0.38086363673210144;RDF40;Agricultural and veterinary sciences;0.3417375087738037;RDF50;Social sciences;0.09614177793264389;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9875443577766418;RDF207;Medical and biomedical engineering;0.8530579209327698;RDF508;Media and communications;0.8480936288833618;RDF102;Computer and information sciences;0.8362873196601868;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8261865377426147
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF40;Agricultural and veterinary sciences;0.49561983346939087;RDF20-21;Engineering and technology;0.23474380373954773;RDF50;Social sciences;0.09181484580039978;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.973392903804779;RDF508;Media and communications;0.9183658957481384;RDF405;Other agricultural sciences;0.8904848694801331;RDF102;Computer and information sciences;0.851150393486023;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8328832983970642
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF40;Agricultural and veterinary sciences;0.41892948746681213;RDF20-21;Engineering and technology;0.24543561041355133;RDF50;Social sciences;0.1078529879450798;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9814534783363342;RDF205;Chemical engineering;0.9804125428199768;RDF103;Physical sciences;0.853851854801178;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8170641660690308;RDF301;Basic medicine and life sciences;0.7395164966583252
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF40;Agricultural and veterinary sciences;0.40514567494392395;RDF20-21;Engineering and technology;0.3058199882507324;RDF50;Social sciences;0.11839447170495987;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9864156246185303;RDF304;Medical biotechnology;0.9368361830711365;RDF508;Media and communications;0.9327602386474609;RDF207;Medical and biomedical engineering;0.9240390062332153;RDF102;Computer and information sciences;0.882453203201294
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF40;Agricultural and veterinary sciences;0.40036869049072266;RDF20-21;Engineering and technology;0.3441297113895416;RDF50;Social sciences;0.08721165359020233;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9878058433532715;RDF508;Media and communications;0.8745333552360535;RDF102;Computer and information sciences;0.8729984760284424;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8600058555603027;RDF207;Medical and biomedical engineering;0.846482515335083
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.4404892027378082;RDF40;Agricultural and veterinary sciences;0.2448102980852127;RDF50;Social sciences;0.11279603838920593;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9682013392448425;RDF301;Basic medicine and life sciences;0.7138307094573975;RDF102;Computer and information sciences;0.70537930727005;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6966810822486877;RDF104;Chemical sciences;0.6190107464790344
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF20-21;Engineering and technology;0.4361127018928528;RDF40;Agricultural and veterinary sciences;0.2751200199127197;RDF50;Social sciences;0.09381075948476791;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9774570465087891;RDF102;Computer and information sciences;0.8620615601539612;RDF503;Education;0.8371919989585876;RDF405;Other agricultural sciences;0.8223586082458496;RDF301;Basic medicine and life sciences;0.8205413222312927
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.3690072000026703;RDF40;Agricultural and veterinary sciences;0.3351656198501587;RDF50;Social sciences;0.10788650810718536;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9706320762634277;RDF204;Mechanical engineering;0.8553874492645264;RDF508;Media and communications;0.8421991467475891;RDF102;Computer and information sciences;0.814495861530304;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7944647073745728
123;Responsible Conduct in Research: From Norms to Practice;RDF40;Agricultural and veterinary sciences;0.4031979441642761;RDF20-21;Engineering and technology;0.3469001352787018;RDF50;Social sciences;0.08694257587194443;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9867133498191833;RDF207;Medical and biomedical engineering;0.9314312934875488;RDF405;Other agricultural sciences;0.9138689041137695;RDF508;Media and communications;0.8837260603904724;RDF102;Computer and information sciences;0.8742383718490601
