;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
224;Manipulated Procurement;RDF20-21;Engineering and technology;0.4429529309272766;RDF40;Agricultural and veterinary sciences;0.15640485286712646;RDF50;Social sciences;0.14674951136112213;RDF207;Medical and biomedical engineering;0.973569393157959;RDF102;Computer and information sciences;0.9408440589904785;RDF506;Political science and policy administration;0.8950190544128418;RDF304;Medical biotechnology;0.8194603323936462;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7940657138824463
225;Functionalized Bilayer Graphene Devices: Achieving Selectivity and Sensitivity;RDF20-21;Engineering and technology;0.8356584906578064;RDF10;Natural sciences;0.06253276020288467;RDF30;Medical, health and life sciences;0.03265612944960594;RDF103;Physical sciences;0.9788545966148376;RDF104;Chemical sciences;0.9598374366760254;RDF211;Nano-technology;0.9546051621437073;RDF102;Computer and information sciences;0.9485849142074585;RDF207;Medical and biomedical engineering;0.9079671502113342
226;Le rôle de la résilience sur la santé et le bien-être des équipes interprofessionnelles: validation d'une démarche managériale participative;RDF30;Medical, health and life sciences;0.29753953218460083;RDF20-21;Engineering and technology;0.2298084944486618;RDF50;Social sciences;0.22547367215156555;RDF303;Health sciences;0.9566746950149536;RDF207;Medical and biomedical engineering;0.9326988458633423;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8319637775421143;RDF105;Earth and related environmental sciences;0.7655933499336243;RDF106;Biological sciences;0.7488117814064026
227;Les jeunes en difficulté et faisant l'objet d'une double prise en charge judiciaire : parcours de vie, trajectoires dans les services et pratiques professionnelles (Law and criminology);RDF50;Social sciences;0.7794666290283203;RDF20-21;Engineering and technology;0.05955459922552109;RDF10;Natural sciences;0.04647184535861015;RDF207;Medical and biomedical engineering;0.9549844861030579;RDF506;Political science and policy administration;0.27904194593429565;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.12989862263202667;RDF509;Other social sciences;0.12759827077388763;RDF105;Earth and related environmental sciences;0.07303238660097122
228;"Before the ""Great Divide"": The Shared Language(s) of Art and Science in the Early Modern Period (Fine Arts, Research-Creation)";RDF60;Humanities and the arts;0.690650999546051;RDF50;Social sciences;0.09843460470438004;RDF30;Medical, health and life sciences;0.07329339534044266;RDF207;Medical and biomedical engineering;0.8687154650688171;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6000126004219055;RDF602;Languages and literature;0.3900401294231415;RDF601;History, archaeology and related studies;0.34356194734573364;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.23877198994159698
229;MID-INFRARED QUANTUM TECHNOLOGY FOR SENSING (MIRAQLS);RDF20-21;Engineering and technology;0.8141288161277771;RDF60;Humanities and the arts;0.04870162159204483;RDF10;Natural sciences;0.04243684560060501;RDF207;Medical and biomedical engineering;0.9468920826911926;RDF103;Physical sciences;0.9056565761566162;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5219889283180237;RDF107;Other natural sciences;0.3589988946914673;RDF203;Electrical engineering, computer engineering, and information engineering;0.35440516471862793
230;Exploiting minor histocompatibility antigens for personalized cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.3636850118637085;RDF10;Natural sciences;0.3088062107563019;RDF20-21;Engineering and technology;0.25032320618629456;RDF207;Medical and biomedical engineering;0.9649212956428528;RDF303;Health sciences;0.9498557448387146;RDF106;Biological sciences;0.9068182706832886;RDF104;Chemical sciences;0.7759445309638977;RDF105;Earth and related environmental sciences;0.5743947625160217
231;Investment incentives in matching markets: on the foundations of competitive models (Economics);RDF50;Social sciences;0.9333712458610535;RDF20-21;Engineering and technology;0.022144565358757973;RDF10;Natural sciences;0.01567220687866211;RDF207;Medical and biomedical engineering;0.9178197979927063;RDF502;Economics and business administration;0.9148248434066772;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.41216596961021423;RDF405;Other agricultural sciences;0.29115718603134155;RDF304;Medical biotechnology;0.10123348981142044
232;Advancing Machine Learning with Causal Models (Computer Science);RDF20-21;Engineering and technology;0.6194799542427063;RDF10;Natural sciences;0.319738507270813;RDF30;Medical, health and life sciences;0.019112922251224518;RDF102;Computer and information sciences;0.9964063763618469;RDF207;Medical and biomedical engineering;0.9537081122398376;RDF203;Electrical engineering, computer engineering, and information engineering;0.8213309049606323;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.26326778531074524;RDF405;Other agricultural sciences;0.09338820725679398
233;The Brahma Kumari Tradition in Canada and the United States (Medieval, classics, religious studies);RDF60;Humanities and the arts;0.3703985810279846;RDF30;Medical, health and life sciences;0.15745045244693756;RDF20-21;Engineering and technology;0.15320350229740143;RDF207;Medical and biomedical engineering;0.9600626826286316;RDF107;Other natural sciences;0.4223668873310089;RDF405;Other agricultural sciences;0.4023480713367462;RDF305;Other medical sciences;0.39437589049339294;RDF601;History, archaeology and related studies;0.3472050428390503
234;Social polarization in high schools during COVID-19: A mixed-method Positive Youth Development research to inform how to promote well-being and reduce violence among adolescents (Education and social work);RDF50;Social sciences;0.9363642930984497;RDF60;Humanities and the arts;0.017885614186525345;RDF30;Medical, health and life sciences;0.017711801454424858;RDF207;Medical and biomedical engineering;0.909826934337616;RDF503;Education;0.8099533915519714;RDF504;Sociology and related studies;0.7717574834823608;RDF507;Social and economic geography;0.13759039342403412;RDF107;Other natural sciences;0.11047115176916122
235;Assessing the community needs of Canadians with limb loss: Building the foundation for community action;RDF50;Social sciences;0.38779303431510925;RDF30;Medical, health and life sciences;0.34205910563468933;RDF10;Natural sciences;0.09424718469381332;RDF303;Health sciences;0.9585765600204468;RDF207;Medical and biomedical engineering;0.9483462572097778;RDF105;Earth and related environmental sciences;0.8325092196464539;RDF106;Biological sciences;0.807612419128418;RDF504;Sociology and related studies;0.792865514755249
236;Addition of high dose Stimulant and engagement-focused Contingency management, alone and in combination, to treatment as usual for the management of MEthamphetamine use disorder (ASCME): a pan-Canadian multisite randomized controlled trial;RDF30;Medical, health and life sciences;0.5609068274497986;RDF50;Social sciences;0.16922879219055176;RDF20-21;Engineering and technology;0.09633541852235794;RDF207;Medical and biomedical engineering;0.9605095982551575;RDF303;Health sciences;0.9577544927597046;RDF302;Clinical medicine;0.8675976395606995;RDF106;Biological sciences;0.8649961948394775;RDF105;Earth and related environmental sciences;0.7866228222846985
237;Écrire / Traduire / Visualiser les humanités numériques;RDF60;Humanities and the arts;0.6722577810287476;RDF20-21;Engineering and technology;0.09483569115400314;RDF50;Social sciences;0.07778150588274002;RDF207;Medical and biomedical engineering;0.9658995866775513;RDF102;Computer and information sciences;0.715175449848175;RDF304;Medical biotechnology;0.6101050972938538;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5677717924118042;RDF508;Media and communications;0.44412961602211
238;Smart Electrolytes for a New Perspective on Electrochemical Energy Storage (Chemistry);RDF10;Natural sciences;0.6027703285217285;RDF20-21;Engineering and technology;0.2807937264442444;RDF60;Humanities and the arts;0.041059114038944244;RDF104;Chemical sciences;0.9894499182701111;RDF205;Chemical engineering;0.9318355917930603;RDF207;Medical and biomedical engineering;0.9125140905380249;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5391955375671387;RDF107;Other natural sciences;0.13817080855369568
239;Femmes et pouvoirs dans le bailliage de Montréal (1644-1693) (History);RDF60;Humanities and the arts;0.7119354605674744;RDF50;Social sciences;0.08289681375026703;RDF30;Medical, health and life sciences;0.06506645679473877;RDF207;Medical and biomedical engineering;0.9534920454025269;RDF601;History, archaeology and related studies;0.8334601521492004;RDF506;Political science and policy administration;0.2792384624481201;RDF107;Other natural sciences;0.16579560935497284;RDF305;Other medical sciences;0.12054230272769928
240;Entre pressions socioculturelles et insatisfaction à l'égard de l'image corporelle : le rôle médiateur de caractéristiques personnelles chez les adolescents et jeunes hommes. (Psychology);RDF50;Social sciences;0.8730884194374084;RDF30;Medical, health and life sciences;0.040398579090833664;RDF10;Natural sciences;0.03561682254076004;RDF207;Medical and biomedical engineering;0.9471371173858643;RDF501;Psychology and cognitive sciences;0.8378190994262695;RDF504;Sociology and related studies;0.24912741780281067;RDF107;Other natural sciences;0.09421831369400024;RDF106;Biological sciences;0.06878729164600372
241;Multi-Precision Optimization and Methods with Inaccurate Functions and Derivatives (Computer Science);RDF20-21;Engineering and technology;0.7241081595420837;RDF10;Natural sciences;0.21252287924289703;RDF30;Medical, health and life sciences;0.024512875825166702;RDF102;Computer and information sciences;0.9925682544708252;RDF207;Medical and biomedical engineering;0.9201462268829346;RDF203;Electrical engineering, computer engineering, and information engineering;0.8038675785064697;RDF103;Physical sciences;0.3287988007068634;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.18162581324577332
242;Adaptive FEM for Analysis, Design, and Control of Complex Flows (Mechanical Engineering);RDF20-21;Engineering and technology;0.9759218692779541;RDF10;Natural sciences;0.009997427463531494;RDF60;Humanities and the arts;0.006207543890923262;RDF204;Mechanical engineering;0.9995362758636475;RDF207;Medical and biomedical engineering;0.9093450903892517;RDF103;Physical sciences;0.7753497362136841;RDF102;Computer and information sciences;0.7123322486877441;RDF104;Chemical sciences;0.36342093348503113
243;Diagnosis of Aggressive Prostate Cancer Using Key Features of Raman Spectroscopy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.5045204162597656;RDF10;Natural sciences;0.31280529499053955;RDF20-21;Engineering and technology;0.09107599407434464;RDF207;Medical and biomedical engineering;0.9732407331466675;RDF303;Health sciences;0.9646226763725281;RDF106;Biological sciences;0.8529354333877563;RDF104;Chemical sciences;0.8420855402946472;RDF302;Clinical medicine;0.8288695812225342
244;Maintaining balance in an unstable environment: A central role for the vestibular system (Biological Systems and Functions);RDF10;Natural sciences;0.853398859500885;RDF30;Medical, health and life sciences;0.08102314174175262;RDF40;Agricultural and veterinary sciences;0.02206413820385933;RDF106;Biological sciences;0.9647557139396667;RDF207;Medical and biomedical engineering;0.9591543078422546;RDF305;Other medical sciences;0.7387632727622986;RDF107;Other natural sciences;0.5704323053359985;RDF303;Health sciences;0.501335084438324
245;Multifarious roles of the smallest Arabidopsis thaliana MAPKKKs clade (MAPKKK19, 20 and 21) as an integrative hub for plant pathogen interactions, growth, development and reproduction (Biological Systems and Functions);RDF10;Natural sciences;0.9639930725097656;RDF30;Medical, health and life sciences;0.01144428364932537;RDF60;Humanities and the arts;0.007623536046594381;RDF106;Biological sciences;0.9846936464309692;RDF207;Medical and biomedical engineering;0.6459299325942993;RDF107;Other natural sciences;0.0825493112206459;RDF105;Earth and related environmental sciences;0.0214302409440279;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0204885546118021
246;Occurrence et contrôle des bactéries opportunistes et bioaérosols issus des systèmes de traitement des eaux usées (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.5991445779800415;RDF10;Natural sciences;0.3815839886665344;RDF30;Medical, health and life sciences;0.00757163530215621;RDF207;Medical and biomedical engineering;0.935699999332428;RDF209;Environmental biotechnology;0.735736608505249;RDF106;Biological sciences;0.7214488983154297;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7002803087234497;RDF105;Earth and related environmental sciences;0.6835251450538635
247;Le confinement : étude comparée du choix d'un instrument de politique publique extrême (Political science and public administration);RDF50;Social sciences;0.921725332736969;RDF20-21;Engineering and technology;0.022299574688076973;RDF60;Humanities and the arts;0.019336402416229248;RDF207;Medical and biomedical engineering;0.9466460347175598;RDF506;Political science and policy administration;0.2898237407207489;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.08605427294969559;RDF105;Earth and related environmental sciences;0.05113009363412857;RDF304;Medical biotechnology;0.024492992088198662
248;Valorisation des noirs de carbone recyclés de pneus usagés;RDF20-21;Engineering and technology;0.5504681468009949;RDF10;Natural sciences;0.20561961829662323;RDF50;Social sciences;0.11443057656288147;RDF207;Medical and biomedical engineering;0.9326375722885132;RDF506;Political science and policy administration;0.8765287399291992;RDF104;Chemical sciences;0.8308687806129456;RDF105;Earth and related environmental sciences;0.7750945091247559;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7728308439254761
249;"""Managing AI in Health Ecosystems"" Masterclass";RDF20-21;Engineering and technology;0.5689252018928528;RDF30;Medical, health and life sciences;0.24078048765659332;RDF40;Agricultural and veterinary sciences;0.06558509916067123;RDF303;Health sciences;0.9818927049636841;RDF207;Medical and biomedical engineering;0.9685601592063904;RDF102;Computer and information sciences;0.9373829960823059;RDF405;Other agricultural sciences;0.7834505438804626;RDF105;Earth and related environmental sciences;0.737205445766449
250;Novel regulatory mechanisms of the mammalian nuclear proteasome through liquid-liquid phase separation (Cell Biology – Molecular/Fundamental);RDF10;Natural sciences;0.9337294101715088;RDF30;Medical, health and life sciences;0.033680565655231476;RDF60;Humanities and the arts;0.012463200837373734;RDF207;Medical and biomedical engineering;0.9373829364776611;RDF106;Biological sciences;0.8865187168121338;RDF405;Other agricultural sciences;0.28219619393348694;RDF305;Other medical sciences;0.133133202791214;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.05665242671966553
251;Integrating early neuromonitoring biomarkers to better define eligibility for therapeutic hypothermia after perinatal hypoxia-ischemia;RDF20-21;Engineering and technology;0.32804039120674133;RDF30;Medical, health and life sciences;0.3245353698730469;RDF10;Natural sciences;0.22600974142551422;RDF303;Health sciences;0.9761291742324829;RDF207;Medical and biomedical engineering;0.9583821892738342;RDF106;Biological sciences;0.891433596611023;RDF302;Clinical medicine;0.8127186894416809;RDF304;Medical biotechnology;0.7587788701057434
252;Metasurface and Metamaterial-Inspired Devices for 5G, IoT, Sensing and Space Applications;RDF20-21;Engineering and technology;0.9353187084197998;RDF10;Natural sciences;0.02293994091451168;RDF60;Humanities and the arts;0.0194498710334301;RDF103;Physical sciences;0.9748690724372864;RDF102;Computer and information sciences;0.9668514728546143;RDF207;Medical and biomedical engineering;0.9021795392036438;RDF203;Electrical engineering, computer engineering, and information engineering;0.8448575139045715;RDF104;Chemical sciences;0.8121234774589539
253;Cross-frequency coupling and machine learning for electrophysiological signal analysis;RDF20-21;Engineering and technology;0.780434250831604;RDF10;Natural sciences;0.07471337914466858;RDF30;Medical, health and life sciences;0.047259386628866196;RDF103;Physical sciences;0.961605966091156;RDF207;Medical and biomedical engineering;0.9527062773704529;RDF102;Computer and information sciences;0.934035062789917;RDF203;Electrical engineering, computer engineering, and information engineering;0.8944211602210999;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7564924955368042
254;Uncovering a New Cytotoxic Mechanism of Natural Killer Cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.8054868578910828;RDF30;Medical, health and life sciences;0.11692295968532562;RDF20-21;Engineering and technology;0.023690633475780487;RDF207;Medical and biomedical engineering;0.9314000606536865;RDF106;Biological sciences;0.887057900428772;RDF303;Health sciences;0.5950808525085449;RDF107;Other natural sciences;0.4149784743785858;RDF305;Other medical sciences;0.40968936681747437
255;Actualisation de la formation sur les pratiques d'affiliation dans les Auberges du coeur du Québec;RDF20-21;Engineering and technology;0.2743619978427887;RDF30;Medical, health and life sciences;0.22834432125091553;RDF50;Social sciences;0.20801140367984772;RDF207;Medical and biomedical engineering;0.9444848895072937;RDF503;Education;0.6646491289138794;RDF303;Health sciences;0.46968749165534973;RDF506;Political science and policy administration;0.25888770818710327;RDF405;Other agricultural sciences;0.23471349477767944
256;Evidence for Impact: The Quebec Experience of Designing Evidence-Based Public Policy Solutions to Reform Home Care;RDF50;Social sciences;0.42185601592063904;RDF30;Medical, health and life sciences;0.3148774802684784;RDF20-21;Engineering and technology;0.11326414346694946;RDF303;Health sciences;0.9695267677307129;RDF207;Medical and biomedical engineering;0.9642542004585266;RDF506;Political science and policy administration;0.8865187168121338;RDF105;Earth and related environmental sciences;0.8223318457603455;RDF106;Biological sciences;0.7850615382194519
257;Replicative stress as a primary determinant of chemotherapeutic outcome in ovarian cancer;RDF10;Natural sciences;0.26564911007881165;RDF20-21;Engineering and technology;0.23012475669384003;RDF30;Medical, health and life sciences;0.21429049968719482;RDF207;Medical and biomedical engineering;0.9706321954727173;RDF106;Biological sciences;0.9420285820960999;RDF303;Health sciences;0.9326375722885132;RDF302;Clinical medicine;0.8467045426368713;RDF104;Chemical sciences;0.8392733931541443
258;Improved representation, impact assessment, and adaptive management of water resource systems under changing natural and anthropogenic conditions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9060238003730774;RDF10;Natural sciences;0.0782642513513565;RDF60;Humanities and the arts;0.004953434690833092;RDF207;Medical and biomedical engineering;0.8565125465393066;RDF105;Earth and related environmental sciences;0.8159668445587158;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7875229716300964;RDF405;Other agricultural sciences;0.44414281845092773;RDF202;Industrial, systems and processes engineering;0.1259227693080902
259;Le travail ensemble comme stratégie de réponse aux besoins complexes des jeunes en difficulté : comprendre les processus d'émergence de la collaboration (Education and social work);RDF50;Social sciences;0.8313150405883789;RDF30;Medical, health and life sciences;0.045191068202257156;RDF60;Humanities and the arts;0.03624119237065315;RDF207;Medical and biomedical engineering;0.9473323225975037;RDF507;Social and economic geography;0.5673299431800842;RDF509;Other social sciences;0.32338008284568787;RDF504;Sociology and related studies;0.27904194593429565;RDF503;Education;0.16640432178974152
260;Interneuronopathies and neurodevelopmental disorders (Genetics);RDF30;Medical, health and life sciences;0.7305476069450378;RDF10;Natural sciences;0.12037016451358795;RDF20-21;Engineering and technology;0.048586469143629074;RDF207;Medical and biomedical engineering;0.9645559191703796;RDF106;Biological sciences;0.887057900428772;RDF303;Health sciences;0.8047897219657898;RDF305;Other medical sciences;0.7611836194992065;RDF107;Other natural sciences;0.6976604461669922
261;Prevention / treatment of the choroidal neovascularization by kinin receptors antagonists (Pharmacology & Toxicology);RDF30;Medical, health and life sciences;0.6033811569213867;RDF10;Natural sciences;0.2506990432739258;RDF20-21;Engineering and technology;0.04763113334774971;RDF207;Medical and biomedical engineering;0.9644221663475037;RDF303;Health sciences;0.9576358199119568;RDF106;Biological sciences;0.8661325573921204;RDF104;Chemical sciences;0.7304341197013855;RDF107;Other natural sciences;0.5765811204910278
262;Entre vie et mort: images de médiation (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.79256272315979;RDF30;Medical, health and life sciences;0.06559978425502777;RDF50;Social sciences;0.04073183238506317;RDF207;Medical and biomedical engineering;0.9599502086639404;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6709317564964294;RDF405;Other agricultural sciences;0.33220207691192627;RDF305;Other medical sciences;0.22832851111888885;RDF107;Other natural sciences;0.22725489735603333
263;Identification of microbial factors to modulate immune dysregulation and treat post-COVID-19 syndrome;RDF10;Natural sciences;0.4441642463207245;RDF30;Medical, health and life sciences;0.4107847809791565;RDF20-21;Engineering and technology;0.0711401179432869;RDF303;Health sciences;0.976691484451294;RDF207;Medical and biomedical engineering;0.966092050075531;RDF106;Biological sciences;0.9654138088226318;RDF304;Medical biotechnology;0.9112586975097656;RDF302;Clinical medicine;0.7133817076683044
264;Les effets de la pandémie de COVID-19 sur les conditions de travail et les trajectoires d'emploi des femmes au Québec: recul, maintien ou avancée? (Business, management and related fields);RDF50;Social sciences;0.8916001915931702;RDF30;Medical, health and life sciences;0.0359482504427433;RDF20-21;Engineering and technology;0.02446674183011055;RDF502;Economics and business administration;0.9854964017868042;RDF207;Medical and biomedical engineering;0.9382938742637634;RDF504;Sociology and related studies;0.7626893520355225;RDF507;Social and economic geography;0.7250650525093079;RDF106;Biological sciences;0.26659587025642395
265;Data-driven Optimization of Transport Systems (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9880312085151672;RDF10;Natural sciences;0.0055732582695782185;RDF60;Humanities and the arts;0.002074455376714468;RDF207;Medical and biomedical engineering;0.9066118001937866;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8265018463134766;RDF102;Computer and information sciences;0.6128021478652954;RDF107;Other natural sciences;0.31153157353401184;RDF202;Industrial, systems and processes engineering;0.2252035290002823
266;Le tournant éclectique en architecture à travers les procès-verbaux du Conseil des Bâtiments civils (projet pilote) (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.8501657843589783;RDF20-21;Engineering and technology;0.052343811839818954;RDF50;Social sciences;0.02611529640853405;RDF207;Medical and biomedical engineering;0.9598374366760254;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7931860685348511;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1696120947599411;RDF506;Political science and policy administration;0.10079007595777512;RDF304;Medical biotechnology;0.060696203261613846
267;Évolution de l'organisation du travail des directions d'établissements d'enseignement du Québec dans le contexte de la transformation des commissions scolaires en centres de services;RDF50;Social sciences;0.8183532357215881;RDF20-21;Engineering and technology;0.056704893708229065;RDF30;Medical, health and life sciences;0.0411231592297554;RDF207;Medical and biomedical engineering;0.854945182800293;RDF506;Political science and policy administration;0.3777988851070404;RDF503;Education;0.35574692487716675;RDF106;Biological sciences;0.06650853902101517;RDF203;Electrical engineering, computer engineering, and information engineering;0.042722199112176895
268;Integrating interdisciplinary perspectives on circular economy;RDF20-21;Engineering and technology;0.5669912099838257;RDF50;Social sciences;0.14328455924987793;RDF40;Agricultural and veterinary sciences;0.09369556605815887;RDF207;Medical and biomedical engineering;0.9702116847038269;RDF506;Political science and policy administration;0.8911023736000061;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7722731232643127;RDF105;Earth and related environmental sciences;0.7124823331832886;RDF504;Sociology and related studies;0.5607788562774658
269;Homeostasis of the respiratory epithelial tissue: regulatory mechanisms by ion channels (Genes, Cells and Molecules);RDF10;Natural sciences;0.658344566822052;RDF30;Medical, health and life sciences;0.2489052414894104;RDF20-21;Engineering and technology;0.033718571066856384;RDF207;Medical and biomedical engineering;0.9505488872528076;RDF106;Biological sciences;0.9356411695480347;RDF303;Health sciences;0.8000678420066833;RDF305;Other medical sciences;0.5155588984489441;RDF107;Other natural sciences;0.31499797105789185
270;Vascular events in patients undergoing same-day noncardiac surgery (VALIANCE) - a prospective cohort and nested biobank study (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.6650959253311157;RDF10;Natural sciences;0.14126178622245789;RDF20-21;Engineering and technology;0.12231159955263138;RDF302;Clinical medicine;0.9947697520256042;RDF207;Medical and biomedical engineering;0.9502727389335632;RDF303;Health sciences;0.946547269821167;RDF106;Biological sciences;0.918553352355957;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2932526767253876
271;Mental health Recovery from Youth Right-based Perspectives (Education and social work);RDF50;Social sciences;0.603439211845398;RDF60;Humanities and the arts;0.15035465359687805;RDF30;Medical, health and life sciences;0.14874815940856934;RDF207;Medical and biomedical engineering;0.9572778344154358;RDF305;Other medical sciences;0.6642408967018127;RDF303;Health sciences;0.6287779211997986;RDF107;Other natural sciences;0.49063217639923096;RDF503;Education;0.3565586805343628
272;Ecosystem functioning in the landscape: a meta-ecosystem perspective (Evolution and Ecology);RDF10;Natural sciences;0.9110260605812073;RDF40;Agricultural and veterinary sciences;0.03400425240397453;RDF50;Social sciences;0.018201163038611412;RDF105;Earth and related environmental sciences;0.971238374710083;RDF207;Medical and biomedical engineering;0.9407897591590881;RDF106;Biological sciences;0.8497219681739807;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7703351974487305;RDF405;Other agricultural sciences;0.6000455617904663
273;Multi-Fidelity Zonal Approaches to Multi-Disciplinary Aerodynamic Analysis of Transonic Aircraft;RDF20-21;Engineering and technology;0.9571521282196045;RDF10;Natural sciences;0.020356014370918274;RDF60;Humanities and the arts;0.007948209531605244;RDF204;Mechanical engineering;0.9549424648284912;RDF103;Physical sciences;0.94796222448349;RDF207;Medical and biomedical engineering;0.9244833588600159;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7393754124641418;RDF102;Computer and information sciences;0.43915849924087524
274;Defining the functions and mechanisms of centrosomal RNA localization;RDF10;Natural sciences;0.6559415459632874;RDF20-21;Engineering and technology;0.09463586658239365;RDF30;Medical, health and life sciences;0.09325969964265823;RDF106;Biological sciences;0.8856314420700073;RDF207;Medical and biomedical engineering;0.8781053423881531;RDF104;Chemical sciences;0.5835593342781067;RDF107;Other natural sciences;0.4863010346889496;RDF405;Other agricultural sciences;0.4704781174659729
275;Collaborative improvement of moral deliberation methods: An exercise in living ethics (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.86357182264328;RDF60;Humanities and the arts;0.06652650237083435;RDF30;Medical, health and life sciences;0.02775946818292141;RDF207;Medical and biomedical engineering;0.9437118172645569;RDF504;Sociology and related studies;0.7757747769355774;RDF506;Political science and policy administration;0.7070002555847168;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.11782567203044891;RDF509;Other social sciences;0.07640767842531204
276;The role of GABA signaling in nervous system formation and homeostasis (Genes, Cells and Molecules);RDF10;Natural sciences;0.7648511528968811;RDF30;Medical, health and life sciences;0.07595270872116089;RDF60;Humanities and the arts;0.05139217525720596;RDF207;Medical and biomedical engineering;0.9484895467758179;RDF106;Biological sciences;0.8885655403137207;RDF305;Other medical sciences;0.5701256990432739;RDF107;Other natural sciences;0.5274686813354492;RDF405;Other agricultural sciences;0.2006751298904419
277;Elimination of senescent endothelial cells to prevent vascular dementia in aging atherosclerotic mice (Biological and Clinical Aspects of Aging);RDF10;Natural sciences;0.7619185447692871;RDF30;Medical, health and life sciences;0.17514684796333313;RDF20-21;Engineering and technology;0.02282889559864998;RDF207;Medical and biomedical engineering;0.9725714325904846;RDF303;Health sciences;0.913058340549469;RDF106;Biological sciences;0.8919052481651306;RDF302;Clinical medicine;0.6099017858505249;RDF105;Earth and related environmental sciences;0.574051558971405
278;Understanding and treating osteoarthritic pain in pet animals: An approach based on neurogenomics and neuropeptidomics manipulation (Biological Systems and Functions);RDF10;Natural sciences;0.6415050029754639;RDF30;Medical, health and life sciences;0.18272049725055695;RDF40;Agricultural and veterinary sciences;0.147899329662323;RDF106;Biological sciences;0.9942138195037842;RDF403;Veterinary sciences;0.961605966091156;RDF207;Medical and biomedical engineering;0.9374403357505798;RDF402;Animal and dairy sciences;0.6749081015586853;RDF303;Health sciences;0.6744258403778076
279;Optimizing risk averse decisions in data-driven problems;RDF20-21;Engineering and technology;0.5849153995513916;RDF50;Social sciences;0.14936843514442444;RDF30;Medical, health and life sciences;0.10476719588041306;RDF207;Medical and biomedical engineering;0.9647888541221619;RDF102;Computer and information sciences;0.937325656414032;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.866528332233429;RDF104;Chemical sciences;0.8629879951477051;RDF103;Physical sciences;0.7956581115722656
280;Understanding the genesis of the spliced immunopeptidome (Genes, Cells and Molecules);RDF10;Natural sciences;0.85420823097229;RDF30;Medical, health and life sciences;0.06638608872890472;RDF60;Humanities and the arts;0.03241724893450737;RDF207;Medical and biomedical engineering;0.9440221786499023;RDF106;Biological sciences;0.9400785565376282;RDF305;Other medical sciences;0.4562280774116516;RDF107;Other natural sciences;0.4030711352825165;RDF405;Other agricultural sciences;0.35784798860549927
281;Fundamental drivers of plant spectral diversity (Evolution and Ecology);RDF10;Natural sciences;0.8817594647407532;RDF40;Agricultural and veterinary sciences;0.04334641620516777;RDF60;Humanities and the arts;0.021311845630407333;RDF207;Medical and biomedical engineering;0.9492005109786987;RDF106;Biological sciences;0.8622357249259949;RDF405;Other agricultural sciences;0.7067473530769348;RDF105;Earth and related environmental sciences;0.6452316641807556;RDF107;Other natural sciences;0.3253597617149353
