;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
182;Bioenergetic role of astrocytes in neuronal plasticity and behaviour (Genes, Cells and Molecules);RDF10;Natural sciences;0.858531653881073;RDF30;Medical, health and life sciences;0.12030300498008728;RDF50;Social sciences;0.008855199441313744;RDF106;Biological sciences;0.9923933148384094;RDF301;Basic medicine and life sciences;0.7386690974235535;RDF107;Other natural sciences;0.2265268713235855;RDF207;Medical and biomedical engineering;0.06394841521978378;RDF501;Psychology and cognitive sciences;0.05613277852535248
183;In Democracy we trust, do we? (Sociology, demography and related fields);RDF50;Social sciences;0.9789979457855225;RDF60;Humanities and the arts;0.009941180236637592;RDF10;Natural sciences;0.004480841103941202;RDF504;Sociology and related studies;0.9859364032745361;RDF506;Political science and policy administration;0.9682913422584534;RDF509;Other social sciences;0.2898237407207489;RDF603;Philosophy;0.1550784707069397;RDF605;Other humanities;0.09367800503969193
184;Minimally-invasive monitoring of renal health in reptiles (Biological Systems and Functions);RDF10;Natural sciences;0.7560669183731079;RDF30;Medical, health and life sciences;0.23058737814426422;RDF40;Agricultural and veterinary sciences;0.009517477825284004;RDF106;Biological sciences;0.9977872967720032;RDF301;Basic medicine and life sciences;0.9046505689620972;RDF207;Medical and biomedical engineering;0.45344334840774536;RDF403;Veterinary sciences;0.29178741574287415;RDF303;Health sciences;0.22618483006954193
185;Le réenchantement à contretemps ? Irrationalité et postmodernité littéraire;RDF60;Humanities and the arts;0.9682627320289612;RDF50;Social sciences;0.02272692508995533;RDF30;Medical, health and life sciences;0.003464925102889538;RDF602;Languages and literature;0.987129271030426;RDF603;Philosophy;0.8972910046577454;RDF605;Other humanities;0.5493837594985962;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2174205780029297;RDF509;Other social sciences;0.06198945268988609
186;Structure-functional property-device performance relationships in electronic and energy materials and devices;RDF20-21;Engineering and technology;0.9770071506500244;RDF10;Natural sciences;0.014820589683949947;RDF50;Social sciences;0.003258832497522235;RDF103;Physical sciences;0.9575961828231812;RDF203;Electrical engineering, computer engineering, and information engineering;0.9524857997894287;RDF102;Computer and information sciences;0.5438779592514038;RDF212;Other engineering and technologies;0.15304215252399445;RDF101;Mathematics and statistics;0.12278593331575394
187;AI augmented pilot;RDF20-21;Engineering and technology;0.9555655717849731;RDF30;Medical, health and life sciences;0.013899247162044048;RDF10;Natural sciences;0.01243489421904087;RDF102;Computer and information sciences;0.865508496761322;RDF203;Electrical engineering, computer engineering, and information engineering;0.3387877345085144;RDF212;Other engineering and technologies;0.17140766978263855;RDF103;Physical sciences;0.12656910717487335;RDF202;Industrial, systems and processes engineering;0.05665242299437523
188;Transfert, appropriation et rétention des pratiques associées à l'approvisionnement valorisant l'innovation dans le réseau québécois de la santé : le cas de l'approche fonctionnelle;RDF50;Social sciences;0.4880778193473816;RDF30;Medical, health and life sciences;0.38553619384765625;RDF20-21;Engineering and technology;0.05333579331636429;RDF504;Sociology and related studies;0.9282788634300232;RDF303;Health sciences;0.9076402187347412;RDF506;Political science and policy administration;0.7812471985816956;RDF502;Economics and business administration;0.6650300025939941;RDF207;Medical and biomedical engineering;0.6258097887039185
189;Le patrimoine des groupes ethnoculturels de Montréal: le cas de Montréal-Nord;RDF50;Social sciences;0.49353456497192383;RDF60;Humanities and the arts;0.4494231939315796;RDF10;Natural sciences;0.022964878007769585;RDF601;History, archaeology and related studies;0.9195703268051147;RDF605;Other humanities;0.5858713984489441;RDF504;Sociology and related studies;0.22721202671527863;RDF509;Other social sciences;0.21833586692810059;RDF505;Law and legal practice;0.01314658671617508
190;Documenting forager adaptations to dramatic climate change at the Pleistocene-Holocene transition in Liguria (Italy) (Anthropology and archaeology);RDF10;Natural sciences;0.6576628088951111;RDF50;Social sciences;0.1852308064699173;RDF30;Medical, health and life sciences;0.05743788555264473;RDF601;History, archaeology and related studies;0.9855799674987793;RDF105;Earth and related environmental sciences;0.9663787484169006;RDF605;Other humanities;0.08905768394470215;RDF107;Other natural sciences;0.08709682524204254;RDF504;Sociology and related studies;0.03330536559224129
191;Abordabilité intégrée: état des connaissances sur les interactions entre coûts d'habitation et de transport;RDF50;Social sciences;0.7987239360809326;RDF20-21;Engineering and technology;0.08099935203790665;RDF30;Medical, health and life sciences;0.04961071163415909;RDF502;Economics and business administration;0.909826934337616;RDF507;Social and economic geography;0.8974259495735168;RDF504;Sociology and related studies;0.7205157279968262;RDF506;Political science and policy administration;0.2357235997915268;RDF509;Other social sciences;0.216342493891716
192;High definition digital microscope for accelerating Québec entomological research (Environmental Sciences);RDF10;Natural sciences;0.9607028365135193;RDF20-21;Engineering and technology;0.021266186609864235;RDF30;Medical, health and life sciences;0.010968295857310295;RDF105;Earth and related environmental sciences;0.9609150886535645;RDF106;Biological sciences;0.10576342046260834;RDF107;Other natural sciences;0.09122005850076675;RDF212;Other engineering and technologies;0.05184546485543251;RDF208;Environmental engineering and related engineering;0.046507950872182846
193;Envisioning and Enacting UX Evaluation of Augmented Reality: A Multimethod Approach (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9933643341064453;RDF10;Natural sciences;0.0019516509491950274;RDF60;Humanities and the arts;0.001812046393752098;RDF102;Computer and information sciences;0.3745046854019165;RDF202;Industrial, systems and processes engineering;0.27835485339164734;RDF212;Other engineering and technologies;0.15052764117717743;RDF503;Education;0.04385456442832947;RDF103;Physical sciences;0.014199679717421532
194;Kinematic-specific proprioceptive stimulations to better understand sensory control of gait movements (Mechanical Engineering);RDF20-21;Engineering and technology;0.9583553075790405;RDF10;Natural sciences;0.019334638491272926;RDF30;Medical, health and life sciences;0.010877571068704128;RDF204;Mechanical engineering;0.9980882406234741;RDF103;Physical sciences;0.1504652053117752;RDF212;Other engineering and technologies;0.05384938046336174;RDF206;Materials engineering and resources engineering;0.029035644605755806;RDF107;Other natural sciences;0.009633651934564114
195;Attentional processes in the human insula (Biological Systems and Functions);RDF10;Natural sciences;0.721315860748291;RDF30;Medical, health and life sciences;0.2740480899810791;RDF50;Social sciences;0.001963693415746093;RDF106;Biological sciences;0.997188150882721;RDF301;Basic medicine and life sciences;0.985827624797821;RDF107;Other natural sciences;0.6160988807678223;RDF303;Health sciences;0.3806150555610657;RDF207;Medical and biomedical engineering;0.2978782653808594
196;Towards More Autonomous and Safer Unmanned Aerial Vehicle Systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9973376989364624;RDF10;Natural sciences;0.0013155173510313034;RDF30;Medical, health and life sciences;0.00044150458415970206;RDF204;Mechanical engineering;0.9981178641319275;RDF103;Physical sciences;0.18877220153808594;RDF206;Materials engineering and resources engineering;0.1703009158372879;RDF503;Education;0.09442687779664993;RDF212;Other engineering and technologies;0.0728343054652214
197;Subsea and terrestrial permafrost of the central and eastern Canadian Arctic Archipelago (Geosciences);RDF10;Natural sciences;0.9874980449676514;RDF20-21;Engineering and technology;0.003926823381334543;RDF30;Medical, health and life sciences;0.0029295887798070908;RDF105;Earth and related environmental sciences;0.9972423911094666;RDF107;Other natural sciences;0.0909774899482727;RDF103;Physical sciences;0.009974920190870762;RDF206;Materials engineering and resources engineering;0.0028727478347718716;RDF601;History, archaeology and related studies;0.0022387211211025715
198;Global Centers Track 2: Heat Adaptation;RDF10;Natural sciences;0.5284821391105652;RDF20-21;Engineering and technology;0.3789823055267334;RDF30;Medical, health and life sciences;0.045640263706445694;RDF105;Earth and related environmental sciences;0.9274290800094604;RDF208;Environmental engineering and related engineering;0.6721165180206299;RDF103;Physical sciences;0.5924897789955139;RDF106;Biological sciences;0.49494948983192444;RDF209;Environmental biotechnology;0.1254398673772812
199;Immunovirological determinants of breakthrough COVID-19 disease in vaccinated or previously infected individuals (Virology & Viral Pathogenesis);RDF10;Natural sciences;0.7320906519889832;RDF30;Medical, health and life sciences;0.25411805510520935;RDF50;Social sciences;0.0061449515633285046;RDF303;Health sciences;0.7812471985816956;RDF106;Biological sciences;0.6409168243408203;RDF107;Other natural sciences;0.09990845620632172;RDF301;Basic medicine and life sciences;0.06412401050329208;RDF305;Other medical sciences;0.04931359738111496
200;Hormonal control of stamen filament growth;RDF10;Natural sciences;0.7595358490943909;RDF30;Medical, health and life sciences;0.21043328940868378;RDF40;Agricultural and veterinary sciences;0.013391518965363503;RDF106;Biological sciences;0.9729852080345154;RDF301;Basic medicine and life sciences;0.7092708945274353;RDF303;Health sciences;0.32546696066856384;RDF107;Other natural sciences;0.14199377596378326;RDF207;Medical and biomedical engineering;0.04332530498504639
201;Investigate features and dynamics of intron RNP biology and its role in modulating RNA metabolism (Biochemistry & Molecular Biology);RDF10;Natural sciences;0.8953043818473816;RDF30;Medical, health and life sciences;0.0892987921833992;RDF50;Social sciences;0.005590070504695177;RDF106;Biological sciences;0.9469411969184875;RDF301;Basic medicine and life sciences;0.46699750423431396;RDF503;Education;0.1233128234744072;RDF107;Other natural sciences;0.06675146520137787;RDF104;Chemical sciences;0.03799937665462494
202;CircRNAome in childhood TCF3-PBX1 ALL: Biomaker potential and mechanisms of circRNA dysregulation and function;RDF10;Natural sciences;0.6677916646003723;RDF30;Medical, health and life sciences;0.2913806438446045;RDF50;Social sciences;0.013250752352178097;RDF106;Biological sciences;0.9746286869049072;RDF301;Basic medicine and life sciences;0.41645547747612;RDF107;Other natural sciences;0.10757803171873093;RDF303;Health sciences;0.09033344686031342;RDF305;Other medical sciences;0.0650087296962738
203;Additive manufacturing technologies for high-performance and high-productivity of multifunctional composite structures and their sustainability for aerospace applications;RDF20-21;Engineering and technology;0.9955660700798035;RDF10;Natural sciences;0.0020699622109532356;RDF30;Medical, health and life sciences;0.0008937640814110637;RDF204;Mechanical engineering;0.9437636137008667;RDF103;Physical sciences;0.5126926302909851;RDF202;Industrial, systems and processes engineering;0.46222367882728577;RDF206;Materials engineering and resources engineering;0.16899405419826508;RDF212;Other engineering and technologies;0.15687833726406097
204;Computational methods and frameworks for unsupervised machine learning;RDF20-21;Engineering and technology;0.9772777557373047;RDF50;Social sciences;0.007396314758807421;RDF10;Natural sciences;0.006240498274564743;RDF102;Computer and information sciences;0.9922595024108887;RDF203;Electrical engineering, computer engineering, and information engineering;0.7923036217689514;RDF101;Mathematics and statistics;0.4583240747451782;RDF212;Other engineering and technologies;0.19907432794570923;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.009020279161632061
205;Au coeur du cosmos TRYSPACES: Colloque, exposition et bibliothèque numérique;RDF20-21;Engineering and technology;0.4683142602443695;RDF60;Humanities and the arts;0.3554493188858032;RDF10;Natural sciences;0.10007567703723907;RDF605;Other humanities;0.6085068583488464;RDF212;Other engineering and technologies;0.5498521327972412;RDF102;Computer and information sciences;0.31557774543762207;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2655470371246338;RDF603;Philosophy;0.19444428384304047
206;Understanding Attitudes toward Artists with a Physical Disability;RDF60;Humanities and the arts;0.4999713897705078;RDF50;Social sciences;0.4756804406642914;RDF30;Medical, health and life sciences;0.01866154558956623;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9519079327583313;RDF504;Sociology and related studies;0.8378854393959045;RDF501;Psychology and cognitive sciences;0.8143482804298401;RDF605;Other humanities;0.4520426392555237;RDF508;Media and communications;0.3479801416397095
207;Non-target analysis of radicals in sonochemical and advanced oxidation processes (AOPs) (Materials and Chemical Engineering);RDF10;Natural sciences;0.4856412708759308;RDF20-21;Engineering and technology;0.4294147789478302;RDF30;Medical, health and life sciences;0.039169251918792725;RDF104;Chemical sciences;0.9843363165855408;RDF205;Chemical engineering;0.9358760118484497;RDF103;Physical sciences;0.12743528187274933;RDF212;Other engineering and technologies;0.059210244566202164;RDF107;Other natural sciences;0.044389985501766205
208;La cyberviolence dans les relations amoureuses des jeunes : identifier les facteurs de risque et de protection ainsi que leurs impacts différenciés selon le genre;RDF50;Social sciences;0.789811909198761;RDF20-21;Engineering and technology;0.07650240510702133;RDF30;Medical, health and life sciences;0.06877750903367996;RDF505;Law and legal practice;0.5461103916168213;RDF504;Sociology and related studies;0.4935840666294098;RDF605;Other humanities;0.35281476378440857;RDF509;Other social sciences;0.33420905470848083;RDF102;Computer and information sciences;0.19513355195522308
209;"""Sentometrics"": Econometrics of textual sentiment with applications in economics and finance";RDF50;Social sciences;0.9569646120071411;RDF20-21;Engineering and technology;0.020672524347901344;RDF10;Natural sciences;0.01583470217883587;RDF101;Mathematics and statistics;0.987129271030426;RDF502;Economics and business administration;0.8341368436813354;RDF509;Other social sciences;0.14627008140087128;RDF212;Other engineering and technologies;0.0497734509408474;RDF102;Computer and information sciences;0.0249165166169405
210;Clean Energy transition, Market Design and Industry Dynamics;RDF20-21;Engineering and technology;0.39573368430137634;RDF50;Social sciences;0.34314852952957153;RDF10;Natural sciences;0.2195073962211609;RDF208;Environmental engineering and related engineering;0.6986379623413086;RDF502;Economics and business administration;0.4798502027988434;RDF202;Industrial, systems and processes engineering;0.31663334369659424;RDF509;Other social sciences;0.13257068395614624;RDF212;Other engineering and technologies;0.08487122505903244
211;Conférence de l'International Society for the Study of Drug Policy;RDF50;Social sciences;0.6688305139541626;RDF30;Medical, health and life sciences;0.21097128093242645;RDF10;Natural sciences;0.05801527947187424;RDF506;Political science and policy administration;0.8572908639907837;RDF504;Sociology and related studies;0.5788350701332092;RDF303;Health sciences;0.2037075310945511;RDF509;Other social sciences;0.19628643989562988;RDF605;Other humanities;0.09585608541965485
212;Methods development for the measurement of single-cell molecular state (Genes, Cells and Molecules);RDF10;Natural sciences;0.8559590578079224;RDF30;Medical, health and life sciences;0.07899701595306396;RDF20-21;Engineering and technology;0.05075586959719658;RDF106;Biological sciences;0.9254997372627258;RDF107;Other natural sciences;0.11526177823543549;RDF301;Basic medicine and life sciences;0.06620602309703827;RDF104;Chemical sciences;0.05296076834201813;RDF304;Medical biotechnology;0.05291181057691574
213;Multifunctional Engineering Structures via Embodied Intelligence;RDF20-21;Engineering and technology;0.9945268034934998;RDF10;Natural sciences;0.0020597397815436125;RDF30;Medical, health and life sciences;0.0015854381490498781;RDF212;Other engineering and technologies;0.08993300795555115;RDF204;Mechanical engineering;0.03864719718694687;RDF203;Electrical engineering, computer engineering, and information engineering;0.02722090296447277;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.02630528062582016;RDF202;Industrial, systems and processes engineering;0.019927851855754852
214;Spin waves in ferromagnetic metallic wires (Physics);RDF10;Natural sciences;0.9638821482658386;RDF20-21;Engineering and technology;0.02286844700574875;RDF30;Medical, health and life sciences;0.004398750606924295;RDF103;Physical sciences;0.9997579455375671;RDF503;Education;0.18899664282798767;RDF107;Other natural sciences;0.02931223250925541;RDF211;Nano-technology;0.010881332680583;RDF212;Other engineering and technologies;0.0027683854568749666
215;Molecular Chronobiology and regulation of gene expression in dinoflagellates (Genes, Cells and Molecules);RDF10;Natural sciences;0.9473023414611816;RDF30;Medical, health and life sciences;0.040836457163095474;RDF50;Social sciences;0.004352740943431854;RDF106;Biological sciences;0.9861513376235962;RDF301;Basic medicine and life sciences;0.21345914900302887;RDF107;Other natural sciences;0.18646511435508728;RDF305;Other medical sciences;0.034979645162820816;RDF605;Other humanities;0.015633562579751015
216;Combiner l’hypnose, la réalité virtuelle, la neurophysiologie et l’intelligence artificielle dans la gestion non-pharmacologique et personnalisée de la douleur chronique;RDF30;Medical, health and life sciences;0.7395278811454773;RDF20-21;Engineering and technology;0.17022821307182312;RDF10;Natural sciences;0.06235647201538086;RDF207;Medical and biomedical engineering;0.9346938133239746;RDF303;Health sciences;0.9045662879943848;RDF304;Medical biotechnology;0.8463238477706909;RDF305;Other medical sciences;0.500335693359375;RDF102;Computer and information sciences;0.31758496165275574
217;Les théories inédites de la foi des penseurs dominicains des années 1250-1350 (Philosophy);RDF60;Humanities and the arts;0.6231166124343872;RDF50;Social sciences;0.22523751854896545;RDF10;Natural sciences;0.05308227241039276;RDF603;Philosophy;0.9900828003883362;RDF602;Languages and literature;0.05184547230601311;RDF605;Other humanities;0.04676847904920578;RDF509;Other social sciences;0.009196551516652107;RDF601;History, archaeology and related studies;0.007475120015442371
218;Computationally efficient multiphysics and multiscale modeling approaches applied to porous materials engineering;RDF20-21;Engineering and technology;0.9569527506828308;RDF10;Natural sciences;0.031002456322312355;RDF30;Medical, health and life sciences;0.004590138327330351;RDF103;Physical sciences;0.9885140061378479;RDF206;Materials engineering and resources engineering;0.7867047786712646;RDF102;Computer and information sciences;0.4285472631454468;RDF212;Other engineering and technologies;0.2221934199333191;RDF203;Electrical engineering, computer engineering, and information engineering;0.151969313621521
219;Marriage, Sorting, and Segregation Across U.S. Cities (Economics);RDF50;Social sciences;0.9874544143676758;RDF30;Medical, health and life sciences;0.005071547348052263;RDF10;Natural sciences;0.0036671955604106188;RDF507;Social and economic geography;0.944943904876709;RDF502;Economics and business administration;0.8292155861854553;RDF504;Sociology and related studies;0.5804561376571655;RDF101;Mathematics and statistics;0.1363781839609146;RDF506;Political science and policy administration;0.06572467088699341
220;Highly versatile benchtop Flow Cytometry Analyzer (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9309322834014893;RDF10;Natural sciences;0.036379266530275345;RDF30;Medical, health and life sciences;0.026228606700897217;RDF104;Chemical sciences;0.9670698642730713;RDF205;Chemical engineering;0.952838122844696;RDF103;Physical sciences;0.11004006117582321;RDF212;Other engineering and technologies;0.08203305304050446;RDF210;Industrial biotechnology;0.07885491847991943
221;Analysis of Extreme Values;RDF20-21;Engineering and technology;0.4069705009460449;RDF10;Natural sciences;0.257300466299057;RDF50;Social sciences;0.1938416212797165;RDF101;Mathematics and statistics;0.93974769115448;RDF103;Physical sciences;0.8587185740470886;RDF603;Philosophy;0.4969940483570099;RDF102;Computer and information sciences;0.27415698766708374;RDF104;Chemical sciences;0.19559407234191895
222;Frontlines to Headlines: The Politics of Memory, War and the Press in interwar Germany (History);RDF50;Social sciences;0.467739075422287;RDF60;Humanities and the arts;0.24077142775058746;RDF30;Medical, health and life sciences;0.11373236775398254;RDF601;History, archaeology and related studies;0.9925538301467896;RDF506;Political science and policy administration;0.301927775144577;RDF503;Education;0.14116297662258148;RDF508;Media and communications;0.098338782787323;RDF605;Other humanities;0.05992140248417854
223;Mechanistic Investigations of Nickel-Promoted C-Heteroatom Bond Making Reactions (Chemistry);RDF10;Natural sciences;0.9591504335403442;RDF20-21;Engineering and technology;0.027827059850096703;RDF30;Medical, health and life sciences;0.006012149155139923;RDF104;Chemical sciences;0.9972955584526062;RDF204;Mechanical engineering;0.2661187946796417;RDF205;Chemical engineering;0.06822642683982849;RDF107;Other natural sciences;0.05670464038848877;RDF103;Physical sciences;0.02970375120639801
224;Manipulated Procurement;RDF20-21;Engineering and technology;0.5709096789360046;RDF50;Social sciences;0.20183208584785461;RDF30;Medical, health and life sciences;0.11354971677064896;RDF502;Economics and business administration;0.8502822518348694;RDF506;Political science and policy administration;0.7539198398590088;RDF202;Industrial, systems and processes engineering;0.13695430755615234;RDF102;Computer and information sciences;0.11357959359884262;RDF203;Electrical engineering, computer engineering, and information engineering;0.07011260837316513
225;Functionalized Bilayer Graphene Devices: Achieving Selectivity and Sensitivity;RDF20-21;Engineering and technology;0.9818055629730225;RDF10;Natural sciences;0.01116552297025919;RDF30;Medical, health and life sciences;0.00440677534788847;RDF211;Nano-technology;0.9526622891426086;RDF103;Physical sciences;0.8637368083000183;RDF104;Chemical sciences;0.7819973230361938;RDF203;Electrical engineering, computer engineering, and information engineering;0.6651387214660645;RDF206;Materials engineering and resources engineering;0.5652087926864624
226;Le rôle de la résilience sur la santé et le bien-être des équipes interprofessionnelles: validation d'une démarche managériale participative;RDF30;Medical, health and life sciences;0.49978527426719666;RDF50;Social sciences;0.2654663622379303;RDF40;Agricultural and veterinary sciences;0.09066281467676163;RDF207;Medical and biomedical engineering;0.7216941714286804;RDF303;Health sciences;0.5729467868804932;RDF208;Environmental engineering and related engineering;0.5523737072944641;RDF305;Other medical sciences;0.370026171207428;RDF504;Sociology and related studies;0.33393746614456177
227;Les jeunes en difficulté et faisant l'objet d'une double prise en charge judiciaire : parcours de vie, trajectoires dans les services et pratiques professionnelles (Law and criminology);RDF50;Social sciences;0.8871783018112183;RDF10;Natural sciences;0.03368490934371948;RDF30;Medical, health and life sciences;0.0237002931535244;RDF505;Law and legal practice;0.7272496223449707;RDF509;Other social sciences;0.06418263912200928;RDF506;Political science and policy administration;0.035678550601005554;RDF504;Sociology and related studies;0.032744038850069046;RDF507;Social and economic geography;0.021990220993757248
228;"Before the ""Great Divide"": The Shared Language(s) of Art and Science in the Early Modern Period (Fine Arts, Research-Creation)";RDF60;Humanities and the arts;0.9346882700920105;RDF50;Social sciences;0.028363296762108803;RDF10;Natural sciences;0.01737203076481819;RDF602;Languages and literature;0.8703771233558655;RDF601;History, archaeology and related studies;0.8470211029052734;RDF605;Other humanities;0.3928608000278473;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.3005402386188507;RDF603;Philosophy;0.119100421667099
229;MID-INFRARED QUANTUM TECHNOLOGY FOR SENSING (MIRAQLS);RDF20-21;Engineering and technology;0.9802794456481934;RDF10;Natural sciences;0.010964618064463139;RDF30;Medical, health and life sciences;0.004804141353815794;RDF103;Physical sciences;0.7207614779472351;RDF212;Other engineering and technologies;0.3029579222202301;RDF102;Computer and information sciences;0.028925716876983643;RDF203;Electrical engineering, computer engineering, and information engineering;0.016029145568609238;RDF202;Industrial, systems and processes engineering;0.008677717298269272
230;Exploiting minor histocompatibility antigens for personalized cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.7194204330444336;RDF10;Natural sciences;0.24777671694755554;RDF20-21;Engineering and technology;0.013581647537648678;RDF303;Health sciences;0.9743129014968872;RDF106;Biological sciences;0.9742394685745239;RDF207;Medical and biomedical engineering;0.8788871169090271;RDF304;Medical biotechnology;0.8310744762420654;RDF302;Clinical medicine;0.17497345805168152
231;Investment incentives in matching markets: on the foundations of competitive models (Economics);RDF50;Social sciences;0.9766377806663513;RDF10;Natural sciences;0.007814576849341393;RDF20-21;Engineering and technology;0.00636562705039978;RDF502;Economics and business administration;0.9360515475273132;RDF509;Other social sciences;0.015708884224295616;RDF101;Mathematics and statistics;0.004857966676354408;RDF203;Electrical engineering, computer engineering, and information engineering;0.003389783436432481;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0027791906613856554
232;Advancing Machine Learning with Causal Models (Computer Science);RDF20-21;Engineering and technology;0.9835847616195679;RDF10;Natural sciences;0.007158870808780193;RDF30;Medical, health and life sciences;0.00301943882368505;RDF102;Computer and information sciences;0.9920466542243958;RDF203;Electrical engineering, computer engineering, and information engineering;0.8378190994262695;RDF212;Other engineering and technologies;0.06626641750335693;RDF101;Mathematics and statistics;0.04308309033513069;RDF503;Education;0.01219413336366415
233;The Brahma Kumari Tradition in Canada and the United States (Medieval, classics, religious studies);RDF60;Humanities and the arts;0.5114536881446838;RDF50;Social sciences;0.4036065936088562;RDF30;Medical, health and life sciences;0.031428221613168716;RDF605;Other humanities;0.1719631552696228;RDF509;Other social sciences;0.07857164740562439;RDF601;History, archaeology and related studies;0.044431429356336594;RDF603;Philosophy;0.027637723833322525;RDF602;Languages and literature;0.025419652462005615
234;Social polarization in high schools during COVID-19: A mixed-method Positive Youth Development research to inform how to promote well-being and reduce violence among adolescents (Education and social work);RDF50;Social sciences;0.9759801030158997;RDF30;Medical, health and life sciences;0.010715845040977001;RDF10;Natural sciences;0.006461516488343477;RDF504;Sociology and related studies;0.9399133324623108;RDF503;Education;0.9213576316833496;RDF509;Other social sciences;0.061367765069007874;RDF605;Other humanities;0.04165676608681679;RDF101;Mathematics and statistics;0.03803509473800659
235;Assessing the community needs of Canadians with limb loss: Building the foundation for community action;RDF30;Medical, health and life sciences;0.5130775570869446;RDF50;Social sciences;0.4191708564758301;RDF10;Natural sciences;0.024090878665447235;RDF303;Health sciences;0.921428382396698;RDF207;Medical and biomedical engineering;0.807612419128418;RDF504;Sociology and related studies;0.6529609560966492;RDF507;Social and economic geography;0.2680782973766327;RDF301;Basic medicine and life sciences;0.23152734339237213
236;Addition of high dose Stimulant and engagement-focused Contingency management, alone and in combination, to treatment as usual for the management of MEthamphetamine use disorder (ASCME): a pan-Canadian multisite randomized controlled trial;RDF30;Medical, health and life sciences;0.9347727298736572;RDF50;Social sciences;0.030790846794843674;RDF10;Natural sciences;0.021411674097180367;RDF303;Health sciences;0.9604354500770569;RDF302;Clinical medicine;0.9385195970535278;RDF501;Psychology and cognitive sciences;0.27376851439476013;RDF207;Medical and biomedical engineering;0.17766813933849335;RDF305;Other medical sciences;0.15934818983078003
237;Écrire / Traduire / Visualiser les humanités numériques;RDF60;Humanities and the arts;0.9277352690696716;RDF50;Social sciences;0.0290459543466568;RDF20-21;Engineering and technology;0.025859247893095016;RDF508;Media and communications;0.8814108967781067;RDF602;Languages and literature;0.7937461733818054;RDF503;Education;0.79302579164505;RDF102;Computer and information sciences;0.1294577568769455;RDF605;Other humanities;0.08299414813518524
238;Smart Electrolytes for a New Perspective on Electrochemical Energy Storage (Chemistry);RDF10;Natural sciences;0.8997483253479004;RDF20-21;Engineering and technology;0.05526147410273552;RDF30;Medical, health and life sciences;0.02404782921075821;RDF104;Chemical sciences;0.9982859492301941;RDF205;Chemical engineering;0.8459424376487732;RDF503;Education;0.1385200470685959;RDF103;Physical sciences;0.07198163121938705;RDF107;Other natural sciences;0.04099902883172035
239;Femmes et pouvoirs dans le bailliage de Montréal (1644-1693) (History);RDF50;Social sciences;0.4084605872631073;RDF60;Humanities and the arts;0.28543004393577576;RDF30;Medical, health and life sciences;0.14807915687561035;RDF601;History, archaeology and related studies;0.9954527020454407;RDF605;Other humanities;0.22439520061016083;RDF506;Political science and policy administration;0.13335877656936646;RDF503;Education;0.06822642683982849;RDF509;Other social sciences;0.039268746972084045
240;Entre pressions socioculturelles et insatisfaction à l'égard de l'image corporelle : le rôle médiateur de caractéristiques personnelles chez les adolescents et jeunes hommes. (Psychology);RDF50;Social sciences;0.9593532681465149;RDF10;Natural sciences;0.015567191876471043;RDF30;Medical, health and life sciences;0.014229565858840942;RDF504;Sociology and related studies;0.688416063785553;RDF501;Psychology and cognitive sciences;0.38093164563179016;RDF603;Philosophy;0.2516477108001709;RDF605;Other humanities;0.05861468240618706;RDF305;Other medical sciences;0.05813159421086311
241;Multi-Precision Optimization and Methods with Inaccurate Functions and Derivatives (Computer Science);RDF20-21;Engineering and technology;0.985237181186676;RDF10;Natural sciences;0.00639664102345705;RDF30;Medical, health and life sciences;0.003203893546015024;RDF102;Computer and information sciences;0.9871044754981995;RDF203;Electrical engineering, computer engineering, and information engineering;0.8104038834571838;RDF101;Mathematics and statistics;0.13603350520133972;RDF212;Other engineering and technologies;0.10012821108102798;RDF103;Physical sciences;0.03687337040901184
242;Adaptive FEM for Analysis, Design, and Control of Complex Flows (Mechanical Engineering);RDF20-21;Engineering and technology;0.9954289793968201;RDF10;Natural sciences;0.0023961826227605343;RDF30;Medical, health and life sciences;0.0006771957268938422;RDF204;Mechanical engineering;0.9990053772926331;RDF206;Materials engineering and resources engineering;0.8545814752578735;RDF103;Physical sciences;0.593373715877533;RDF101;Mathematics and statistics;0.11935681104660034;RDF212;Other engineering and technologies;0.07376296073198318
