;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
197;Subsea and terrestrial permafrost of the central and eastern Canadian Arctic Archipelago (Geosciences);RDF10;Natural sciences;0.6327210068702698;RDF20-21;Engineering and technology;0.1014871895313263;RDF30;Medical, health and life sciences;0.09458507597446442;RDF105;Earth and related environmental sciences;0.9994339942932129;RDF208;Environmental engineering and related engineering;0.6577790379524231;RDF107;Other natural sciences;0.43335413932800293;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.25968530774116516;RDF605;Other humanities;0.19055309891700745
198;Global Centers Track 2: Heat Adaptation;RDF10;Natural sciences;0.66936194896698;RDF30;Medical, health and life sciences;0.11233003437519073;RDF20-21;Engineering and technology;0.10462984442710876;RDF208;Environmental engineering and related engineering;0.8481165766716003;RDF105;Earth and related environmental sciences;0.8048961758613586;RDF103;Physical sciences;0.7125267386436462;RDF202;Industrial, systems and processes engineering;0.6195918917655945;RDF204;Mechanical engineering;0.5987376570701599
199;Immunovirological determinants of breakthrough COVID-19 disease in vaccinated or previously infected individuals (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.5880688428878784;RDF10;Natural sciences;0.28190678358078003;RDF40;Agricultural and veterinary sciences;0.05834449455142021;RDF303;Health sciences;0.6794031858444214;RDF302;Clinical medicine;0.3097992539405823;RDF106;Biological sciences;0.29725995659828186;RDF301;Basic medicine and life sciences;0.11474732309579849;RDF304;Medical biotechnology;0.07171235978603363
200;Hormonal control of stamen filament growth;RDF10;Natural sciences;0.4717088043689728;RDF40;Agricultural and veterinary sciences;0.29890450835227966;RDF30;Medical, health and life sciences;0.1823590099811554;RDF301;Basic medicine and life sciences;0.9712090492248535;RDF302;Clinical medicine;0.9485597014427185;RDF304;Medical biotechnology;0.9285321831703186;RDF106;Biological sciences;0.9273395538330078;RDF402;Animal and dairy sciences;0.8330758810043335
201;Investigate features and dynamics of intron RNP biology and its role in modulating RNA metabolism (Biochemistry & Molecular Biology);RDF30;Medical, health and life sciences;0.45364928245544434;RDF10;Natural sciences;0.4044727385044098;RDF40;Agricultural and veterinary sciences;0.0433562807738781;RDF106;Biological sciences;0.9253094792366028;RDF301;Basic medicine and life sciences;0.78091961145401;RDF304;Medical biotechnology;0.5022154450416565;RDF107;Other natural sciences;0.04359763115644455;RDF209;Environmental biotechnology;0.03181705251336098
202;CircRNAome in childhood TCF3-PBX1 ALL: Biomaker potential and mechanisms of circRNA dysregulation and function;RDF10;Natural sciences;0.43982255458831787;RDF30;Medical, health and life sciences;0.3429439067840576;RDF20-21;Engineering and technology;0.0733216255903244;RDF304;Medical biotechnology;0.7692410945892334;RDF106;Biological sciences;0.66221022605896;RDF301;Basic medicine and life sciences;0.5008883476257324;RDF207;Medical and biomedical engineering;0.3622630834579468;RDF208;Environmental engineering and related engineering;0.23039832711219788
203;Additive manufacturing technologies for high-performance and high-productivity of multifunctional composite structures and their sustainability for aerospace applications;RDF20-21;Engineering and technology;0.9646273851394653;RDF10;Natural sciences;0.011072556488215923;RDF40;Agricultural and veterinary sciences;0.006725223269313574;RDF204;Mechanical engineering;0.40383321046829224;RDF206;Materials engineering and resources engineering;0.402005672454834;RDF202;Industrial, systems and processes engineering;0.35569876432418823;RDF212;Other engineering and technologies;0.19522251188755035;RDF203;Electrical engineering, computer engineering, and information engineering;0.03965361416339874
204;Computational methods and frameworks for unsupervised machine learning;RDF20-21;Engineering and technology;0.46187570691108704;RDF30;Medical, health and life sciences;0.17835739254951477;RDF10;Natural sciences;0.1264907419681549;RDF102;Computer and information sciences;0.8693486452102661;RDF203;Electrical engineering, computer engineering, and information engineering;0.08259810507297516;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0029300260357558727;RDF107;Other natural sciences;0.002288568764925003;RDF212;Other engineering and technologies;0.0020144868176430464
205;Au coeur du cosmos TRYSPACES: Colloque, exposition et bibliothèque numérique;RDF60;Humanities and the arts;0.8793435096740723;RDF20-21;Engineering and technology;0.07863464206457138;RDF50;Social sciences;0.01816725917160511;RDF508;Media and communications;0.999724268913269;RDF102;Computer and information sciences;0.9992263913154602;RDF605;Other humanities;0.9884446263313293;RDF212;Other engineering and technologies;0.932050347328186;RDF602;Languages and literature;0.8771562576293945
206;Understanding Attitudes toward Artists with a Physical Disability;RDF60;Humanities and the arts;0.298927903175354;RDF50;Social sciences;0.24203243851661682;RDF10;Natural sciences;0.23313292860984802;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2770923674106598;RDF501;Psychology and cognitive sciences;0.2488938570022583;RDF605;Other humanities;0.24651090800762177;RDF504;Sociology and related studies;0.2216559797525406;RDF508;Media and communications;0.03613409772515297
207;Non-target analysis of radicals in sonochemical and advanced oxidation processes (AOPs) (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9868910312652588;RDF10;Natural sciences;0.004369860980659723;RDF30;Medical, health and life sciences;0.0024600806646049023;RDF205;Chemical engineering;0.9944933652877808;RDF206;Materials engineering and resources engineering;0.2039988934993744;RDF202;Industrial, systems and processes engineering;0.1746988296508789;RDF212;Other engineering and technologies;0.03384914621710777;RDF104;Chemical sciences;0.010809770785272121
208;La cyberviolence dans les relations amoureuses des jeunes : identifier les facteurs de risque et de protection ainsi que leurs impacts différenciés selon le genre;RDF10;Natural sciences;0.2576058506965637;RDF30;Medical, health and life sciences;0.23622852563858032;RDF20-21;Engineering and technology;0.16682201623916626;RDF102;Computer and information sciences;0.31551608443260193;RDF203;Electrical engineering, computer engineering, and information engineering;0.30470040440559387;RDF202;Industrial, systems and processes engineering;0.24273596704006195;RDF508;Media and communications;0.22487372159957886;RDF504;Sociology and related studies;0.16927450895309448
209;"""Sentometrics"": Econometrics of textual sentiment with applications in economics and finance";RDF50;Social sciences;0.32224348187446594;RDF10;Natural sciences;0.24365507066249847;RDF30;Medical, health and life sciences;0.13040386140346527;RDF602;Languages and literature;0.003757067723199725;RDF502;Economics and business administration;0.002616708865389228;RDF509;Other social sciences;0.0006248989375308156;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0001739205908961594;RDF508;Media and communications;0.00013470204430632293
210;Clean Energy transition, Market Design and Industry Dynamics;RDF20-21;Engineering and technology;0.8695344924926758;RDF10;Natural sciences;0.05360514670610428;RDF30;Medical, health and life sciences;0.022067774087190628;RDF208;Environmental engineering and related engineering;0.9034682512283325;RDF202;Industrial, systems and processes engineering;0.677020788192749;RDF212;Other engineering and technologies;0.5656999349594116;RDF105;Earth and related environmental sciences;0.0032146808225661516;RDF509;Other social sciences;0.0007471326389349997
211;Conférence de l'International Society for the Study of Drug Policy;RDF50;Social sciences;0.46822357177734375;RDF30;Medical, health and life sciences;0.21351440250873566;RDF10;Natural sciences;0.12889572978019714;RDF504;Sociology and related studies;0.164960578083992;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.018421951681375504;RDF509;Other social sciences;0.01034537609666586;RDF203;Electrical engineering, computer engineering, and information engineering;0.001882527256384492;RDF303;Health sciences;0.000746812904253602
212;Methods development for the measurement of single-cell molecular state (Genes, Cells and Molecules);RDF10;Natural sciences;0.6134291887283325;RDF30;Medical, health and life sciences;0.27582356333732605;RDF20-21;Engineering and technology;0.0674404576420784;RDF106;Biological sciences;0.9290137887001038;RDF301;Basic medicine and life sciences;0.829734206199646;RDF104;Chemical sciences;0.8269586563110352;RDF304;Medical biotechnology;0.7501958012580872;RDF205;Chemical engineering;0.6375869512557983
213;Multifunctional Engineering Structures via Embodied Intelligence;RDF20-21;Engineering and technology;0.9832101464271545;RDF10;Natural sciences;0.006052565295249224;RDF50;Social sciences;0.0035866007674485445;RDF202;Industrial, systems and processes engineering;0.9358730316162109;RDF203;Electrical engineering, computer engineering, and information engineering;0.7501115798950195;RDF208;Environmental engineering and related engineering;0.6796787977218628;RDF508;Media and communications;0.5252982378005981;RDF102;Computer and information sciences;0.47522425651550293
214;Spin waves in ferromagnetic metallic wires (Physics);RDF10;Natural sciences;0.980989396572113;RDF20-21;Engineering and technology;0.008363787084817886;RDF30;Medical, health and life sciences;0.003800526726990938;RDF103;Physical sciences;0.9995141625404358;RDF107;Other natural sciences;0.38481178879737854;RDF206;Materials engineering and resources engineering;0.3530125916004181;RDF211;Nano-technology;0.2683432400226593;RDF212;Other engineering and technologies;0.10517575591802597
215;Molecular Chronobiology and regulation of gene expression in dinoflagellates (Genes, Cells and Molecules);RDF10;Natural sciences;0.8222896456718445;RDF30;Medical, health and life sciences;0.14430612325668335;RDF20-21;Engineering and technology;0.0102348942309618;RDF106;Biological sciences;0.9812524318695068;RDF209;Environmental biotechnology;0.6443250179290771;RDF107;Other natural sciences;0.5155516862869263;RDF304;Medical biotechnology;0.19620542228221893;RDF305;Other medical sciences;0.10312860459089279
216;Combiner l’hypnose, la réalité virtuelle, la neurophysiologie et l’intelligence artificielle dans la gestion non-pharmacologique et personnalisée de la douleur chronique;RDF20-21;Engineering and technology;0.40338724851608276;RDF30;Medical, health and life sciences;0.25622689723968506;RDF60;Humanities and the arts;0.15782244503498077;RDF102;Computer and information sciences;0.9955877065658569;RDF305;Other medical sciences;0.9836933612823486;RDF212;Other engineering and technologies;0.9751643538475037;RDF501;Psychology and cognitive sciences;0.9728478789329529;RDF203;Electrical engineering, computer engineering, and information engineering;0.758403480052948
217;Les théories inédites de la foi des penseurs dominicains des années 1250-1350 (Philosophy);RDF60;Humanities and the arts;0.5518800020217896;RDF10;Natural sciences;0.13914844393730164;RDF30;Medical, health and life sciences;0.09186340123414993;RDF603;Philosophy;0.9995025992393494;RDF605;Other humanities;0.037273164838552475;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0015186097007244825;RDF602;Languages and literature;0.0007352679967880249;RDF107;Other natural sciences;0.00021285965340211987
218;Computationally efficient multiphysics and multiscale modeling approaches applied to porous materials engineering;RDF20-21;Engineering and technology;0.9852170348167419;RDF10;Natural sciences;0.00707808043807745;RDF30;Medical, health and life sciences;0.003033284330740571;RDF205;Chemical engineering;0.6269460916519165;RDF206;Materials engineering and resources engineering;0.4331839382648468;RDF204;Mechanical engineering;0.158002570271492;RDF211;Nano-technology;0.12845739722251892;RDF208;Environmental engineering and related engineering;0.12631763517856598
219;Marriage, Sorting, and Segregation Across U.S. Cities (Economics);RDF50;Social sciences;0.41378116607666016;RDF10;Natural sciences;0.14516893029212952;RDF40;Agricultural and veterinary sciences;0.12217526137828827;RDF507;Social and economic geography;0.9997792840003967;RDF502;Economics and business administration;0.28004100918769836;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.016193397343158722;RDF504;Sociology and related studies;0.006982012186199427;RDF509;Other social sciences;0.0038883881643414497
220;Highly versatile benchtop Flow Cytometry Analyzer (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9929327368736267;RDF30;Medical, health and life sciences;0.002296802122145891;RDF10;Natural sciences;0.0018773414194583893;RDF205;Chemical engineering;0.98429936170578;RDF206;Materials engineering and resources engineering;0.5566415190696716;RDF212;Other engineering and technologies;0.15160661935806274;RDF202;Industrial, systems and processes engineering;0.13581618666648865;RDF305;Other medical sciences;0.1355067491531372
221;Analysis of Extreme Values;RDF10;Natural sciences;0.4949544072151184;RDF50;Social sciences;0.1539771407842636;RDF40;Agricultural and veterinary sciences;0.1332201510667801;RDF208;Environmental engineering and related engineering;0.6778448820114136;RDF103;Physical sciences;0.6024381518363953;RDF504;Sociology and related studies;0.4451141953468323;RDF101;Mathematics and statistics;0.3689076006412506;RDF501;Psychology and cognitive sciences;0.3478999137878418
222;Frontlines to Headlines: The Politics of Memory, War and the Press in interwar Germany (History);RDF50;Social sciences;0.3200412392616272;RDF60;Humanities and the arts;0.1667509526014328;RDF10;Natural sciences;0.14675308763980865;RDF508;Media and communications;0.9965469837188721;RDF504;Sociology and related studies;0.2745177149772644;RDF605;Other humanities;0.002739913761615753;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0025303494185209274;RDF509;Other social sciences;0.0021588567178696394
223;Mechanistic Investigations of Nickel-Promoted C-Heteroatom Bond Making Reactions (Chemistry);RDF10;Natural sciences;0.7940922975540161;RDF20-21;Engineering and technology;0.15577559173107147;RDF30;Medical, health and life sciences;0.020254459232091904;RDF104;Chemical sciences;0.9988444447517395;RDF103;Physical sciences;0.9908425211906433;RDF205;Chemical engineering;0.6811726093292236;RDF206;Materials engineering and resources engineering;0.6253758668899536;RDF204;Mechanical engineering;0.5797070264816284
224;Manipulated Procurement;RDF30;Medical, health and life sciences;0.31545206904411316;RDF40;Agricultural and veterinary sciences;0.21954874694347382;RDF10;Natural sciences;0.17622128129005432;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.16975460946559906;RDF203;Electrical engineering, computer engineering, and information engineering;0.07603272050619125;RDF107;Other natural sciences;0.057987507432699203;RDF509;Other social sciences;0.05432833358645439;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.011518513783812523
225;Functionalized Bilayer Graphene Devices: Achieving Selectivity and Sensitivity;RDF20-21;Engineering and technology;0.9326330423355103;RDF10;Natural sciences;0.03772877901792526;RDF30;Medical, health and life sciences;0.014054756611585617;RDF211;Nano-technology;0.9973132014274597;RDF103;Physical sciences;0.9284501671791077;RDF205;Chemical engineering;0.8789334297180176;RDF206;Materials engineering and resources engineering;0.8574641346931458;RDF204;Mechanical engineering;0.7851472496986389
226;Le rôle de la résilience sur la santé et le bien-être des équipes interprofessionnelles: validation d'une démarche managériale participative;RDF30;Medical, health and life sciences;0.43040594458580017;RDF40;Agricultural and veterinary sciences;0.3648037314414978;RDF50;Social sciences;0.07698342949151993;RDF208;Environmental engineering and related engineering;0.7652472853660583;RDF202;Industrial, systems and processes engineering;0.6717537641525269;RDF507;Social and economic geography;0.6641011834144592;RDF504;Sociology and related studies;0.6627938151359558;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6549583077430725
227;Les jeunes en difficulté et faisant l'objet d'une double prise en charge judiciaire : parcours de vie, trajectoires dans les services et pratiques professionnelles (Law and criminology);RDF50;Social sciences;0.24053452908992767;RDF30;Medical, health and life sciences;0.18804094195365906;RDF10;Natural sciences;0.17665638029575348;RDF505;Law and legal practice;0.9873062968254089;RDF507;Social and economic geography;0.006298508029431105;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0009408381301909685;RDF503;Education;0.00024812089395709336;RDF509;Other social sciences;0.00013649211905431002
228;"Before the ""Great Divide"": The Shared Language(s) of Art and Science in the Early Modern Period (Fine Arts, Research-Creation)";RDF60;Humanities and the arts;0.788151741027832;RDF10;Natural sciences;0.0949440523982048;RDF20-21;Engineering and technology;0.043785788118839264;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5616540908813477;RDF101;Mathematics and statistics;0.10930895805358887;RDF601;History, archaeology and related studies;0.07673060148954391;RDF104;Chemical sciences;0.0450744554400444;RDF103;Physical sciences;0.041153520345687866
229;MID-INFRARED QUANTUM TECHNOLOGY FOR SENSING (MIRAQLS);RDF20-21;Engineering and technology;0.4420740604400635;RDF30;Medical, health and life sciences;0.2035464495420456;RDF10;Natural sciences;0.13440392911434174;RDF211;Nano-technology;0.9832553863525391;RDF209;Environmental biotechnology;0.935625433921814;RDF208;Environmental engineering and related engineering;0.7051348686218262;RDF304;Medical biotechnology;0.5623881816864014;RDF210;Industrial biotechnology;0.35256248712539673
230;Exploiting minor histocompatibility antigens for personalized cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.5307061076164246;RDF10;Natural sciences;0.3648196756839752;RDF20-21;Engineering and technology;0.04720498248934746;RDF304;Medical biotechnology;0.9975888133049011;RDF303;Health sciences;0.8929498791694641;RDF106;Biological sciences;0.8090579509735107;RDF302;Clinical medicine;0.6917952299118042;RDF207;Medical and biomedical engineering;0.5082435011863708
231;Investment incentives in matching markets: on the foundations of competitive models (Economics);RDF50;Social sciences;0.26304927468299866;RDF10;Natural sciences;0.2010255753993988;RDF20-21;Engineering and technology;0.15213032066822052;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.14715951681137085;RDF502;Economics and business administration;0.1166844293475151;RDF203;Electrical engineering, computer engineering, and information engineering;0.020544562488794327;RDF210;Industrial biotechnology;0.01475604809820652;RDF304;Medical biotechnology;0.006433653179556131
232;Advancing Machine Learning with Causal Models (Computer Science);RDF20-21;Engineering and technology;0.36921894550323486;RDF50;Social sciences;0.17683105170726776;RDF10;Natural sciences;0.16387391090393066;RDF102;Computer and information sciences;0.9992971420288086;RDF212;Other engineering and technologies;0.06612865626811981;RDF107;Other natural sciences;0.003136651124805212;RDF509;Other social sciences;0.0005435433704406023;RDF203;Electrical engineering, computer engineering, and information engineering;0.00041052710730582476
233;The Brahma Kumari Tradition in Canada and the United States (Medieval, classics, religious studies);RDF60;Humanities and the arts;0.995534360408783;RDF50;Social sciences;0.0018916715634986758;RDF30;Medical, health and life sciences;0.0009009374189190567;RDF605;Other humanities;0.9726361632347107;RDF601;History, archaeology and related studies;0.7659880518913269;RDF503;Education;0.5946982502937317;RDF509;Other social sciences;0.391321063041687;RDF305;Other medical sciences;0.08184011280536652
234;Social polarization in high schools during COVID-19: A mixed-method Positive Youth Development research to inform how to promote well-being and reduce violence among adolescents (Education and social work);RDF50;Social sciences;0.42605331540107727;RDF30;Medical, health and life sciences;0.1505807489156723;RDF60;Humanities and the arts;0.12195662409067154;RDF503;Education;0.9339501261711121;RDF504;Sociology and related studies;0.640903651714325;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.012054715305566788;RDF509;Other social sciences;0.0027804714627563953;RDF605;Other humanities;0.002056882018223405
235;Assessing the community needs of Canadians with limb loss: Building the foundation for community action;RDF30;Medical, health and life sciences;0.3656349182128906;RDF10;Natural sciences;0.2799355983734131;RDF50;Social sciences;0.17295587062835693;RDF504;Sociology and related studies;0.4714162051677704;RDF208;Environmental engineering and related engineering;0.36984822154045105;RDF507;Social and economic geography;0.2588143050670624;RDF403;Veterinary sciences;0.13924956321716309;RDF305;Other medical sciences;0.08060671389102936
236;Addition of high dose Stimulant and engagement-focused Contingency management, alone and in combination, to treatment as usual for the management of MEthamphetamine use disorder (ASCME): a pan-Canadian multisite randomized controlled trial;RDF30;Medical, health and life sciences;0.8367927074432373;RDF10;Natural sciences;0.06509536504745483;RDF50;Social sciences;0.0361967496573925;RDF302;Clinical medicine;0.9536677002906799;RDF303;Health sciences;0.42638707160949707;RDF501;Psychology and cognitive sciences;0.12454836815595627;RDF304;Medical biotechnology;0.10029523819684982;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.04186330735683441
237;Écrire / Traduire / Visualiser les humanités numériques;RDF60;Humanities and the arts;0.4680249094963074;RDF10;Natural sciences;0.2082435041666031;RDF50;Social sciences;0.18599508702754974;RDF508;Media and communications;0.999045729637146;RDF602;Languages and literature;0.997915506362915;RDF102;Computer and information sciences;0.9453207850456238;RDF505;Law and legal practice;0.6408824324607849;RDF203;Electrical engineering, computer engineering, and information engineering;0.4965022802352905
238;Smart Electrolytes for a New Perspective on Electrochemical Energy Storage (Chemistry);RDF20-21;Engineering and technology;0.38453230261802673;RDF10;Natural sciences;0.2179810106754303;RDF50;Social sciences;0.12019970268011093;RDF104;Chemical sciences;0.9914645552635193;RDF205;Chemical engineering;0.006084626540541649;RDF212;Other engineering and technologies;0.005671345163136721;RDF211;Nano-technology;0.0018364106072112918;RDF603;Philosophy;0.0016594291664659977
239;Femmes et pouvoirs dans le bailliage de Montréal (1644-1693) (History);RDF20-21;Engineering and technology;0.52995765209198;RDF60;Humanities and the arts;0.13303545117378235;RDF50;Social sciences;0.12770168483257294;RDF605;Other humanities;0.5840246677398682;RDF502;Economics and business administration;0.26961392164230347;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.12494991719722748;RDF212;Other engineering and technologies;0.1013217493891716;RDF601;History, archaeology and related studies;0.055293768644332886
240;Entre pressions socioculturelles et insatisfaction à l'égard de l'image corporelle : le rôle médiateur de caractéristiques personnelles chez les adolescents et jeunes hommes. (Psychology);RDF50;Social sciences;0.8572104573249817;RDF30;Medical, health and life sciences;0.03697974979877472;RDF10;Natural sciences;0.033438973128795624;RDF501;Psychology and cognitive sciences;0.7286099791526794;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2724103331565857;RDF509;Other social sciences;0.06586316972970963;RDF305;Other medical sciences;0.01391292829066515;RDF508;Media and communications;0.010046875104308128
241;Multi-Precision Optimization and Methods with Inaccurate Functions and Derivatives (Computer Science);RDF20-21;Engineering and technology;0.42369282245635986;RDF10;Natural sciences;0.15188609063625336;RDF50;Social sciences;0.14576676487922668;RDF102;Computer and information sciences;0.9991917014122009;RDF212;Other engineering and technologies;0.01953958161175251;RDF203;Electrical engineering, computer engineering, and information engineering;0.009246080182492733;RDF107;Other natural sciences;0.001497765420936048;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.00036648401874117553
242;Adaptive FEM for Analysis, Design, and Control of Complex Flows (Mechanical Engineering);RDF20-21;Engineering and technology;0.9951428174972534;RDF10;Natural sciences;0.0014205006882548332;RDF30;Medical, health and life sciences;0.0010145020205527544;RDF204;Mechanical engineering;0.9994610548019409;RDF202;Industrial, systems and processes engineering;0.6709772348403931;RDF212;Other engineering and technologies;0.03578582778573036;RDF107;Other natural sciences;0.0037194895558059216;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.00015897434786893427
243;Diagnosis of Aggressive Prostate Cancer Using Key Features of Raman Spectroscopy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.568551242351532;RDF10;Natural sciences;0.3939428925514221;RDF50;Social sciences;0.011022721417248249;RDF302;Clinical medicine;0.9927148818969727;RDF106;Biological sciences;0.9677911400794983;RDF301;Basic medicine and life sciences;0.9606773853302002;RDF303;Health sciences;0.7476986050605774;RDF304;Medical biotechnology;0.7130821943283081
244;Maintaining balance in an unstable environment: A central role for the vestibular system (Biological Systems and Functions);RDF10;Natural sciences;0.5563218593597412;RDF30;Medical, health and life sciences;0.21660743653774261;RDF40;Agricultural and veterinary sciences;0.11849059909582138;RDF301;Basic medicine and life sciences;0.9285216927528381;RDF303;Health sciences;0.8076192736625671;RDF106;Biological sciences;0.7770495414733887;RDF302;Clinical medicine;0.5521600246429443;RDF208;Environmental engineering and related engineering;0.5426092743873596
245;Multifarious roles of the smallest Arabidopsis thaliana MAPKKKs clade (MAPKKK19, 20 and 21) as an integrative hub for plant pathogen interactions, growth, development and reproduction (Biological Systems and Functions);RDF10;Natural sciences;0.7081707119941711;RDF30;Medical, health and life sciences;0.13575229048728943;RDF40;Agricultural and veterinary sciences;0.06467634439468384;RDF106;Biological sciences;0.9135987162590027;RDF404;Agricultural biotechnology and food sciences;0.5427164435386658;RDF208;Environmental engineering and related engineering;0.38640472292900085;RDF301;Basic medicine and life sciences;0.34527185559272766;RDF209;Environmental biotechnology;0.28836145997047424
246;Occurrence et contrôle des bactéries opportunistes et bioaérosols issus des systèmes de traitement des eaux usées (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9942554831504822;RDF10;Natural sciences;0.0035464141983538866;RDF30;Medical, health and life sciences;0.0009211662691086531;RDF208;Environmental engineering and related engineering;0.9991784691810608;RDF209;Environmental biotechnology;0.9898030757904053;RDF105;Earth and related environmental sciences;0.9886919260025024;RDF202;Industrial, systems and processes engineering;0.9847344160079956;RDF210;Industrial biotechnology;0.8281810879707336
247;Le confinement : étude comparée du choix d'un instrument de politique publique extrême (Political science and public administration);RDF50;Social sciences;0.4564715325832367;RDF10;Natural sciences;0.17352186143398285;RDF20-21;Engineering and technology;0.10179933160543442;RDF506;Political science and policy administration;0.9951445460319519;RDF211;Nano-technology;0.005946835968643427;RDF509;Other social sciences;0.0029224713798612356;RDF504;Sociology and related studies;0.0021452095825225115;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.00042363384272903204
248;Valorisation des noirs de carbone recyclés de pneus usagés;RDF20-21;Engineering and technology;0.8667193055152893;RDF30;Medical, health and life sciences;0.054445408284664154;RDF10;Natural sciences;0.0443001314997673;RDF208;Environmental engineering and related engineering;0.9561435580253601;RDF205;Chemical engineering;0.9547930359840393;RDF204;Mechanical engineering;0.939727783203125;RDF206;Materials engineering and resources engineering;0.8979809880256653;RDF104;Chemical sciences;0.8464676141738892
249;"""Managing AI in Health Ecosystems"" Masterclass";RDF30;Medical, health and life sciences;0.644071102142334;RDF10;Natural sciences;0.19543465971946716;RDF20-21;Engineering and technology;0.06083491072058678;RDF303;Health sciences;0.8097421526908875;RDF207;Medical and biomedical engineering;0.4718702733516693;RDF106;Biological sciences;0.39515554904937744;RDF403;Veterinary sciences;0.2787283658981323;RDF302;Clinical medicine;0.20278580486774445
250;Novel regulatory mechanisms of the mammalian nuclear proteasome through liquid-liquid phase separation (Cell Biology – Molecular/Fundamental);RDF30;Medical, health and life sciences;0.4202168583869934;RDF10;Natural sciences;0.3354336619377136;RDF40;Agricultural and veterinary sciences;0.08495769649744034;RDF106;Biological sciences;0.9802239537239075;RDF301;Basic medicine and life sciences;0.9094128608703613;RDF304;Medical biotechnology;0.6920884251594543;RDF302;Clinical medicine;0.04279843717813492;RDF305;Other medical sciences;0.01669035293161869
251;Integrating early neuromonitoring biomarkers to better define eligibility for therapeutic hypothermia after perinatal hypoxia-ischemia;RDF30;Medical, health and life sciences;0.49142733216285706;RDF10;Natural sciences;0.33630457520484924;RDF40;Agricultural and veterinary sciences;0.04974207282066345;RDF302;Clinical medicine;0.8520558476448059;RDF301;Basic medicine and life sciences;0.7904695272445679;RDF304;Medical biotechnology;0.7899190187454224;RDF303;Health sciences;0.5355745553970337;RDF207;Medical and biomedical engineering;0.1777627319097519
252;Metasurface and Metamaterial-Inspired Devices for 5G, IoT, Sensing and Space Applications;RDF20-21;Engineering and technology;0.7468538880348206;RDF10;Natural sciences;0.10982639342546463;RDF30;Medical, health and life sciences;0.0842297300696373;RDF206;Materials engineering and resources engineering;0.7595552802085876;RDF508;Media and communications;0.7449874877929688;RDF203;Electrical engineering, computer engineering, and information engineering;0.7416442036628723;RDF212;Other engineering and technologies;0.6607953906059265;RDF103;Physical sciences;0.6018197536468506
253;Cross-frequency coupling and machine learning for electrophysiological signal analysis;RDF20-21;Engineering and technology;0.6609467267990112;RDF10;Natural sciences;0.18007102608680725;RDF30;Medical, health and life sciences;0.0950484350323677;RDF102;Computer and information sciences;0.7085146307945251;RDF212;Other engineering and technologies;0.3832319974899292;RDF107;Other natural sciences;0.3234407305717468;RDF207;Medical and biomedical engineering;0.28113386034965515;RDF305;Other medical sciences;0.19923070073127747
254;Uncovering a New Cytotoxic Mechanism of Natural Killer Cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.5502775311470032;RDF30;Medical, health and life sciences;0.3670792579650879;RDF40;Agricultural and veterinary sciences;0.03567333519458771;RDF106;Biological sciences;0.9572147727012634;RDF301;Basic medicine and life sciences;0.9019471406936646;RDF303;Health sciences;0.7753609418869019;RDF304;Medical biotechnology;0.7614483833312988;RDF207;Medical and biomedical engineering;0.41589897871017456
