;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
319;La Trajectoire du mouvement debussyste (1895-1923) : Style, réception, implantation institutionnelle (Fine Arts, Research-Creation);RDF40;Agricultural and veterinary sciences;0.27489155530929565;RDF20-21;Engineering and technology;0.2508554458618164;RDF10;Natural sciences;0.19610996544361115;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9995231628417969;RDF506;Political science and policy administration;0.9982924461364746;RDF405;Other agricultural sciences;0.8964295387268066;RDF203;Electrical engineering, computer engineering, and information engineering;0.8909704089164734;RDF202;Industrial, systems and processes engineering;0.8892499208450317
320;High-order Geometry, Mesh and Adaptivity for Fluid-Structure Interaction Simulations (Mechanical Engineering);RDF30;Medical, health and life sciences;0.30473604798316956;RDF40;Agricultural and veterinary sciences;0.28633230924606323;RDF20-21;Engineering and technology;0.1969669610261917;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9992536902427673;RDF204;Mechanical engineering;0.9826406240463257;RDF103;Physical sciences;0.7577173113822937;RDF404;Agricultural biotechnology and food sciences;0.6011020541191101;RDF401;Agriculture, forestry, and fisheries;0.5996087193489075
321;Computational analysis and modeling of ribonucleic acid structure, function, and dynamics (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.30545157194137573;RDF20-21;Engineering and technology;0.21393229067325592;RDF40;Agricultural and veterinary sciences;0.19202202558517456;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9992237091064453;RDF305;Other medical sciences;0.995536208152771;RDF207;Medical and biomedical engineering;0.9952206015586853;RDF107;Other natural sciences;0.9949808120727539;RDF205;Chemical engineering;0.9728195071220398
322;Stratégies d'épargne transfusionnelle et de prévention de la pénurie de produits sanguins labiles : de l'utilisation clinique appropriée à l'élargissement du pool de donneurs;RDF20-21;Engineering and technology;0.27661001682281494;RDF40;Agricultural and veterinary sciences;0.23090671002864838;RDF30;Medical, health and life sciences;0.21805059909820557;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9996466636657715;RDF506;Political science and policy administration;0.9995055794715881;RDF207;Medical and biomedical engineering;0.9975932240486145;RDF405;Other agricultural sciences;0.9974275231361389;RDF107;Other natural sciences;0.993894100189209
323;Relaxation, friction interne et ondes gravitationnelles (Physics);RDF40;Agricultural and veterinary sciences;0.23359264433383942;RDF10;Natural sciences;0.22190187871456146;RDF30;Medical, health and life sciences;0.20758451521396637;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.999528706073761;RDF107;Other natural sciences;0.9966682195663452;RDF506;Political science and policy administration;0.9961165189743042;RDF103;Physical sciences;0.9684165716171265;RDF503;Education;0.961189866065979
324;Penser la citoyenneté vécue des femmes dans les pratiques participatives du care au quotidien en Amérique latine : Le cas des cuisines communautaires de la ville de Mexico (Political science and public administration);RDF20-21;Engineering and technology;0.25595903396606445;RDF40;Agricultural and veterinary sciences;0.22589248418807983;RDF30;Medical, health and life sciences;0.2114473581314087;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9991952180862427;RDF506;Political science and policy administration;0.9978976249694824;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.903274416923523;RDF203;Electrical engineering, computer engineering, and information engineering;0.8599724769592285;RDF104;Chemical sciences;0.7546558976173401
325;Statistical analysis of microbiome longitudinal data with multiplex networks (Evolution and Ecology);RDF30;Medical, health and life sciences;0.2712044417858124;RDF40;Agricultural and veterinary sciences;0.2362145334482193;RDF10;Natural sciences;0.18335658311843872;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9985777139663696;RDF203;Electrical engineering, computer engineering, and information engineering;0.7895609736442566;RDF303;Health sciences;0.7295622825622559;RDF103;Physical sciences;0.7242963910102844;RDF104;Chemical sciences;0.7015239596366882
326;Reaction mechanisms of catalytic reactions using earth-abundant metals (Chemistry);RDF30;Medical, health and life sciences;0.3794601261615753;RDF40;Agricultural and veterinary sciences;0.23228706419467926;RDF20-21;Engineering and technology;0.18186672031879425;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9994935393333435;RDF206;Materials engineering and resources engineering;0.8975734114646912;RDF203;Electrical engineering, computer engineering, and information engineering;0.8357349634170532;RDF202;Industrial, systems and processes engineering;0.7659218907356262;RDF205;Chemical engineering;0.7123866081237793
327;Investigation of a novel tumor suppressor mechanism in medulloblastoma;RDF30;Medical, health and life sciences;0.28007644414901733;RDF40;Agricultural and veterinary sciences;0.23857788741588593;RDF50;Social sciences;0.17592814564704895;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9992803931236267;RDF304;Medical biotechnology;0.9970037937164307;RDF506;Political science and policy administration;0.9958741068840027;RDF305;Other medical sciences;0.991276204586029;RDF207;Medical and biomedical engineering;0.9901459217071533
328;Autonomous security for complex systems (Computer Science);RDF20-21;Engineering and technology;0.31499847769737244;RDF40;Agricultural and veterinary sciences;0.2900870144367218;RDF30;Medical, health and life sciences;0.2900054156780243;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9992055296897888;RDF203;Electrical engineering, computer engineering, and information engineering;0.906272828578949;RDF104;Chemical sciences;0.5875428915023804;RDF103;Physical sciences;0.5223535895347595;RDF503;Education;0.5016813278198242
329;Résonance et altération audiovisuelles: pour une pensée sonore de la vidéo et du cinéma expérimental (Fine arts, research-creation);RDF30;Medical, health and life sciences;0.267853707075119;RDF20-21;Engineering and technology;0.2668730318546295;RDF40;Agricultural and veterinary sciences;0.2155809998512268;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9996532797813416;RDF506;Political science and policy administration;0.9983693361282349;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9938319325447083;RDF203;Electrical engineering, computer engineering, and information engineering;0.9521126747131348;RDF401;Agriculture, forestry, and fisheries;0.845431923866272
330;Concentration of measure on quantum states (Computer Science);RDF20-21;Engineering and technology;0.2752946615219116;RDF30;Medical, health and life sciences;0.2615842819213867;RDF40;Agricultural and veterinary sciences;0.25343698263168335;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.99931401014328;RDF103;Physical sciences;0.7322500944137573;RDF203;Electrical engineering, computer engineering, and information engineering;0.713234543800354;RDF503;Education;0.7011040449142456;RDF104;Chemical sciences;0.6458860635757446
331;The use of facial information from developmental prosopagnosics to super-recognizers (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.2657354772090912;RDF40;Agricultural and veterinary sciences;0.21363714337348938;RDF20-21;Engineering and technology;0.19172987341880798;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9993171691894531;RDF506;Political science and policy administration;0.9972772598266602;RDF305;Other medical sciences;0.9751675128936768;RDF203;Electrical engineering, computer engineering, and information engineering;0.946310818195343;RDF503;Education;0.91796875
332;Raman spectroscopy platform integrating highly sensitive photonic devices, nanostructured surfaces and machine learning for on-site detection of multiple diseases;RDF20-21;Engineering and technology;0.7631160616874695;RDF30;Medical, health and life sciences;0.10353514552116394;RDF40;Agricultural and veterinary sciences;0.06843677163124084;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.999427318572998;RDF207;Medical and biomedical engineering;0.9868043661117554;RDF305;Other medical sciences;0.9833865165710449;RDF304;Medical biotechnology;0.9730846881866455;RDF211;Nano-technology;0.9664567708969116
333;Capillary stalling and hypoxic micropockets: two sides of the same phenomena? (Cardiovascular System – Vascular System);RDF30;Medical, health and life sciences;0.28396308422088623;RDF40;Agricultural and veterinary sciences;0.23462620377540588;RDF20-21;Engineering and technology;0.20096492767333984;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9988762736320496;RDF506;Political science and policy administration;0.9937576651573181;RDF207;Medical and biomedical engineering;0.9432770013809204;RDF203;Electrical engineering, computer engineering, and information engineering;0.9250706434249878;RDF403;Veterinary sciences;0.915966808795929
334;Crime sans châtiment : compétences et réussite criminelle (Law and criminology);RDF30;Medical, health and life sciences;0.3090565502643585;RDF40;Agricultural and veterinary sciences;0.26289990544319153;RDF20-21;Engineering and technology;0.24680441617965698;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9992623329162598;RDF506;Political science and policy administration;0.9899654984474182;RDF203;Electrical engineering, computer engineering, and information engineering;0.9365649223327637;RDF103;Physical sciences;0.900073766708374;RDF202;Industrial, systems and processes engineering;0.8480474948883057
335;Crop rhizosphere response to environmental stress (Biological Systems and Functions);RDF40;Agricultural and veterinary sciences;0.2610068917274475;RDF30;Medical, health and life sciences;0.24801525473594666;RDF20-21;Engineering and technology;0.16779956221580505;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9994931817054749;RDF405;Other agricultural sciences;0.9898169040679932;RDF506;Political science and policy administration;0.8967301249504089;RDF203;Electrical engineering, computer engineering, and information engineering;0.8419145941734314;RDF208;Environmental engineering and related engineering;0.8324593305587769
336;Towards remission and full recovery from obsessive-compulsive disorder: Investigating the efficacy of Inference-Based Cognitive-Behavioral Therapy when standard treatment has failed;RDF20-21;Engineering and technology;0.2653339207172394;RDF30;Medical, health and life sciences;0.19920502603054047;RDF40;Agricultural and veterinary sciences;0.16514593362808228;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9994397163391113;RDF506;Political science and policy administration;0.995607852935791;RDF203;Electrical engineering, computer engineering, and information engineering;0.7760248184204102;RDF401;Agriculture, forestry, and fisheries;0.7550751566886902;RDF501;Psychology and cognitive sciences;0.7411844730377197
337;Soft coral flexibility: its impact on hydrodynamic loads, feeding and a way to measure flow velocity;RDF40;Agricultural and veterinary sciences;0.2458907812833786;RDF30;Medical, health and life sciences;0.24213707447052002;RDF20-21;Engineering and technology;0.20740048587322235;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9985112547874451;RDF506;Political science and policy administration;0.9513946175575256;RDF203;Electrical engineering, computer engineering, and information engineering;0.8881381750106812;RDF503;Education;0.7940360307693481;RDF404;Agricultural biotechnology and food sciences;0.7879074811935425
338;Sexual selection and the evolution of cognition (Evolution and Ecology);RDF30;Medical, health and life sciences;0.26143667101860046;RDF40;Agricultural and veterinary sciences;0.23296989500522614;RDF20-21;Engineering and technology;0.2007913887500763;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9993025064468384;RDF506;Political science and policy administration;0.9900470972061157;RDF503;Education;0.9597601890563965;RDF107;Other natural sciences;0.9401876330375671;RDF203;Electrical engineering, computer engineering, and information engineering;0.9138073921203613
339;Characterization of lincRNA-miRNA networks (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.3118550479412079;RDF40;Agricultural and veterinary sciences;0.207220658659935;RDF20-21;Engineering and technology;0.18415233492851257;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9994092583656311;RDF506;Political science and policy administration;0.996067464351654;RDF305;Other medical sciences;0.993296205997467;RDF405;Other agricultural sciences;0.9920322299003601;RDF107;Other natural sciences;0.9900952577590942
340;Rétroaction corrective écrite : à quel moment et pour qui? (Education and social work);RDF20-21;Engineering and technology;0.26767927408218384;RDF40;Agricultural and veterinary sciences;0.26125016808509827;RDF30;Medical, health and life sciences;0.19876188039779663;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.999300479888916;RDF506;Political science and policy administration;0.9982745051383972;RDF405;Other agricultural sciences;0.9734375476837158;RDF503;Education;0.8874527812004089;RDF203;Electrical engineering, computer engineering, and information engineering;0.8514471054077148
341;EDITH: Efficient Design for Intelligent devices exploiting emerging TecHnologies (Electrical and Computer Engineering);RDF30;Medical, health and life sciences;0.3226630389690399;RDF20-21;Engineering and technology;0.2986253798007965;RDF40;Agricultural and veterinary sciences;0.1773356795310974;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9994704723358154;RDF203;Electrical engineering, computer engineering, and information engineering;0.9691568613052368;RDF506;Political science and policy administration;0.8550513982772827;RDF103;Physical sciences;0.6555525064468384;RDF104;Chemical sciences;0.5917330384254456
342;When Pain Drives you N. U. T. S.: A mixed methods approach to investigating triggers of the stress response and multidimensional pain outcomes in a sample of individuals suffering from chronic low back pain (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF30;Medical, health and life sciences;0.2846525013446808;RDF20-21;Engineering and technology;0.19086435437202454;RDF40;Agricultural and veterinary sciences;0.1618778556585312;RDF501;Psychology and cognitive sciences;0.9984437823295593;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9958345293998718;RDF506;Political science and policy administration;0.9926562905311584;RDF104;Chemical sciences;0.7776428461074829;RDF303;Health sciences;0.7388623356819153
343;Preclinical development of highly potent and orally bioavailable PCSK9 inhibitors for patients at high cardiovascular risk;RDF30;Medical, health and life sciences;0.35642024874687195;RDF20-21;Engineering and technology;0.19039811193943024;RDF40;Agricultural and veterinary sciences;0.1828412264585495;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9992783665657043;RDF304;Medical biotechnology;0.9992285966873169;RDF506;Political science and policy administration;0.9947091937065125;RDF305;Other medical sciences;0.9933834671974182;RDF107;Other natural sciences;0.9798514246940613
344;Targeting 14-3-3zeta to promote human pancreatic beta-cell proliferation (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.3458724617958069;RDF40;Agricultural and veterinary sciences;0.2260686606168747;RDF20-21;Engineering and technology;0.17503011226654053;RDF304;Medical biotechnology;0.9994986653327942;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9992167353630066;RDF305;Other medical sciences;0.9972594976425171;RDF107;Other natural sciences;0.9966092109680176;RDF207;Medical and biomedical engineering;0.9934950470924377
345;Colloque scientifique annuel de l'Équipe de recherche interdisciplinaire sur les familles réfugiées et demandeuses d'asile;RDF40;Agricultural and veterinary sciences;0.2457621842622757;RDF30;Medical, health and life sciences;0.2064170390367508;RDF20-21;Engineering and technology;0.19078458845615387;RDF506;Political science and policy administration;0.9996286630630493;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9996099472045898;RDF207;Medical and biomedical engineering;0.9991222620010376;RDF405;Other agricultural sciences;0.9990440011024475;RDF305;Other medical sciences;0.9988662600517273
346;Machine Learning in the Presence of Model-Dependent Data (Computer Science);RDF30;Medical, health and life sciences;0.37252160906791687;RDF20-21;Engineering and technology;0.3003692626953125;RDF40;Agricultural and veterinary sciences;0.2566157579421997;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9988812804222107;RDF203;Electrical engineering, computer engineering, and information engineering;0.8433956503868103;RDF102;Computer and information sciences;0.7313936948776245;RDF104;Chemical sciences;0.5050206184387207;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.4418013393878937
347;Sustainable mobility in Canadian cities: Towards an integrated measurement and understanding of the performance of land use and transport systems and their impacts on travel behavior (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.30237990617752075;RDF30;Medical, health and life sciences;0.2308741956949234;RDF40;Agricultural and veterinary sciences;0.22518739104270935;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9994047284126282;RDF203;Electrical engineering, computer engineering, and information engineering;0.9006766080856323;RDF506;Political science and policy administration;0.7789910435676575;RDF104;Chemical sciences;0.6881453394889832;RDF208;Environmental engineering and related engineering;0.6819060444831848
348;L'enseignement de l'écriture par les enseignants de littérature et de philosophie du collégial (Education and social work);RDF60;Humanities and the arts;0.8712726831436157;RDF30;Medical, health and life sciences;0.030429761856794357;RDF20-21;Engineering and technology;0.029520906507968903;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9993820786476135;RDF506;Political science and policy administration;0.9972451329231262;RDF503;Education;0.9963909387588501;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9410731792449951;RDF203;Electrical engineering, computer engineering, and information engineering;0.9099717140197754
349;Investigating the metabolic determinants of triple-negative breast cancer progression through chromatin dependencies (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.35631880164146423;RDF40;Agricultural and veterinary sciences;0.25424906611442566;RDF10;Natural sciences;0.14387042820453644;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.999171257019043;RDF107;Other natural sciences;0.9777771234512329;RDF305;Other medical sciences;0.9651066660881042;RDF203;Electrical engineering, computer engineering, and information engineering;0.8513348698616028;RDF103;Physical sciences;0.8240982294082642
350;Modélisation et mesure des risques financiers (Mathematics and Statistics);RDF40;Agricultural and veterinary sciences;0.25061842799186707;RDF30;Medical, health and life sciences;0.24170397222042084;RDF10;Natural sciences;0.19221942126750946;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9995644688606262;RDF101;Mathematics and statistics;0.9988341927528381;RDF506;Political science and policy administration;0.997991144657135;RDF405;Other agricultural sciences;0.9967683553695679;RDF205;Chemical engineering;0.9640687704086304
351;Ecological and evolutionary drivers of host-symbiont associations in the phyllosphere (Evolution and Ecology);RDF30;Medical, health and life sciences;0.25132131576538086;RDF40;Agricultural and veterinary sciences;0.22731691598892212;RDF20-21;Engineering and technology;0.18396297097206116;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9997913837432861;RDF405;Other agricultural sciences;0.9992194771766663;RDF305;Other medical sciences;0.9988014698028564;RDF506;Political science and policy administration;0.9981670379638672;RDF107;Other natural sciences;0.9979299902915955
352;Comment nourrir en santé toujours plus d'humains sans épuiser les ressources terrestres dans un contexte de changements climatiques ?;RDF30;Medical, health and life sciences;0.3131767511367798;RDF20-21;Engineering and technology;0.21658450365066528;RDF40;Agricultural and veterinary sciences;0.14210990071296692;RDF506;Political science and policy administration;0.9995055198669434;RDF405;Other agricultural sciences;0.9987099170684814;RDF305;Other medical sciences;0.9985671639442444;RDF207;Medical and biomedical engineering;0.985588014125824;RDF107;Other natural sciences;0.9794244766235352
353;Applications of machine learning in finance and economics;RDF30;Medical, health and life sciences;0.3289155066013336;RDF20-21;Engineering and technology;0.2655341327190399;RDF10;Natural sciences;0.22691774368286133;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9989340901374817;RDF203;Electrical engineering, computer engineering, and information engineering;0.7168726325035095;RDF502;Economics and business administration;0.5123350620269775;RDF104;Chemical sciences;0.5041883587837219;RDF103;Physical sciences;0.5020403861999512
354;Dynamic Games: Theory, Algorithms and Applications (Civil, Industrial and Systems Engineering);RDF40;Agricultural and veterinary sciences;0.3240247666835785;RDF20-21;Engineering and technology;0.24544666707515717;RDF10;Natural sciences;0.23260317742824554;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9988871216773987;RDF506;Political science and policy administration;0.9837039709091187;RDF203;Electrical engineering, computer engineering, and information engineering;0.745650053024292;RDF404;Agricultural biotechnology and food sciences;0.6251158118247986;RDF103;Physical sciences;0.6216806173324585
355;In-vitro Oral, Inhalation, and Dermal Bioaccessibility and Bioavailability of Metal(loid)s from Polluted Soils and Mine Tailings;RDF30;Medical, health and life sciences;0.3643418550491333;RDF20-21;Engineering and technology;0.20729893445968628;RDF40;Agricultural and veterinary sciences;0.18767084181308746;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.999439537525177;RDF304;Medical biotechnology;0.9991250038146973;RDF506;Political science and policy administration;0.9990835189819336;RDF405;Other agricultural sciences;0.9987192153930664;RDF207;Medical and biomedical engineering;0.9976666569709778
356;Electrochemical biosensors for point-of-care diagnostics (Materials and Chemical Engineering);RDF30;Medical, health and life sciences;0.3743910491466522;RDF40;Agricultural and veterinary sciences;0.2998529374599457;RDF20-21;Engineering and technology;0.14864936470985413;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9989402294158936;RDF205;Chemical engineering;0.9933815002441406;RDF304;Medical biotechnology;0.9664731621742249;RDF404;Agricultural biotechnology and food sciences;0.9473033547401428;RDF207;Medical and biomedical engineering;0.8461304903030396
357;Look Up!: The Media Logics of Aerial Communication (Communications, media studies, gender studies, library and information science, related fields);RDF20-21;Engineering and technology;0.5046467185020447;RDF40;Agricultural and veterinary sciences;0.18740098178386688;RDF30;Medical, health and life sciences;0.13301031291484833;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.998075008392334;RDF508;Media and communications;0.9372643232345581;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9335452914237976;RDF203;Electrical engineering, computer engineering, and information engineering;0.826613187789917;RDF506;Political science and policy administration;0.7193537950515747
358;Expectation Formation, Excess Currency Returns, and Foreign Exchange Interventions;RDF30;Medical, health and life sciences;0.23982125520706177;RDF20-21;Engineering and technology;0.21963463723659515;RDF40;Agricultural and veterinary sciences;0.2027316838502884;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9993186593055725;RDF506;Political science and policy administration;0.9984307885169983;RDF203;Electrical engineering, computer engineering, and information engineering;0.949325680732727;RDF503;Education;0.9285639524459839;RDF101;Mathematics and statistics;0.9143073558807373
359;Études génétiques et moléculaires de la fonction des Polycomb dans la formation et le maintien de la stabilité de l'hétérochromatine (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.2980351150035858;RDF20-21;Engineering and technology;0.22371824085712433;RDF40;Agricultural and veterinary sciences;0.21169784665107727;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9997003078460693;RDF207;Medical and biomedical engineering;0.9986878633499146;RDF107;Other natural sciences;0.9985527992248535;RDF405;Other agricultural sciences;0.9984577894210815;RDF305;Other medical sciences;0.9982843399047852
360;Bringing the quantum revolution to fruition (Computer Science);RDF20-21;Engineering and technology;0.2917178273200989;RDF30;Medical, health and life sciences;0.2763332724571228;RDF40;Agricultural and veterinary sciences;0.2694413363933563;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9992151856422424;RDF203;Electrical engineering, computer engineering, and information engineering;0.8264058828353882;RDF401;Agriculture, forestry, and fisheries;0.7225290536880493;RDF103;Physical sciences;0.7067544460296631;RDF104;Chemical sciences;0.6830127239227295
361;Apprentissage automatique et optimisation pour les graphes et réseaux (Civil, Industrial and Systems Engineering);RDF40;Agricultural and veterinary sciences;0.3901043236255646;RDF30;Medical, health and life sciences;0.2346455156803131;RDF20-21;Engineering and technology;0.17069996893405914;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9988088607788086;RDF203;Electrical engineering, computer engineering, and information engineering;0.9983642101287842;RDF506;Political science and policy administration;0.8745737671852112;RDF503;Education;0.8059210777282715;RDF202;Industrial, systems and processes engineering;0.7815355062484741
362;Thanatographies: (re)penser la mort en littérature;RDF30;Medical, health and life sciences;0.2879132926464081;RDF40;Agricultural and veterinary sciences;0.26381227374076843;RDF10;Natural sciences;0.2098141312599182;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9995239973068237;RDF506;Political science and policy administration;0.9969163537025452;RDF203;Electrical engineering, computer engineering, and information engineering;0.8676152229309082;RDF401;Agriculture, forestry, and fisheries;0.7573176622390747;RDF104;Chemical sciences;0.6456807851791382
363;Mechanisms of assembly and function of the septin cytoskeleton in Drosophila (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.2396945357322693;RDF20-21;Engineering and technology;0.22763776779174805;RDF40;Agricultural and veterinary sciences;0.21795132756233215;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9990671873092651;RDF506;Political science and policy administration;0.9866907000541687;RDF404;Agricultural biotechnology and food sciences;0.8279213905334473;RDF107;Other natural sciences;0.7798543572425842;RDF203;Electrical engineering, computer engineering, and information engineering;0.7494111657142639
364;Propagating Marginal Probability Mass Functions in Constraint Programming Solvers: Challenges and Opportunities;RDF20-21;Engineering and technology;0.2361552119255066;RDF30;Medical, health and life sciences;0.23031853139400482;RDF40;Agricultural and veterinary sciences;0.21737827360630035;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9994845986366272;RDF506;Political science and policy administration;0.9989725351333618;RDF405;Other agricultural sciences;0.9827431440353394;RDF305;Other medical sciences;0.9787774085998535;RDF207;Medical and biomedical engineering;0.9662343859672546
365;Magnetic resonance navigation of drug eluting beads for liver cancer therapy: in-vitro optimization and preclinical safety efficacy study (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.4239189028739929;RDF20-21;Engineering and technology;0.24592578411102295;RDF40;Agricultural and veterinary sciences;0.19321811199188232;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9995627999305725;RDF304;Medical biotechnology;0.9960573315620422;RDF207;Medical and biomedical engineering;0.9952267408370972;RDF305;Other medical sciences;0.9936026334762573;RDF203;Electrical engineering, computer engineering, and information engineering;0.968960702419281
366;Robotic Perception in Extreme Environments (Electrical and Computer Engineering);RDF30;Medical, health and life sciences;0.3563619554042816;RDF20-21;Engineering and technology;0.2923939526081085;RDF40;Agricultural and veterinary sciences;0.1904618889093399;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9990293979644775;RDF203;Electrical engineering, computer engineering, and information engineering;0.998258113861084;RDF212;Other engineering and technologies;0.6268601417541504;RDF103;Physical sciences;0.5773355960845947;RDF503;Education;0.5372553467750549
367;Modular and Lifelong Learning for Developing General Purpose Robotic Agents (Computer Science);RDF40;Agricultural and veterinary sciences;0.32461875677108765;RDF30;Medical, health and life sciences;0.307288259267807;RDF20-21;Engineering and technology;0.26833200454711914;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.999280571937561;RDF203;Electrical engineering, computer engineering, and information engineering;0.949353039264679;RDF503;Education;0.7360879778862;RDF202;Industrial, systems and processes engineering;0.6798123121261597;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6307504773139954
368;Algorithmic Fairness in Black-box Machine Learning Models (Computer Science);RDF40;Agricultural and veterinary sciences;0.3608339726924896;RDF30;Medical, health and life sciences;0.31699463725090027;RDF20-21;Engineering and technology;0.25422120094299316;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9989453554153442;RDF203;Electrical engineering, computer engineering, and information engineering;0.8416122794151306;RDF102;Computer and information sciences;0.7038896679878235;RDF103;Physical sciences;0.6675533652305603;RDF202;Industrial, systems and processes engineering;0.6357401013374329
369;Sex- and hormone-dependent recruitment of inhibitory neurons in rodent sensory cortex (Genes, Cells and Molecules);RDF40;Agricultural and veterinary sciences;0.2035224884748459;RDF20-21;Engineering and technology;0.19625312089920044;RDF50;Social sciences;0.1905178725719452;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9990389943122864;RDF506;Political science and policy administration;0.9968256950378418;RDF305;Other medical sciences;0.983468234539032;RDF107;Other natural sciences;0.9748665690422058;RDF203;Electrical engineering, computer engineering, and information engineering;0.8995376825332642
370;Investigating the Adamts19-dependent mechanisms that regulate valve maturation (Developmental Biology);RDF30;Medical, health and life sciences;0.28841301798820496;RDF40;Agricultural and veterinary sciences;0.23099009692668915;RDF10;Natural sciences;0.15893737971782684;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9994859099388123;RDF506;Political science and policy administration;0.9961104989051819;RDF405;Other agricultural sciences;0.9960355758666992;RDF107;Other natural sciences;0.9947194457054138;RDF305;Other medical sciences;0.9941846132278442
