;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
227;Les jeunes en difficulté et faisant l'objet d'une double prise en charge judiciaire : parcours de vie, trajectoires dans les services et pratiques professionnelles (Law and criminology);RDF50;Social sciences;0.6404626369476318;RDF60;Humanities and the arts;0.08016330003738403;RDF40;Agricultural and veterinary sciences;0.07442910224199295;RDF505;Law and legal practice;0.44421061873435974;RDF509;Other social sciences;0.0960254818201065;RDF504;Sociology and related studies;0.08655483275651932;RDF305;Other medical sciences;0.04312336817383766;RDF605;Other humanities;0.03521113470196724
228;"Before the ""Great Divide"": The Shared Language(s) of Art and Science in the Early Modern Period (Fine Arts, Research-Creation)";RDF60;Humanities and the arts;0.9529117941856384;RDF10;Natural sciences;0.016982419416308403;RDF50;Social sciences;0.015767641365528107;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9776712656021118;RDF602;Languages and literature;0.8751481771469116;RDF503;Education;0.15399393439292908;RDF601;History, archaeology and related studies;0.1536126434803009;RDF504;Sociology and related studies;0.05520869418978691
229;MID-INFRARED QUANTUM TECHNOLOGY FOR SENSING (MIRAQLS);RDF20-21;Engineering and technology;0.8544942140579224;RDF10;Natural sciences;0.06834926456212997;RDF30;Medical, health and life sciences;0.03685366362333298;RDF102;Computer and information sciences;0.5483636260032654;RDF103;Physical sciences;0.48993054032325745;RDF104;Chemical sciences;0.20545558631420135;RDF202;Industrial, systems and processes engineering;0.1556551605463028;RDF107;Other natural sciences;0.11762280017137527
230;Exploiting minor histocompatibility antigens for personalized cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.9213651418685913;RDF20-21;Engineering and technology;0.03196137771010399;RDF10;Natural sciences;0.029472969472408295;RDF303;Health sciences;0.9641193151473999;RDF304;Medical biotechnology;0.9160721302032471;RDF207;Medical and biomedical engineering;0.707253098487854;RDF106;Biological sciences;0.7022238373756409;RDF505;Law and legal practice;0.6370025277137756
231;Investment incentives in matching markets: on the foundations of competitive models (Economics);RDF50;Social sciences;0.4574752449989319;RDF40;Agricultural and veterinary sciences;0.1378965824842453;RDF20-21;Engineering and technology;0.1308131068944931;RDF502;Economics and business administration;0.9478657245635986;RDF509;Other social sciences;0.030014924705028534;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.014172366820275784;RDF505;Law and legal practice;0.012030541896820068;RDF305;Other medical sciences;0.00815624836832285
232;Advancing Machine Learning with Causal Models (Computer Science);RDF20-21;Engineering and technology;0.9224376082420349;RDF10;Natural sciences;0.020469054579734802;RDF50;Social sciences;0.01849225163459778;RDF102;Computer and information sciences;0.9984238743782043;RDF203;Electrical engineering, computer engineering, and information engineering;0.5874772667884827;RDF212;Other engineering and technologies;0.042009055614471436;RDF503;Education;0.02568713389337063;RDF107;Other natural sciences;0.009143315255641937
233;The Brahma Kumari Tradition in Canada and the United States (Medieval, classics, religious studies);RDF60;Humanities and the arts;0.5503585338592529;RDF50;Social sciences;0.15016606450080872;RDF10;Natural sciences;0.10690045356750488;RDF605;Other humanities;0.0694785788655281;RDF503;Education;0.03491377830505371;RDF602;Languages and literature;0.028898300603032112;RDF509;Other social sciences;0.016013750806450844;RDF107;Other natural sciences;0.011846235021948814
234;Social polarization in high schools during COVID-19: A mixed-method Positive Youth Development research to inform how to promote well-being and reduce violence among adolescents (Education and social work);RDF50;Social sciences;0.7855023741722107;RDF60;Humanities and the arts;0.07123133540153503;RDF30;Medical, health and life sciences;0.0465325266122818;RDF503;Education;0.9935868382453918;RDF504;Sociology and related studies;0.38116198778152466;RDF509;Other social sciences;0.24050691723823547;RDF501;Psychology and cognitive sciences;0.17265954613685608;RDF305;Other medical sciences;0.13730095326900482
235;Assessing the community needs of Canadians with limb loss: Building the foundation for community action;RDF30;Medical, health and life sciences;0.4699926972389221;RDF50;Social sciences;0.3649598956108093;RDF60;Humanities and the arts;0.08668557554483414;RDF504;Sociology and related studies;0.6248660087585449;RDF303;Health sciences;0.3476201593875885;RDF509;Other social sciences;0.1619819551706314;RDF506;Political science and policy administration;0.08419108390808105;RDF305;Other medical sciences;0.07477004081010818
236;Addition of high dose Stimulant and engagement-focused Contingency management, alone and in combination, to treatment as usual for the management of MEthamphetamine use disorder (ASCME): a pan-Canadian multisite randomized controlled trial;RDF30;Medical, health and life sciences;0.8910946846008301;RDF50;Social sciences;0.04449516162276268;RDF10;Natural sciences;0.03355392441153526;RDF303;Health sciences;0.9653158187866211;RDF302;Clinical medicine;0.7981081604957581;RDF501;Psychology and cognitive sciences;0.5692784190177917;RDF304;Medical biotechnology;0.260436475276947;RDF207;Medical and biomedical engineering;0.2593095004558563
237;Écrire / Traduire / Visualiser les humanités numériques;RDF60;Humanities and the arts;0.4308842420578003;RDF20-21;Engineering and technology;0.3318862020969391;RDF50;Social sciences;0.1709655523300171;RDF503;Education;0.9616060256958008;RDF102;Computer and information sciences;0.8692712783813477;RDF508;Media and communications;0.8197490572929382;RDF602;Languages and literature;0.7644083499908447;RDF203;Electrical engineering, computer engineering, and information engineering;0.5673523545265198
238;Smart Electrolytes for a New Perspective on Electrochemical Energy Storage (Chemistry);RDF20-21;Engineering and technology;0.9551447033882141;RDF10;Natural sciences;0.029297079890966415;RDF50;Social sciences;0.00823140423744917;RDF104;Chemical sciences;0.9812748432159424;RDF205;Chemical engineering;0.9418684244155884;RDF202;Industrial, systems and processes engineering;0.11235637962818146;RDF212;Other engineering and technologies;0.08014123141765594;RDF107;Other natural sciences;0.04624880477786064
239;Femmes et pouvoirs dans le bailliage de Montréal (1644-1693) (History);RDF50;Social sciences;0.25860103964805603;RDF60;Humanities and the arts;0.25409504771232605;RDF40;Agricultural and veterinary sciences;0.18337559700012207;RDF601;History, archaeology and related studies;0.9984542727470398;RDF503;Education;0.8910075426101685;RDF605;Other humanities;0.06675146520137787;RDF509;Other social sciences;0.04899410158395767;RDF405;Other agricultural sciences;0.028034118935465813
240;Entre pressions socioculturelles et insatisfaction à l'égard de l'image corporelle : le rôle médiateur de caractéristiques personnelles chez les adolescents et jeunes hommes. (Psychology);RDF50;Social sciences;0.5207757353782654;RDF30;Medical, health and life sciences;0.17089711129665375;RDF60;Humanities and the arts;0.16323049366474152;RDF501;Psychology and cognitive sciences;0.9887445569038391;RDF603;Philosophy;0.7386690974235535;RDF504;Sociology and related studies;0.6082523465156555;RDF509;Other social sciences;0.13689661026000977;RDF503;Education;0.12447883933782578
241;Multi-Precision Optimization and Methods with Inaccurate Functions and Derivatives (Computer Science);RDF20-21;Engineering and technology;0.8865082859992981;RDF10;Natural sciences;0.042394015938043594;RDF50;Social sciences;0.028685227036476135;RDF102;Computer and information sciences;0.9987744688987732;RDF203;Electrical engineering, computer engineering, and information engineering;0.6962423920631409;RDF503;Education;0.08663206547498703;RDF212;Other engineering and technologies;0.03346293792128563;RDF202;Industrial, systems and processes engineering;0.018194368109107018
242;Adaptive FEM for Analysis, Design, and Control of Complex Flows (Mechanical Engineering);RDF20-21;Engineering and technology;0.892642080783844;RDF10;Natural sciences;0.03775431215763092;RDF40;Agricultural and veterinary sciences;0.0357101745903492;RDF204;Mechanical engineering;0.9939964413642883;RDF104;Chemical sciences;0.7055314779281616;RDF103;Physical sciences;0.5906168818473816;RDF503;Education;0.26951783895492554;RDF205;Chemical engineering;0.15475885570049286
243;Diagnosis of Aggressive Prostate Cancer Using Key Features of Raman Spectroscopy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.8945009112358093;RDF20-21;Engineering and technology;0.04821217432618141;RDF10;Natural sciences;0.03871120885014534;RDF303;Health sciences;0.9869920611381531;RDF304;Medical biotechnology;0.9438154101371765;RDF106;Biological sciences;0.818083643913269;RDF301;Basic medicine and life sciences;0.5325466990470886;RDF302;Clinical medicine;0.5310421586036682
244;Maintaining balance in an unstable environment: A central role for the vestibular system (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.42009904980659485;RDF10;Natural sciences;0.3504493236541748;RDF50;Social sciences;0.100749172270298;RDF106;Biological sciences;0.9660600423812866;RDF103;Physical sciences;0.6912368535995483;RDF303;Health sciences;0.5083152651786804;RDF301;Basic medicine and life sciences;0.33486127853393555;RDF503;Education;0.3247170150279999
245;Multifarious roles of the smallest Arabidopsis thaliana MAPKKKs clade (MAPKKK19, 20 and 21) as an integrative hub for plant pathogen interactions, growth, development and reproduction (Biological Systems and Functions);RDF10;Natural sciences;0.7570643424987793;RDF30;Medical, health and life sciences;0.08665786683559418;RDF50;Social sciences;0.059413790702819824;RDF106;Biological sciences;0.9676250219345093;RDF107;Other natural sciences;0.49147114157676697;RDF301;Basic medicine and life sciences;0.4623175263404846;RDF305;Other medical sciences;0.200557678937912;RDF103;Physical sciences;0.19821934401988983
246;Occurrence et contrôle des bactéries opportunistes et bioaérosols issus des systèmes de traitement des eaux usées (Civil, Industrial and Systems Engineering);RDF10;Natural sciences;0.3323235809803009;RDF20-21;Engineering and technology;0.2613537013530731;RDF30;Medical, health and life sciences;0.24456192553043365;RDF208;Environmental engineering and related engineering;0.9711564779281616;RDF209;Environmental biotechnology;0.9380673170089722;RDF106;Biological sciences;0.8688267469406128;RDF105;Earth and related environmental sciences;0.7544177770614624;RDF202;Industrial, systems and processes engineering;0.6091736555099487
247;Le confinement : étude comparée du choix d'un instrument de politique publique extrême (Political science and public administration);RDF50;Social sciences;0.3644145429134369;RDF60;Humanities and the arts;0.3129202127456665;RDF20-21;Engineering and technology;0.09377235919237137;RDF506;Political science and policy administration;0.9322685599327087;RDF504;Sociology and related studies;0.05861469358205795;RDF605;Other humanities;0.05546393617987633;RDF505;Law and legal practice;0.05389915406703949;RDF503;Education;0.053452715277671814
248;Valorisation des noirs de carbone recyclés de pneus usagés;RDF10;Natural sciences;0.31689199805259705;RDF50;Social sciences;0.2882518172264099;RDF20-21;Engineering and technology;0.19089528918266296;RDF208;Environmental engineering and related engineering;0.9389688968658447;RDF104;Chemical sciences;0.5667230486869812;RDF105;Earth and related environmental sciences;0.17279911041259766;RDF202;Industrial, systems and processes engineering;0.15247340500354767;RDF206;Materials engineering and resources engineering;0.1465141326189041
249;"""Managing AI in Health Ecosystems"" Masterclass";RDF20-21;Engineering and technology;0.7062808275222778;RDF30;Medical, health and life sciences;0.2326793670654297;RDF50;Social sciences;0.027898350730538368;RDF503;Education;0.996726930141449;RDF102;Computer and information sciences;0.964755654335022;RDF303;Health sciences;0.772616446018219;RDF203;Electrical engineering, computer engineering, and information engineering;0.6514934301376343;RDF304;Medical biotechnology;0.6062799692153931
250;Novel regulatory mechanisms of the mammalian nuclear proteasome through liquid-liquid phase separation (Cell Biology – Molecular/Fundamental);RDF10;Natural sciences;0.5069841146469116;RDF20-21;Engineering and technology;0.322940468788147;RDF30;Medical, health and life sciences;0.11951134353876114;RDF106;Biological sciences;0.9699850678443909;RDF103;Physical sciences;0.3298232853412628;RDF301;Basic medicine and life sciences;0.3101717531681061;RDF107;Other natural sciences;0.1296229362487793;RDF104;Chemical sciences;0.09227796643972397
251;Integrating early neuromonitoring biomarkers to better define eligibility for therapeutic hypothermia after perinatal hypoxia-ischemia;RDF30;Medical, health and life sciences;0.9287165403366089;RDF10;Natural sciences;0.021544739603996277;RDF20-21;Engineering and technology;0.019502103328704834;RDF303;Health sciences;0.9859904646873474;RDF304;Medical biotechnology;0.9374975562095642;RDF106;Biological sciences;0.8684924840927124;RDF302;Clinical medicine;0.8551872968673706;RDF207;Medical and biomedical engineering;0.827479898929596
252;Metasurface and Metamaterial-Inspired Devices for 5G, IoT, Sensing and Space Applications;RDF20-21;Engineering and technology;0.9614404439926147;RDF10;Natural sciences;0.01747235842049122;RDF50;Social sciences;0.011650471948087215;RDF102;Computer and information sciences;0.9344550371170044;RDF508;Media and communications;0.4874599277973175;RDF203;Electrical engineering, computer engineering, and information engineering;0.4873836636543274;RDF103;Physical sciences;0.2067338526248932;RDF104;Chemical sciences;0.13488982617855072
253;Cross-frequency coupling and machine learning for electrophysiological signal analysis;RDF20-21;Engineering and technology;0.8492590188980103;RDF10;Natural sciences;0.11017800867557526;RDF50;Social sciences;0.02285408414900303;RDF102;Computer and information sciences;0.9599502086639404;RDF103;Physical sciences;0.8209723830223083;RDF203;Electrical engineering, computer engineering, and information engineering;0.36274340748786926;RDF202;Industrial, systems and processes engineering;0.11511248350143433;RDF104;Chemical sciences;0.10150035470724106
254;Uncovering a New Cytotoxic Mechanism of Natural Killer Cells (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.45583778619766235;RDF10;Natural sciences;0.43837493658065796;RDF20-21;Engineering and technology;0.057558462023735046;RDF106;Biological sciences;0.9640177488327026;RDF301;Basic medicine and life sciences;0.7336426973342896;RDF304;Medical biotechnology;0.6638051867485046;RDF207;Medical and biomedical engineering;0.6197302341461182;RDF104;Chemical sciences;0.5869002342224121
255;Actualisation de la formation sur les pratiques d'affiliation dans les Auberges du coeur du Québec;RDF50;Social sciences;0.3154439330101013;RDF60;Humanities and the arts;0.2091074287891388;RDF30;Medical, health and life sciences;0.15908055007457733;RDF503;Education;0.9728823900222778;RDF509;Other social sciences;0.0787840187549591;RDF505;Law and legal practice;0.04027567431330681;RDF504;Sociology and related studies;0.03419705480337143;RDF502;Economics and business administration;0.022499969229102135
256;Evidence for Impact: The Quebec Experience of Designing Evidence-Based Public Policy Solutions to Reform Home Care;RDF30;Medical, health and life sciences;0.5313183069229126;RDF50;Social sciences;0.22191941738128662;RDF20-21;Engineering and technology;0.09591353684663773;RDF303;Health sciences;0.23713399469852448;RDF506;Political science and policy administration;0.23642806708812714;RDF509;Other social sciences;0.09009299427270889;RDF505;Law and legal practice;0.0892956405878067;RDF504;Sociology and related studies;0.07850097119808197
257;Replicative stress as a primary determinant of chemotherapeutic outcome in ovarian cancer;RDF30;Medical, health and life sciences;0.9489831328392029;RDF10;Natural sciences;0.021337565034627914;RDF50;Social sciences;0.012421807274222374;RDF303;Health sciences;0.9757161140441895;RDF106;Biological sciences;0.8850365877151489;RDF301;Basic medicine and life sciences;0.35731518268585205;RDF304;Medical biotechnology;0.319121390581131;RDF302;Clinical medicine;0.2930503189563751
258;Improved representation, impact assessment, and adaptive management of water resource systems under changing natural and anthropogenic conditions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.8014433979988098;RDF10;Natural sciences;0.1502654105424881;RDF50;Social sciences;0.021399496123194695;RDF208;Environmental engineering and related engineering;0.8904848098754883;RDF105;Earth and related environmental sciences;0.7597604990005493;RDF202;Industrial, systems and processes engineering;0.47028040885925293;RDF107;Other natural sciences;0.2762509882450104;RDF206;Materials engineering and resources engineering;0.1985299289226532
259;Le travail ensemble comme stratégie de réponse aux besoins complexes des jeunes en difficulté : comprendre les processus d'émergence de la collaboration (Education and social work);RDF50;Social sciences;0.4967588186264038;RDF60;Humanities and the arts;0.31238535046577454;RDF20-21;Engineering and technology;0.05655723437666893;RDF503;Education;0.8501578569412231;RDF504;Sociology and related studies;0.21190565824508667;RDF509;Other social sciences;0.09105827659368515;RDF501;Psychology and cognitive sciences;0.08344117552042007;RDF305;Other medical sciences;0.04092230275273323
260;Interneuronopathies and neurodevelopmental disorders (Genetics);RDF30;Medical, health and life sciences;0.7963577508926392;RDF10;Natural sciences;0.14312806725502014;RDF50;Social sciences;0.02816983126103878;RDF303;Health sciences;0.8614216446876526;RDF106;Biological sciences;0.4776683747768402;RDF305;Other medical sciences;0.15209519863128662;RDF501;Psychology and cognitive sciences;0.11894682049751282;RDF301;Basic medicine and life sciences;0.11153119057416916
261;Prevention / treatment of the choroidal neovascularization by kinin receptors antagonists (Pharmacology & Toxicology);RDF30;Medical, health and life sciences;0.9543426036834717;RDF10;Natural sciences;0.017772002145648003;RDF50;Social sciences;0.013002274557948112;RDF303;Health sciences;0.972151517868042;RDF302;Clinical medicine;0.7917405962944031;RDF106;Biological sciences;0.752694845199585;RDF304;Medical biotechnology;0.6149722337722778;RDF103;Physical sciences;0.5231462717056274
262;Entre vie et mort: images de médiation (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.7038607597351074;RDF30;Medical, health and life sciences;0.18227311968803406;RDF10;Natural sciences;0.04293578118085861;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9675331711769104;RDF508;Media and communications;0.37828683853149414;RDF503;Education;0.15373964607715607;RDF106;Biological sciences;0.048405952751636505;RDF504;Sociology and related studies;0.041734810918569565
263;Identification of microbial factors to modulate immune dysregulation and treat post-COVID-19 syndrome;RDF30;Medical, health and life sciences;0.9242715835571289;RDF10;Natural sciences;0.035680755972862244;RDF50;Social sciences;0.017195211723446846;RDF303;Health sciences;0.958304226398468;RDF106;Biological sciences;0.8115266561508179;RDF302;Clinical medicine;0.6193993091583252;RDF207;Medical and biomedical engineering;0.6164885759353638;RDF301;Basic medicine and life sciences;0.5354172587394714
264;Les effets de la pandémie de COVID-19 sur les conditions de travail et les trajectoires d'emploi des femmes au Québec: recul, maintien ou avancée? (Business, management and related fields);RDF50;Social sciences;0.5609124302864075;RDF30;Medical, health and life sciences;0.1464657187461853;RDF60;Humanities and the arts;0.09255536645650864;RDF502;Economics and business administration;0.5858293175697327;RDF504;Sociology and related studies;0.20236435532569885;RDF509;Other social sciences;0.1677633374929428;RDF507;Social and economic geography;0.09679114073514938;RDF605;Other humanities;0.07565305382013321
265;Data-driven Optimization of Transport Systems (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9677758812904358;RDF50;Social sciences;0.013940052129328251;RDF10;Natural sciences;0.009846439585089684;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9854544997215271;RDF202;Industrial, systems and processes engineering;0.2963487207889557;RDF102;Computer and information sciences;0.1901218295097351;RDF212;Other engineering and technologies;0.13268303871154785;RDF509;Other social sciences;0.0768222063779831
266;Le tournant éclectique en architecture à travers les procès-verbaux du Conseil des Bâtiments civils (projet pilote) (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.4816589951515198;RDF20-21;Engineering and technology;0.30675962567329407;RDF50;Social sciences;0.08144211769104004;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9926683306694031;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.15584778785705566;RDF212;Other engineering and technologies;0.03141012787818909;RDF509;Other social sciences;0.031173307448625565;RDF601;History, archaeology and related studies;0.017917344346642494
267;Évolution de l'organisation du travail des directions d'établissements d'enseignement du Québec dans le contexte de la transformation des commissions scolaires en centres de services;RDF50;Social sciences;0.3495478928089142;RDF60;Humanities and the arts;0.24497883021831512;RDF40;Agricultural and veterinary sciences;0.1150437444448471;RDF503;Education;0.997908890247345;RDF504;Sociology and related studies;0.2520156800746918;RDF509;Other social sciences;0.10034840553998947;RDF506;Political science and policy administration;0.0991208627820015;RDF107;Other natural sciences;0.02688674069941044
268;Integrating interdisciplinary perspectives on circular economy;RDF50;Social sciences;0.2865994870662689;RDF40;Agricultural and veterinary sciences;0.25590452551841736;RDF10;Natural sciences;0.1592053920030594;RDF502;Economics and business administration;0.2435075044631958;RDF105;Earth and related environmental sciences;0.04795810207724571;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.03240551799535751;RDF504;Sociology and related studies;0.030675800517201424;RDF603;Philosophy;0.019160708412528038
269;Homeostasis of the respiratory epithelial tissue: regulatory mechanisms by ion channels (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.7096935510635376;RDF10;Natural sciences;0.23426075279712677;RDF50;Social sciences;0.025574378669261932;RDF106;Biological sciences;0.9800722002983093;RDF303;Health sciences;0.9556514024734497;RDF301;Basic medicine and life sciences;0.8830848336219788;RDF103;Physical sciences;0.8479677438735962;RDF207;Medical and biomedical engineering;0.4505973756313324
270;Vascular events in patients undergoing same-day noncardiac surgery (VALIANCE) - a prospective cohort and nested biobank study (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.9549056887626648;RDF50;Social sciences;0.01635003089904785;RDF20-21;Engineering and technology;0.014556227251887321;RDF303;Health sciences;0.9711838364601135;RDF103;Physical sciences;0.7759021520614624;RDF106;Biological sciences;0.6140614151954651;RDF302;Clinical medicine;0.5421664714813232;RDF207;Medical and biomedical engineering;0.3045068085193634
271;Mental health Recovery from Youth Right-based Perspectives (Education and social work);RDF50;Social sciences;0.4309370219707489;RDF30;Medical, health and life sciences;0.29473569989204407;RDF60;Humanities and the arts;0.15440742671489716;RDF503;Education;0.8175744414329529;RDF504;Sociology and related studies;0.27245986461639404;RDF501;Psychology and cognitive sciences;0.19398579001426697;RDF509;Other social sciences;0.11075937747955322;RDF303;Health sciences;0.09065495431423187
272;Ecosystem functioning in the landscape: a meta-ecosystem perspective (Evolution and Ecology);RDF10;Natural sciences;0.8596251606941223;RDF50;Social sciences;0.06130561605095863;RDF40;Agricultural and veterinary sciences;0.026861019432544708;RDF105;Earth and related environmental sciences;0.8539127707481384;RDF503;Education;0.7691236138343811;RDF208;Environmental engineering and related engineering;0.44734713435173035;RDF107;Other natural sciences;0.2967052161693573;RDF509;Other social sciences;0.10856641829013824
273;Multi-Fidelity Zonal Approaches to Multi-Disciplinary Aerodynamic Analysis of Transonic Aircraft;RDF20-21;Engineering and technology;0.8885602951049805;RDF10;Natural sciences;0.06566867232322693;RDF50;Social sciences;0.025083735585212708;RDF103;Physical sciences;0.803173840045929;RDF204;Mechanical engineering;0.1578495353460312;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1378803551197052;RDF212;Other engineering and technologies;0.1302300989627838;RDF107;Other natural sciences;0.11407212167978287
274;Defining the functions and mechanisms of centrosomal RNA localization;RDF10;Natural sciences;0.6403127908706665;RDF50;Social sciences;0.11126968264579773;RDF30;Medical, health and life sciences;0.10422240197658539;RDF106;Biological sciences;0.8465777039527893;RDF103;Physical sciences;0.3639576733112335;RDF104;Chemical sciences;0.33843234181404114;RDF107;Other natural sciences;0.3094930946826935;RDF301;Basic medicine and life sciences;0.1985299289226532
275;Collaborative improvement of moral deliberation methods: An exercise in living ethics (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9052225947380066;RDF60;Humanities and the arts;0.06343258917331696;RDF30;Medical, health and life sciences;0.01411231979727745;RDF504;Sociology and related studies;0.8031737804412842;RDF503;Education;0.33562299609184265;RDF603;Philosophy;0.17902763187885284;RDF509;Other social sciences;0.1257079541683197;RDF501;Psychology and cognitive sciences;0.06554500013589859
276;The role of GABA signaling in nervous system formation and homeostasis (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.49897539615631104;RDF10;Natural sciences;0.34741735458374023;RDF50;Social sciences;0.07708286494016647;RDF106;Biological sciences;0.854884684085846;RDF501;Psychology and cognitive sciences;0.5536636710166931;RDF301;Basic medicine and life sciences;0.40047088265419006;RDF303;Health sciences;0.3198114037513733;RDF305;Other medical sciences;0.2510504722595215
277;Elimination of senescent endothelial cells to prevent vascular dementia in aging atherosclerotic mice (Biological and Clinical Aspects of Aging);RDF30;Medical, health and life sciences;0.5907646417617798;RDF10;Natural sciences;0.27206119894981384;RDF40;Agricultural and veterinary sciences;0.08997811377048492;RDF402;Animal and dairy sciences;0.9831660985946655;RDF106;Biological sciences;0.9699850082397461;RDF403;Veterinary sciences;0.9573974609375;RDF303;Health sciences;0.9196064472198486;RDF301;Basic medicine and life sciences;0.7644962668418884
278;Understanding and treating osteoarthritic pain in pet animals: An approach based on neurogenomics and neuropeptidomics manipulation (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.8105840682983398;RDF40;Agricultural and veterinary sciences;0.07079995423555374;RDF10;Natural sciences;0.06409725546836853;RDF402;Animal and dairy sciences;0.9913055300712585;RDF303;Health sciences;0.9725454449653625;RDF106;Biological sciences;0.95743727684021;RDF403;Veterinary sciences;0.955734133720398;RDF503;Education;0.8973810076713562
279;Optimizing risk averse decisions in data-driven problems;RDF20-21;Engineering and technology;0.6796098351478577;RDF50;Social sciences;0.14295914769172668;RDF10;Natural sciences;0.06100747361779213;RDF102;Computer and information sciences;0.7443777322769165;RDF501;Psychology and cognitive sciences;0.37653717398643494;RDF202;Industrial, systems and processes engineering;0.2874176502227783;RDF502;Economics and business administration;0.27255669236183167;RDF203;Electrical engineering, computer engineering, and information engineering;0.1218424066901207
280;Understanding the genesis of the spliced immunopeptidome (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.722319483757019;RDF10;Natural sciences;0.21661502122879028;RDF50;Social sciences;0.029094623401761055;RDF503;Education;0.9435039162635803;RDF303;Health sciences;0.9413313865661621;RDF106;Biological sciences;0.9301416277885437;RDF301;Basic medicine and life sciences;0.6050263047218323;RDF305;Other medical sciences;0.28567078709602356
281;Fundamental drivers of plant spectral diversity (Evolution and Ecology);RDF10;Natural sciences;0.8697398900985718;RDF40;Agricultural and veterinary sciences;0.06041285768151283;RDF50;Social sciences;0.02870471403002739;RDF103;Physical sciences;0.5886083841323853;RDF401;Agriculture, forestry, and fisheries;0.42208024859428406;RDF107;Other natural sciences;0.42026498913764954;RDF106;Biological sciences;0.26549941301345825;RDF405;Other agricultural sciences;0.204024538397789
282;Systematics, biogeography and evolution of northern floras (Evolution and Ecology);RDF10;Natural sciences;0.8395540118217468;RDF30;Medical, health and life sciences;0.07314480096101761;RDF40;Agricultural and veterinary sciences;0.04262334108352661;RDF503;Education;0.9507778882980347;RDF106;Biological sciences;0.89674973487854;RDF105;Earth and related environmental sciences;0.6056095361709595;RDF107;Other natural sciences;0.5521775484085083;RDF301;Basic medicine and life sciences;0.5473619699478149
283;Development of Additive Manufacturing Superalloys with high ?' volume fraction (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9623591899871826;RDF10;Natural sciences;0.021282056346535683;RDF50;Social sciences;0.008490254171192646;RDF205;Chemical engineering;0.9222025275230408;RDF104;Chemical sciences;0.8640239238739014;RDF206;Materials engineering and resources engineering;0.34919974207878113;RDF107;Other natural sciences;0.08826860040426254;RDF509;Other social sciences;0.07250525057315826
284;Judiciarisation des personnes souffrant de troubles mentaux : une recherche en théorisation ancrée sur la perception des patients judiciarisés et le personnel soignant (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF30;Medical, health and life sciences;0.6892979741096497;RDF50;Social sciences;0.24782539904117584;RDF60;Humanities and the arts;0.027307409793138504;RDF501;Psychology and cognitive sciences;0.9837849736213684;RDF303;Health sciences;0.9657060503959656;RDF504;Sociology and related studies;0.8405863642692566;RDF509;Other social sciences;0.13660839200019836;RDF305;Other medical sciences;0.12220858782529831
285;Methods of initiation and mitigation of thermal runaway in lithium-ion batteries;RDF20-21;Engineering and technology;0.7292636036872864;RDF10;Natural sciences;0.12543420493602753;RDF30;Medical, health and life sciences;0.06940677762031555;RDF103;Physical sciences;0.7328786849975586;RDF202;Industrial, systems and processes engineering;0.4241287410259247;RDF204;Mechanical engineering;0.2969599664211273;RDF104;Chemical sciences;0.28101083636283875;RDF212;Other engineering and technologies;0.25450897216796875
286;Automated AI-supported methane plume detection from satellite and aircraft images;RDF20-21;Engineering and technology;0.8636549115180969;RDF10;Natural sciences;0.07326860725879669;RDF30;Medical, health and life sciences;0.03223611041903496;RDF209;Environmental biotechnology;0.9066944122314453;RDF208;Environmental engineering and related engineering;0.8296990990638733;RDF104;Chemical sciences;0.8206132650375366;RDF102;Computer and information sciences;0.7594038844108582;RDF103;Physical sciences;0.6877872943878174
