;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
83;Assessing latent-structure models in natural language processing with artificial datasets (Computer Science);RDF20-21;Engineering and technology;0.7253501415252686;RDF40;Agricultural and veterinary sciences;0.08146154880523682;RDF10;Natural sciences;0.06839682161808014;RDF102;Computer and information sciences;0.996720552444458;RDF203;Electrical engineering, computer engineering, and information engineering;0.9210740923881531;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8189541101455688;RDF104;Chemical sciences;0.8056322336196899;RDF202;Industrial, systems and processes engineering;0.722159743309021
84;Electroactive Self-Assembled Monolayers: Putting Surface-Confined Redox Reactions to Work (Chemistry);RDF20-21;Engineering and technology;0.732857346534729;RDF10;Natural sciences;0.1690431833267212;RDF40;Agricultural and veterinary sciences;0.0521884523332119;RDF104;Chemical sciences;0.9703805446624756;RDF205;Chemical engineering;0.9560224413871765;RDF102;Computer and information sciences;0.9136379957199097;RDF103;Physical sciences;0.9106646776199341;RDF202;Industrial, systems and processes engineering;0.8397339582443237
85;Role of SCPPPQ1, a junctional epithelium protein, in maintaining periodontal integrity and health (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF30;Medical, health and life sciences;0.7175237536430359;RDF20-21;Engineering and technology;0.14032624661922455;RDF10;Natural sciences;0.07505165785551071;RDF303;Health sciences;0.9751309156417847;RDF302;Clinical medicine;0.9552774429321289;RDF104;Chemical sciences;0.9093450307846069;RDF106;Biological sciences;0.889959990978241;RDF301;Basic medicine and life sciences;0.7858431935310364
86;What dreams may come: How cinema shapes the language, experience, and images of dreaming (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.43611136078834534;RDF60;Humanities and the arts;0.2532505989074707;RDF20-21;Engineering and technology;0.13254451751708984;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8534858226776123;RDF504;Sociology and related studies;0.3247170150279999;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.29229217767715454;RDF508;Media and communications;0.21950475871562958;RDF501;Psychology and cognitive sciences;0.16231362521648407
87;Supramolecular strategies to target cellular membranes (Chemistry);RDF20-21;Engineering and technology;0.3946690559387207;RDF30;Medical, health and life sciences;0.3005417287349701;RDF10;Natural sciences;0.18807420134544373;RDF104;Chemical sciences;0.989541232585907;RDF103;Physical sciences;0.9577545523643494;RDF106;Biological sciences;0.9448422789573669;RDF301;Basic medicine and life sciences;0.8933094143867493;RDF202;Industrial, systems and processes engineering;0.8636793494224548
88;Geopolitics, bargaining, and firm selection along the Belt and Road;RDF20-21;Engineering and technology;0.5266731381416321;RDF50;Social sciences;0.14023756980895996;RDF40;Agricultural and veterinary sciences;0.1392821967601776;RDF105;Earth and related environmental sciences;0.9736195802688599;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8495347499847412;RDF502;Economics and business administration;0.5865006446838379;RDF401;Agriculture, forestry, and fisheries;0.5407419800758362;RDF202;Industrial, systems and processes engineering;0.5081779956817627
89;Role of neuron-glia interactions in sensori-motor integration in mastication (Movement & Exercise);RDF30;Medical, health and life sciences;0.4360111653804779;RDF20-21;Engineering and technology;0.34727907180786133;RDF40;Agricultural and veterinary sciences;0.07279365509748459;RDF102;Computer and information sciences;0.9883353114128113;RDF106;Biological sciences;0.9285385012626648;RDF202;Industrial, systems and processes engineering;0.8366212844848633;RDF501;Psychology and cognitive sciences;0.8362873792648315;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.762114405632019
90;Dual-Energy Cone-Beam CT as an online quantitative imaging modality for adaptive radiotherapy (Physics);RDF20-21;Engineering and technology;0.7318874597549438;RDF30;Medical, health and life sciences;0.1291385143995285;RDF10;Natural sciences;0.06171223893761635;RDF103;Physical sciences;0.9858956933021545;RDF104;Chemical sciences;0.7071014642715454;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6454551815986633;RDF303;Health sciences;0.3000272810459137;RDF106;Biological sciences;0.24603481590747833
91;"Le ""patient expert"": enjeux épistémiques et normatifs (Philosophy, medieval studies, classics, religious)";RDF30;Medical, health and life sciences;0.2803608775138855;RDF60;Humanities and the arts;0.2718014419078827;RDF20-21;Engineering and technology;0.20481616258621216;RDF601;History, archaeology and related studies;0.8956596255302429;RDF603;Philosophy;0.6620731353759766;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5895096063613892;RDF104;Chemical sciences;0.4895034730434418;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4618358612060547
92;Les données numériques en santé: peut-on bâtir la confiance;RDF30;Medical, health and life sciences;0.6268236041069031;RDF20-21;Engineering and technology;0.1712803989648819;RDF40;Agricultural and veterinary sciences;0.0621245801448822;RDF102;Computer and information sciences;0.9764006733894348;RDF303;Health sciences;0.9573177099227905;RDF202;Industrial, systems and processes engineering;0.876634418964386;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8011980056762695;RDF302;Clinical medicine;0.7352854013442993
93;Role of ARF1 as a key GTPAse regulating immune surveillance in breast cancer;RDF30;Medical, health and life sciences;0.5451506972312927;RDF20-21;Engineering and technology;0.2711900770664215;RDF40;Agricultural and veterinary sciences;0.08006583899259567;RDF303;Health sciences;0.9617499113082886;RDF106;Biological sciences;0.9295044541358948;RDF302;Clinical medicine;0.9229350686073303;RDF104;Chemical sciences;0.8938202261924744;RDF301;Basic medicine and life sciences;0.8746137022972107
94;Critical Replacement of Thermogravimetric Analyzer to Leverage Materials Discovery and Innovation (Chemistry);RDF20-21;Engineering and technology;0.568572998046875;RDF10;Natural sciences;0.22014296054840088;RDF40;Agricultural and veterinary sciences;0.1265564262866974;RDF104;Chemical sciences;0.9840782880783081;RDF205;Chemical engineering;0.9504109621047974;RDF202;Industrial, systems and processes engineering;0.8512741327285767;RDF103;Physical sciences;0.7787334322929382;RDF105;Earth and related environmental sciences;0.7610060572624207
95;Partnering with Canadian Youth to Co-Design a Toolkit to Support Youth who Experience Climate-Related Distress;RDF20-21;Engineering and technology;0.5390841364860535;RDF50;Social sciences;0.14719760417938232;RDF30;Medical, health and life sciences;0.09583009034395218;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7839057445526123;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7709825038909912;RDF102;Computer and information sciences;0.4831606447696686;RDF203;Electrical engineering, computer engineering, and information engineering;0.26478588581085205;RDF509;Other social sciences;0.21841920912265778
96;Family Acculturation: Identity, Legitimacy, and the Marketplace;RDF50;Social sciences;0.2143796682357788;RDF60;Humanities and the arts;0.1824754774570465;RDF20-21;Engineering and technology;0.17625781893730164;RDF504;Sociology and related studies;0.7633073329925537;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7280238270759583;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6820709705352783;RDF102;Computer and information sciences;0.49017462134361267;RDF503;Education;0.4860723316669464
97;Low-Resource Text Understanding (Computer Science);RDF20-21;Engineering and technology;0.4059086740016937;RDF40;Agricultural and veterinary sciences;0.17514479160308838;RDF30;Medical, health and life sciences;0.17047257721424103;RDF102;Computer and information sciences;0.9946045875549316;RDF105;Earth and related environmental sciences;0.937210738658905;RDF104;Chemical sciences;0.9247556924819946;RDF103;Physical sciences;0.8640812039375305;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8415654301643372
98;Privilège des minoritaires et inégalités épistémiques: une perspective féministe et décoloniale sur la reconnaissance des savoirs expérientiels dans la lutte contre la pauvreté au Québec et en Belgique francophone (Sociology, demography and related fields);RDF50;Social sciences;0.5454203486442566;RDF40;Agricultural and veterinary sciences;0.12686088681221008;RDF20-21;Engineering and technology;0.12307792901992798;RDF504;Sociology and related studies;0.9178565740585327;RDF509;Other social sciences;0.40221598744392395;RDF601;History, archaeology and related studies;0.213787242770195;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.09146322309970856;RDF507;Social and economic geography;0.08795474469661713
99;L'esthétique moyenne ou la coupe régulière (Sociology, demography and related fields);RDF50;Social sciences;0.40588539838790894;RDF60;Humanities and the arts;0.20911051332950592;RDF20-21;Engineering and technology;0.12523193657398224;RDF504;Sociology and related studies;0.7270074486732483;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.69827800989151;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.32308635115623474;RDF509;Other social sciences;0.2635520100593567;RDF104;Chemical sciences;0.10951516032218933
100;Deepening understanding on infant and child mortality disparities in low- and middle-income countries: untangling the direct and indirect effects of gender inequality (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.5106576085090637;RDF30;Medical, health and life sciences;0.1586245894432068;RDF20-21;Engineering and technology;0.11548694968223572;RDF504;Sociology and related studies;0.8550662994384766;RDF509;Other social sciences;0.5652725100517273;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.07517640292644501;RDF507;Social and economic geography;0.06847517192363739;RDF501;Psychology and cognitive sciences;0.0645354762673378
101;Isolating the role of the raphe-ventral hippocampus serotonergic pathway in anxiety (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF30;Medical, health and life sciences;0.40006765723228455;RDF20-21;Engineering and technology;0.3252130150794983;RDF10;Natural sciences;0.12637959420681;RDF501;Psychology and cognitive sciences;0.9577544927597046;RDF106;Biological sciences;0.7613611221313477;RDF301;Basic medicine and life sciences;0.753648042678833;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.23545978963375092;RDF302;Clinical medicine;0.2299240529537201
102;Facing pain is effortful: a multidisciplinary approach to investigate the effects of pain on perception of effort and performance (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.4791863262653351;RDF20-21;Engineering and technology;0.19747556746006012;RDF10;Natural sciences;0.1830814778804779;RDF303;Health sciences;0.9393594264984131;RDF302;Clinical medicine;0.7434009909629822;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7399395704269409;RDF301;Basic medicine and life sciences;0.6848176121711731;RDF106;Biological sciences;0.6474360227584839
103;Enjeux émergents liés à la présence de manganèse dans les eaux potables (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.740371823310852;RDF40;Agricultural and veterinary sciences;0.09514430165290833;RDF10;Natural sciences;0.06233624368906021;RDF208;Environmental engineering and related engineering;0.7915392518043518;RDF105;Earth and related environmental sciences;0.7695135474205017;RDF104;Chemical sciences;0.7524676322937012;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6539008617401123;RDF202;Industrial, systems and processes engineering;0.5526302456855774
104;Élaboration d'un procédé de stockage de CO2 par minéralisation visant à réduire les émissions des Gaz à Effet de Serre du secteur agricole;RDF20-21;Engineering and technology;0.6223986744880676;RDF40;Agricultural and veterinary sciences;0.185786172747612;RDF10;Natural sciences;0.08240187168121338;RDF401;Agriculture, forestry, and fisheries;0.9759235382080078;RDF208;Environmental engineering and related engineering;0.8528741598129272;RDF104;Chemical sciences;0.7778487801551819;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6615676283836365;RDF105;Earth and related environmental sciences;0.6359575390815735
105;Factor models for forecasting and macroeconomic applications (Economics);RDF20-21;Engineering and technology;0.3963576555252075;RDF40;Agricultural and veterinary sciences;0.26789045333862305;RDF10;Natural sciences;0.12229038774967194;RDF502;Economics and business administration;0.9490118622779846;RDF102;Computer and information sciences;0.812346875667572;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7911360859870911;RDF104;Chemical sciences;0.6381872296333313;RDF401;Agriculture, forestry, and fisheries;0.5545307397842407
106;Une histoire écrite avec des si. Les devenirs romanesques des idéaux libertaires (1898-1940) (Literature);RDF60;Humanities and the arts;0.6815125942230225;RDF20-21;Engineering and technology;0.07736492156982422;RDF40;Agricultural and veterinary sciences;0.07197132706642151;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9659638404846191;RDF602;Languages and literature;0.8777914047241211;RDF601;History, archaeology and related studies;0.6666324734687805;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.604099690914154;RDF301;Basic medicine and life sciences;0.34939396381378174
107;Jean-Marc Vallée : de Montréal à Hollywood;RDF20-21;Engineering and technology;0.48283907771110535;RDF30;Medical, health and life sciences;0.2463693767786026;RDF60;Humanities and the arts;0.12091381847858429;RDF104;Chemical sciences;0.9393594861030579;RDF202;Industrial, systems and processes engineering;0.9393038153648376;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9243469834327698;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9037624001502991;RDF105;Earth and related environmental sciences;0.8577681183815002
108;Prebiotics to modify the gut microbiome and enhance immune checkpoint blockers (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.6501121520996094;RDF10;Natural sciences;0.11611312627792358;RDF20-21;Engineering and technology;0.10750021785497665;RDF301;Basic medicine and life sciences;0.96065753698349;RDF303;Health sciences;0.9501802921295166;RDF106;Biological sciences;0.9000476598739624;RDF302;Clinical medicine;0.8732147812843323;RDF104;Chemical sciences;0.7618486881256104
109;Words Matter, Numbers Matter, Ways Matter: Establishing a Data and Resource Platform to Guide Equitable Healthcare for Women Living with Female Genital Mutilation/Cutting in Canada (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.6020783185958862;RDF20-21;Engineering and technology;0.22042009234428406;RDF50;Social sciences;0.06380034983158112;RDF303;Health sciences;0.9588086009025574;RDF102;Computer and information sciences;0.31368252635002136;RDF104;Chemical sciences;0.26783883571624756;RDF301;Basic medicine and life sciences;0.23823988437652588;RDF302;Clinical medicine;0.19605544209480286
110;"Dynamiques de cohabitation à l'ère de la ""super-diversité"" (Anthropology and archaeology)";RDF20-21;Engineering and technology;0.1996179074048996;RDF10;Natural sciences;0.1974850594997406;RDF50;Social sciences;0.1946132928133011;RDF601;History, archaeology and related studies;0.7345005869865417;RDF106;Biological sciences;0.45283082127571106;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.42838284373283386;RDF107;Other natural sciences;0.27449724078178406;RDF105;Earth and related environmental sciences;0.2535374164581299
111;Dependence Modelling for Arbitrary Distributions (Mathematics and Statistics);RDF20-21;Engineering and technology;0.4751811921596527;RDF10;Natural sciences;0.23905281722545624;RDF40;Agricultural and veterinary sciences;0.1348515748977661;RDF101;Mathematics and statistics;0.9870795011520386;RDF104;Chemical sciences;0.9722307920455933;RDF102;Computer and information sciences;0.967777669429779;RDF103;Physical sciences;0.890960156917572;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8338664174079895
112;CONTACT BY SEA: : Basques et Autochtones dans le golfe Saint-Laurent, XVIe-XVIIIe siècle (Anthropology and archaeology);RDF60;Humanities and the arts;0.21336717903614044;RDF20-21;Engineering and technology;0.18393400311470032;RDF10;Natural sciences;0.1825026273727417;RDF601;History, archaeology and related studies;0.8133866190910339;RDF509;Other social sciences;0.3314172029495239;RDF107;Other natural sciences;0.16633658111095428;RDF105;Earth and related environmental sciences;0.125332772731781;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.09318170696496964
113;The impact of genetic variation on genome biology and function (Genes, Cells and Molecules);RDF10;Natural sciences;0.3041582405567169;RDF30;Medical, health and life sciences;0.19888830184936523;RDF40;Agricultural and veterinary sciences;0.17941759526729584;RDF106;Biological sciences;0.981256902217865;RDF301;Basic medicine and life sciences;0.5139123797416687;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5045164823532104;RDF104;Chemical sciences;0.47638174891471863;RDF101;Mathematics and statistics;0.25349122285842896
114;Orphan Nuclear Receptor Regulation of Fertility (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.5753121972084045;RDF20-21;Engineering and technology;0.27415725588798523;RDF40;Agricultural and veterinary sciences;0.06421814858913422;RDF302;Clinical medicine;0.9812209010124207;RDF103;Physical sciences;0.9263703227043152;RDF106;Biological sciences;0.9010534286499023;RDF104;Chemical sciences;0.9004423022270203;RDF303;Health sciences;0.8426690101623535
115;Identifying the roles of atypical MAP kinases ERK3 and ERK4 in cardiac remodelling (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.663665771484375;RDF20-21;Engineering and technology;0.21577657759189606;RDF10;Natural sciences;0.06052177771925926;RDF303;Health sciences;0.9634718894958496;RDF103;Physical sciences;0.9486324787139893;RDF104;Chemical sciences;0.9243469834327698;RDF301;Basic medicine and life sciences;0.9153181910514832;RDF302;Clinical medicine;0.8513358235359192
116;Valorisation des données industrielles (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.6967465281486511;RDF40;Agricultural and veterinary sciences;0.12498078495264053;RDF10;Natural sciences;0.0606733039021492;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9286032915115356;RDF102;Computer and information sciences;0.6742649674415588;RDF202;Industrial, systems and processes engineering;0.6459439396858215;RDF104;Chemical sciences;0.46377816796302795;RDF203;Electrical engineering, computer engineering, and information engineering;0.20721472799777985
117;Multiphysics and multiscale modeling for the intensification of chemical engineering processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.7494808435440063;RDF10;Natural sciences;0.09575220197439194;RDF40;Agricultural and veterinary sciences;0.08466622233390808;RDF104;Chemical sciences;0.8461968302726746;RDF103;Physical sciences;0.6496620178222656;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5774730443954468;RDF202;Industrial, systems and processes engineering;0.5615153908729553;RDF205;Chemical engineering;0.4728507995605469
118;Targeting BMP signaling in the tumor endothelium to improve cancer immunotherapy (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.5620653629302979;RDF20-21;Engineering and technology;0.29880231618881226;RDF10;Natural sciences;0.05596538633108139;RDF301;Basic medicine and life sciences;0.9766246676445007;RDF106;Biological sciences;0.9518632292747498;RDF303;Health sciences;0.8976055979728699;RDF104;Chemical sciences;0.8893368244171143;RDF302;Clinical medicine;0.8413699865341187
119;The Impact of Job Transformations on Frontline Employees' Burnout and Performance: Examining the Roles of Manager Support and Empathy;RDF50;Social sciences;0.36698034405708313;RDF20-21;Engineering and technology;0.29941093921661377;RDF40;Agricultural and veterinary sciences;0.13174842298030853;RDF501;Psychology and cognitive sciences;0.9224124550819397;RDF502;Economics and business administration;0.9129807949066162;RDF504;Sociology and related studies;0.9071478843688965;RDF102;Computer and information sciences;0.8862729072570801;RDF202;Industrial, systems and processes engineering;0.8532414436340332
120;Structural design and rehabilitation of bridge superstructure and foundation elements utilizing fibre reinforced concrete and ultra-high performance fibre reinforced concrete with conventional reinforcement;RDF20-21;Engineering and technology;0.7119160294532776;RDF40;Agricultural and veterinary sciences;0.08046192675828934;RDF10;Natural sciences;0.07177428901195526;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9473810195922852;RDF202;Industrial, systems and processes engineering;0.7728736996650696;RDF104;Chemical sciences;0.7704216241836548;RDF103;Physical sciences;0.47292688488960266;RDF204;Mechanical engineering;0.44074755907058716
121;Des dispositifs de développement professionnels transformateurs pour les enseignants du postsecondaire (Education and social work);RDF20-21;Engineering and technology;0.3509911000728607;RDF50;Social sciences;0.25386086106300354;RDF40;Agricultural and veterinary sciences;0.1369810849428177;RDF503;Education;0.83808434009552;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7106534242630005;RDF104;Chemical sciences;0.4826424717903137;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.31795549392700195;RDF301;Basic medicine and life sciences;0.24463358521461487
122;High-fidelity simulations of turbulent combustion relevant to gas turbines and compression ignition engines (Mechanical Engineering);RDF20-21;Engineering and technology;0.9070413708686829;RDF10;Natural sciences;0.03192880004644394;RDF40;Agricultural and veterinary sciences;0.025134731084108353;RDF204;Mechanical engineering;0.9970535635948181;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5362370014190674;RDF104;Chemical sciences;0.5209685564041138;RDF103;Physical sciences;0.48532524704933167;RDF102;Computer and information sciences;0.10087862610816956
123;Responsible Conduct in Research: From Norms to Practice;RDF20-21;Engineering and technology;0.4290767014026642;RDF30;Medical, health and life sciences;0.1553443819284439;RDF40;Agricultural and veterinary sciences;0.1289895474910736;RDF202;Industrial, systems and processes engineering;0.9617140293121338;RDF104;Chemical sciences;0.9361100196838379;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8936811089515686;RDF103;Physical sciences;0.8590145111083984;RDF601;History, archaeology and related studies;0.7830359935760498
124;Integrity of the cellular transformation barriers in reprogrammed cell (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.467130184173584;RDF30;Medical, health and life sciences;0.2873693108558655;RDF10;Natural sciences;0.09752216190099716;RDF106;Biological sciences;0.9600627422332764;RDF103;Physical sciences;0.9345148205757141;RDF202;Industrial, systems and processes engineering;0.9157712459564209;RDF104;Chemical sciences;0.8399966359138489;RDF301;Basic medicine and life sciences;0.8256600499153137
125;Deuterostome extracellular matrix structures (ossicles and tubes): Evolution, composition, function and development (Evolution and Ecology);RDF20-21;Engineering and technology;0.4549017548561096;RDF10;Natural sciences;0.287043035030365;RDF30;Medical, health and life sciences;0.1328372210264206;RDF103;Physical sciences;0.9236611723899841;RDF104;Chemical sciences;0.9014444947242737;RDF106;Biological sciences;0.8940979838371277;RDF301;Basic medicine and life sciences;0.7938660979270935;RDF107;Other natural sciences;0.3532887399196625
126;Finding Order in Chaos: Vibrational Spectroscopy Study of Oriented Soft Materials (Chemistry);RDF20-21;Engineering and technology;0.5294332504272461;RDF10;Natural sciences;0.2686314582824707;RDF40;Agricultural and veterinary sciences;0.07036814838647842;RDF104;Chemical sciences;0.9844712615013123;RDF102;Computer and information sciences;0.9608416557312012;RDF103;Physical sciences;0.9184436798095703;RDF202;Industrial, systems and processes engineering;0.8859772086143494;RDF106;Biological sciences;0.7111802697181702
127;COVID-19 seroepidemiology in children Using Retrieved POPCORN site Leftover Samples (CURNLS);RDF30;Medical, health and life sciences;0.4924744963645935;RDF20-21;Engineering and technology;0.16733115911483765;RDF50;Social sciences;0.11243686825037003;RDF303;Health sciences;0.9250947833061218;RDF301;Basic medicine and life sciences;0.85542893409729;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7816641330718994;RDF104;Chemical sciences;0.7661624550819397;RDF302;Clinical medicine;0.762424111366272
128;COVIH study: COVID-19 burden in HIV infected individuals;RDF30;Medical, health and life sciences;0.44739362597465515;RDF20-21;Engineering and technology;0.15427574515342712;RDF40;Agricultural and veterinary sciences;0.11284299939870834;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8476527333259583;RDF303;Health sciences;0.8374871015548706;RDF104;Chemical sciences;0.7980294227600098;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7827455401420593;RDF302;Clinical medicine;0.7533759474754333
129;Unravelling the physiological function of a highly conserved HNRNPA1 splice variant (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.5072271227836609;RDF10;Natural sciences;0.2562981843948364;RDF30;Medical, health and life sciences;0.11076665669679642;RDF106;Biological sciences;0.9815243482589722;RDF103;Physical sciences;0.9645558595657349;RDF104;Chemical sciences;0.9446893930435181;RDF301;Basic medicine and life sciences;0.9398029446601868;RDF202;Industrial, systems and processes engineering;0.8269913792610168
130;Valorisation des données de production manufacturière pour une prise de décision personnalisée et décentralisée;RDF20-21;Engineering and technology;0.32486793398857117;RDF40;Agricultural and veterinary sciences;0.2933504581451416;RDF50;Social sciences;0.18756066262722015;RDF202;Industrial, systems and processes engineering;0.9395260810852051;RDF204;Mechanical engineering;0.8764230012893677;RDF401;Agriculture, forestry, and fisheries;0.839799702167511;RDF502;Economics and business administration;0.7052524089813232;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.5977986454963684
131;Uncovering causal complexities and trade-offs in the acceptance of mobile apps used to protect communities: the case of emergency response and contact tracing technologies;RDF20-21;Engineering and technology;0.6361079216003418;RDF50;Social sciences;0.12367694079875946;RDF30;Medical, health and life sciences;0.11050693690776825;RDF102;Computer and information sciences;0.981256902217865;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8241083025932312;RDF202;Industrial, systems and processes engineering;0.7359738945960999;RDF203;Electrical engineering, computer engineering, and information engineering;0.6734870076179504;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6698258519172668
132;Acquisition of an ultracentrifuge to support research in the field of veterinary infectious diseases (Biological Systems and Functions);RDF20-21;Engineering and technology;0.4925544559955597;RDF10;Natural sciences;0.17622700333595276;RDF30;Medical, health and life sciences;0.16823910176753998;RDF403;Veterinary sciences;0.9531007409095764;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7684726119041443;RDF106;Biological sciences;0.5688013434410095;RDF103;Physical sciences;0.5078423619270325;RDF207;Medical and biomedical engineering;0.4834502935409546
133;Penser et agir pour la paix au Québec (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.575655996799469;RDF20-21;Engineering and technology;0.14827443659305573;RDF40;Agricultural and veterinary sciences;0.0934242308139801;RDF504;Sociology and related studies;0.7228205800056458;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6860020160675049;RDF509;Other social sciences;0.3702253997325897;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.36674565076828003;RDF104;Chemical sciences;0.25137194991111755
134;Towards a visualization-assisted international history of videogame culture (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.4078303873538971;RDF20-21;Engineering and technology;0.29297927021980286;RDF50;Social sciences;0.09844771772623062;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8721297383308411;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4175609052181244;RDF601;History, archaeology and related studies;0.17071528732776642;RDF203;Electrical engineering, computer engineering, and information engineering;0.14817041158676147;RDF102;Computer and information sciences;0.11255132406949997
135;Modélisation et optimisation biomécanique d'orthèses et d'instrumentation de modulation de croissance pour le traitement de la scoliose pédiatrique;RDF30;Medical, health and life sciences;0.4773007333278656;RDF20-21;Engineering and technology;0.3838966488838196;RDF40;Agricultural and veterinary sciences;0.0668620616197586;RDF302;Clinical medicine;0.9941346049308777;RDF303;Health sciences;0.9267026782035828;RDF301;Basic medicine and life sciences;0.913945734500885;RDF204;Mechanical engineering;0.898499608039856;RDF106;Biological sciences;0.8818185925483704
136;Randomized controlled trial to evaluate the effect of a postural re-education intervention compared to standard care on scoliosis progression in adolescent (Clinical Investigation – Arthritis, Bone, Skin and Cartilage);RDF30;Medical, health and life sciences;0.7797495126724243;RDF50;Social sciences;0.10813568532466888;RDF20-21;Engineering and technology;0.041527487337589264;RDF302;Clinical medicine;0.953144371509552;RDF303;Health sciences;0.9237300157546997;RDF301;Basic medicine and life sciences;0.5945291519165039;RDF104;Chemical sciences;0.5742306113243103;RDF101;Mathematics and statistics;0.31289464235305786
137;Sommeil après une commotion cérébrale : impact sur le bien-être et le fonctionnement familial (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.41364389657974243;RDF20-21;Engineering and technology;0.2260502725839615;RDF30;Medical, health and life sciences;0.18749378621578217;RDF504;Sociology and related studies;0.7346909642219543;RDF501;Psychology and cognitive sciences;0.34303906559944153;RDF509;Other social sciences;0.2332257330417633;RDF301;Basic medicine and life sciences;0.17974643409252167;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1630452573299408
